wave,component,baseline_path,lab_path,kind,sha256,size_bytes,exported_symbols,imports,status,validation,decision_rationale
20,wave20-master-http-relay-quota,server/internal/proxy/master_http_relay_quota.go,labs/daemon/proxy/master_http_relay_quota.go,production,76c009ac0aea89dbf4f496a781a4761f1dae1bbac8c347f0cda03cd4b3c251e6,8264,MasterHTTPRelayAccountBucket;MasterHTTPRelayAccountBucket.GetBytesDown;MasterHTTPRelayAccountBucket.GetBytesTotal;MasterHTTPRelayAccountBucket.GetBytesUp;MasterHTTPRelayAccountBucket.GetExhausted;MasterHTTPRelayAccountBucket.GetExhaustionReason;MasterHTTPRelayAccountBucket.GetFailedRequests;MasterHTTPRelayAccountBucket.GetHardStopped;MasterHTTPRelayAccountBucket.GetLastRequestAt;MasterHTTPRelayAccountBucket.GetMaskedID;MasterHTTPRelayAccountBucket.GetNextResetAt;MasterHTTPRelayAccountBucket.GetQuotaErrorCount;MasterHTTPRelayAccountBucket.GetRequestsUsed;MasterHTTPRelayAccountBucket.SetBytesDown;MasterHTTPRelayAccountBucket.SetBytesTotal;MasterHTTPRelayAccountBucket.SetBytesUp;MasterHTTPRelayAccountBucket.SetExhausted;MasterHTTPRelayAccountBucket.SetExhaustionReason;MasterHTTPRelayAccountBucket.SetFailedRequests;MasterHTTPRelayAccountBucket.SetHardStopped;MasterHTTPRelayAccountBucket.SetLastRequestAt;MasterHTTPRelayAccountBucket.SetMaskedID;MasterHTTPRelayAccountBucket.SetNextResetAt;MasterHTTPRelayAccountBucket.SetQuotaErrorCount;MasterHTTPRelayAccountBucket.SetRequestsUsed;MasterHTTPRelayQuotaSummary;MasterHTTPRelayQuotaSummary.GetAccountCount;MasterHTTPRelayQuotaSummary.GetBytesDownTotal;MasterHTTPRelayQuotaSummary.GetBytesTotal;MasterHTTPRelayQuotaSummary.GetBytesUpTotal;MasterHTTPRelayQuotaSummary.GetDailyCapacityTotal;MasterHTTPRelayQuotaSummary.GetExhaustedCount;MasterHTTPRelayQuotaSummary.GetFailedRequestsTotal;MasterHTTPRelayQuotaSummary.GetGlobalHardStop;MasterHTTPRelayQuotaSummary.GetHardStoppedCount;MasterHTTPRelayQuotaSummary.GetNextResetAt;MasterHTTPRelayQuotaSummary.GetNextResetAtAny;MasterHTTPRelayQuotaSummary.GetRequestsRemainingTotal;MasterHTTPRelayQuotaSummary.GetRequestsUsedTotal;MasterHTTPRelayQuotaSummary.GetTotalRelayCalls;MasterHTTPRelayQuotaSummary.SetAccountCount;MasterHTTPRelayQuotaSummary.SetBytesDownTotal;MasterHTTPRelayQuotaSummary.SetBytesTotal;MasterHTTPRelayQuotaSummary.SetBytesUpTotal;MasterHTTPRelayQuotaSummary.SetDailyCapacityTotal;MasterHTTPRelayQuotaSummary.SetExhaustedCount;MasterHTTPRelayQuotaSummary.SetFailedRequestsTotal;MasterHTTPRelayQuotaSummary.SetGlobalHardStop;MasterHTTPRelayQuotaSummary.SetHardStoppedCount;MasterHTTPRelayQuotaSummary.SetNextResetAt;MasterHTTPRelayQuotaSummary.SetNextResetAtAny;MasterHTTPRelayQuotaSummary.SetRequestsRemainingTotal;MasterHTTPRelayQuotaSummary.SetRequestsUsedTotal;MasterHTTPRelayQuotaSummary.SetTotalRelayCalls,,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-masterdnsvpn-inflight,server/internal/proxy/masterdnsvpn_inflight.go,labs/daemon/proxy/masterdnsvpn_inflight.go,production,2c3cb58826b3eef276a4013ed4a54c30f63ff2e5a73c5e5528c47e256e88d7d4,3975,DNSVPNInflightEntry;DNSVPNInflightEntry.GetCreatedAt;DNSVPNInflightEntry.GetHasValue;DNSVPNInflightEntry.GetValue;DNSVPNInflightManager;DNSVPNInflightManager.Acquire;DNSVPNInflightManager.Begin;DNSVPNInflightManager.GetCleanupWindow;DNSVPNInflightManager.GetTimeout;DNSVPNInflightManager.Resolve;DNSVPNInflightManager.Wait;NewDNSVPNInflightManager,sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-mitm-detector,server/internal/proxy/mitm_detector.go,labs/daemon/proxy/mitm_detector.go,production,0e63e3b1c516fc2baad265773953b2c9457c1f6a5f5fb4a59e6aae130b0589cc,3837,BrowserSignature;ClientHelloSpec;InterceptionReport;MitmDetector;MitmDetector.AddSignature;MitmDetector.Check;NewMitmDetector,fmt;strings;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-mitm-detector,server/internal/proxy/mitm_detector_test.go,labs/daemon/proxy/mitm_detector_test.go,test,8828386e0fb9cfd7b865ac6ce10244b293a2edfeeff574bc223e336bf5cc7b6f,1622,TestMitmDetector,testing,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-mitm-domain-fronting-repacker,server/internal/proxy/mitm_domain_fronting_repacker.go,labs/daemon/proxy/mitm_domain_fronting_repacker.go,production,b14c4ac214cb36b306a29afa0e9910d12a20e40c49fc7d8e0f4334dd4478de63,9419,DomainFrontingRepackerConfig;MitmDecryptionConfig;MitmRepackHandler;MitmRepackHandler.GenerateDynamicCert;MuxRepackDialer;MuxRepackDialer.DialOutbound;MuxRepackDialer.InjectHeaders;NewMitmRepackHandler;NewMuxRepackDialer,context;crypto/ecdsa;crypto/elliptic;crypto/rand;crypto/tls;crypto/x509;crypto/x509/pkix;encoding/pem;errors;fmt;math/big;net;net/http;strings;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-mitm-tls-proxy,server/internal/proxy/mitm_tls_proxy.go,labs/daemon/proxy/mitm_tls_proxy.go,production,1bbb08af4bff6ddb176611320b8ee4064e26d83999d1866f9d2880113cdf1730,657,MitmTlsProxy;MitmTlsProxy.Redirect;NewMitmTlsProxy,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-mobile-sni-spoofer,server/internal/proxy/mobile_sni_spoofer.go,labs/daemon/proxy/mobile_sni_spoofer.go,production,f03ba2a5ded705bc8513431440a42cdf03ed2865824ea5e2edaff26c153732e3,2288,MobileSNISpoofer;MobileSNISpoofer.Configure;MobileSNISpoofer.DialContext;MobileSNISpoofer.ModifyTLSConfig;MobileSNISpoofer.RewriteHTTPHeader;NewMobileSNISpoofer,context;crypto/tls;net;net/http;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-mtproto,server/internal/proxy/mtproto.go,labs/daemon/proxy/mtproto.go,production,60069b0172e8b0165987d07e17f09a141c965e5379e8a12844ec8507d68769c0,11760,MTProtoPanel;MTProtoPanel.AddAllowedIP;MTProtoPanel.AddBypassDomain;MTProtoPanel.AddLog;MTProtoPanel.AddProxyUser;MTProtoPanel.ClearAllowedIPs;MTProtoPanel.ClearBypassDomains;MTProtoPanel.ClearCache;MTProtoPanel.ClearLogs;MTProtoPanel.ClearNodes;MTProtoPanel.ClearProxyUsers;MTProtoPanel.DecrementActiveConnections;MTProtoPanel.ExportConfigJSON;MTProtoPanel.GenerateSecret;MTProtoPanel.GetActiveConnections;MTProtoPanel.GetAllowedIPs;MTProtoPanel.GetBypassDomains;MTProtoPanel.GetCacheSize;MTProtoPanel.GetHTTPClientTimeout;MTProtoPanel.GetLogLevel;MTProtoPanel.GetLogs;MTProtoPanel.GetMaxConnections;MTProtoPanel.GetNodeCount;MTProtoPanel.GetNodeStatus;MTProtoPanel.GetNodes;MTProtoPanel.GetPanelVersion;MTProtoPanel.GetProcessedCount;MTProtoPanel.GetProxyUsers;MTProtoPanel.GetProxyUsersCount;MTProtoPanel.GetStatsMap;MTProtoPanel.HandleRegistry;MTProtoPanel.ImportConfigJSON;MTProtoPanel.IncrementActiveConnections;MTProtoPanel.IncrementProcessedCount;MTProtoPanel.IsCacheEnabled;MTProtoPanel.IsDomainBypassed;MTProtoPanel.IsIPAllowed;MTProtoPanel.RegisterNode;MTProtoPanel.RemoveAllowedIP;MTProtoPanel.RemoveBypassDomain;MTProtoPanel.RemoveNode;MTProtoPanel.RemoveProxyUser;MTProtoPanel.ResetPanelPreset;MTProtoPanel.ResetProcessedCount;MTProtoPanel.SetCacheEnabled;MTProtoPanel.SetHTTPClientTimeout;MTProtoPanel.SetLogLevel;MTProtoPanel.SetMaxConnections;MTProtoPanel.SetNodeStatus;MTProtoPanel.SetNodes;MTProtoPanel.SetPanelVersion;MTProtoPanel.TriggerDiagnosticReport;MTProtoPanel.ValidateDomain;MTProtoPanel.ValidateIPAddress;MTProtoPanel.ValidateSecret;MTProtoPanel.VerifyPanelPreset;NewMTProtoPanel,crypto/rand;encoding/hex;encoding/json;fmt;net;net/http;strings;sync;sync/atomic;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-multi-inbound-panel,server/internal/proxy/multi_inbound_panel.go,labs/daemon/proxy/multi_inbound_panel.go,production,d3c33d6500d81496eb91d9483a80b25eef6c06f2e208901b94d1455994029e99,1858,NewXUIProDeployer;XUIProDeployer;XUIProDeployer.ConfigureCfonval;XUIProDeployer.DeployNginxProxy;XUIProDeployer.RewriteTorConfig,fmt;log;log/slog;os/exec,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-multi-path-balancer,server/internal/proxy/multi_path_balancer.go,labs/daemon/proxy/multi_path_balancer.go,production,a932995239d0cc0d47d75ae877a0f9b2b3551fde8720180c84781de5fa3d7fd0,447,MultiPathBalancer;MultiPathBalancer.SelectNextPath;NewMultiPathBalancer,sync;sync/atomic,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-multihost-parser,server/internal/proxy/multihost_parser.go,labs/daemon/proxy/multihost_parser.go,production,1e5171820fd9d8a880ea7fe4a6ffa20bdae66b38aafee7e18bc4f9de60fa2ad7,645,MultiHostParser;MultiHostParser.Parse;NewMultiHostParser,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-naive,server/internal/proxy/naive.go,labs/daemon/proxy/naive.go,production,096f67ded5b2fe5d1d0487422a57af5b9b21ed7c7c57c2760b2c9b494f68596c,642,NaiveProxy;NaiveProxy.StartTunnel;NewNaiveProxy,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-naive-padding-conn,server/internal/proxy/naive_padding_conn.go,labs/daemon/proxy/naive_padding_conn.go,production,490ea2fc10ce01189322b55e1eaedfe3560d01877f8ff05c66502915b998c958,2771,NaivePaddingConn;NaivePaddingConn.Read;NaivePaddingConn.Write;NaivePaddingConn.WriteEndStream;NewNaivePaddingConn,crypto/rand;encoding/binary;fmt;io;math/big;net,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-naive-padding-conn,server/internal/proxy/naive_padding_conn_test.go,labs/daemon/proxy/naive_padding_conn_test.go,test,5471d8d6d0cd6c03882437327c7f49f7da78496f359bbe548b2fcbdfaf762e41,2481,TestDNSPacketConn_WindowScaling;TestNaivePaddingConn_ReadWrite,bytes;context;errors;net;sync/atomic;testing;time,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-nested-wireguard,server/internal/proxy/nested_wireguard.go,labs/daemon/proxy/nested_wireguard.go,production,fb94a8a1184add05321b5ef54283f066ee18cb5ad455032d591ad23c286fd0cd,3058,DoubleHopManager;NewUdpForwarder;SetupPsiphonOverWarp;SetupWarpInWarp;UdpForwarder;UdpForwarder.Close;UdpForwarder.Start,context;fmt;net;sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-nested-wireguard,server/internal/proxy/nested_wireguard_test.go,labs/daemon/proxy/nested_wireguard_test.go,test,9f72ac8052b9defc2c7e7fdb87133b0d715b14c2b27a323f0536198216f043d0,2747,TestSetupPsiphonOverWarp;TestSetupWarpInWarp;TestUdpForwarder,context;net;testing;time,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-netgovpn-client,server/internal/proxy/netgovpn_client.go,labs/daemon/proxy/netgovpn_client.go,production,2450944f5b378b482b5c8036d2c94dabcfdc4e3695ccf3c313febe8fee31e29f,9088,NetGoVPNAppRules;NetGoVPNAppRules.GetAllowedWiFi;NetGoVPNAppRules.GetBypassProxy;NetGoVPNAppRules.GetPackageName;NetGoVPNAppRules.GetRuleID;NetGoVPNAppRules.SetAllowedWiFi;NetGoVPNAppRules.SetBypassProxy;NetGoVPNAppRules.SetPackageName;NetGoVPNAppRules.SetRuleID;NetGoVPNFirebaseMessage;NetGoVPNFirebaseMessage.GetBody;NetGoVPNFirebaseMessage.GetMessageID;NetGoVPNFirebaseMessage.GetPayload;NetGoVPNFirebaseMessage.GetSentTime;NetGoVPNFirebaseMessage.GetTitle;NetGoVPNFirebaseMessage.SetBody;NetGoVPNFirebaseMessage.SetMessageID;NetGoVPNFirebaseMessage.SetPayload;NetGoVPNFirebaseMessage.SetSentTime;NetGoVPNFirebaseMessage.SetTitle;NetGoVPNMuxConfig;NetGoVPNMuxConfig.GetConcurrency;NetGoVPNMuxConfig.GetIdleTimeoutSec;NetGoVPNMuxConfig.GetMuxID;NetGoVPNMuxConfig.SetConcurrency;NetGoVPNMuxConfig.SetIdleTimeoutSec;NetGoVPNMuxConfig.SetMuxID;NetGoVPNPermissionState;NetGoVPNPermissionState.GetGranted;NetGoVPNPermissionState.GetPermissionType;NetGoVPNPermissionState.GetRationaleShown;NetGoVPNPermissionState.GetReqCode;NetGoVPNPermissionState.SetGranted;NetGoVPNPermissionState.SetPermissionType;NetGoVPNPermissionState.SetRationaleShown;NetGoVPNPermissionState.SetReqCode;NetGoVPNPingResult;NetGoVPNPingResult.GetDelayMs;NetGoVPNPingResult.GetError;NetGoVPNPingResult.GetServerConfig;NetGoVPNPingResult.GetSuccessful;NetGoVPNPingResult.GetTargetHost;NetGoVPNPingResult.GetTargetPort;NetGoVPNPingResult.SetDelayMs;NetGoVPNPingResult.SetError;NetGoVPNPingResult.SetServerConfig;NetGoVPNPingResult.SetSuccessful;NetGoVPNPingResult.SetTargetHost;NetGoVPNPingResult.SetTargetPort;NetGoVPNProfile;NetGoVPNProfile.GenerateV2rayConfigRaw;NetGoVPNProfile.GetAlterID;NetGoVPNProfile.GetHost;NetGoVPNProfile.GetInsecureSkipVerify;NetGoVPNProfile.GetNetwork;NetGoVPNProfile.GetPath;NetGoVPNProfile.GetProfileID;NetGoVPNProfile.GetProfileName;NetGoVPNProfile.GetSecurity;NetGoVPNProfile.GetServerAddress;NetGoVPNProfile.GetServerPort;NetGoVPNProfile.GetTLSVersion;NetGoVPNProfile.GetUserUUID;NetGoVPNProfile.SetAlterID;NetGoVPNProfile.SetHost;NetGoVPNProfile.SetInsecureSkipVerify;NetGoVPNProfile.SetNetwork;NetGoVPNProfile.SetPath;NetGoVPNProfile.SetProfileID;NetGoVPNProfile.SetProfileName;NetGoVPNProfile.SetSecurity;NetGoVPNProfile.SetServerAddress;NetGoVPNProfile.SetServerPort;NetGoVPNProfile.SetTLSVersion;NetGoVPNProfile.SetUserUUID;NetGoVPNSetting;NetGoVPNSetting.GetBypassLocalIPs;NetGoVPNSetting.GetEnableAppsFiltering;NetGoVPNSetting.GetLogLevel;NetGoVPNSetting.GetMaxConcurrency;NetGoVPNSetting.GetMuxEnabled;NetGoVPNSetting.SetBypassLocalIPs;NetGoVPNSetting.SetEnableAppsFiltering;NetGoVPNSetting.SetLogLevel;NetGoVPNSetting.SetMaxConcurrency;NetGoVPNSetting.SetMuxEnabled,fmt;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-netgovpn-logger,server/internal/proxy/netgovpn_logger.go,labs/daemon/proxy/netgovpn_logger.go,production,92c882e1a7be02a1a6dca17d12eea548e2bc75ca1d1ee55b8957a8324ab61cae,3257,NetGoVPNDeviceState;NetGoVPNDeviceState.FormatDeviceStateString;NetGoVPNDeviceState.GetGatewayAddress;NetGoVPNDeviceState.GetIPAddress;NetGoVPNDeviceState.GetInterfaceName;NetGoVPNDeviceState.GetIsConnected;NetGoVPNDeviceState.GetSignalStrengthPercentage;NetGoVPNDeviceState.GetTrafficRx;NetGoVPNDeviceState.GetTrafficTx;NetGoVPNDeviceState.SetGatewayAddress;NetGoVPNDeviceState.SetIPAddress;NetGoVPNDeviceState.SetInterfaceName;NetGoVPNDeviceState.SetIsConnected;NetGoVPNDeviceState.SetSignalStrengthPercentage;NetGoVPNDeviceState.SetTrafficRx;NetGoVPNDeviceState.SetTrafficTx;NetGoVPNLogEntry;NetGoVPNLogEntry.GetComponent;NetGoVPNLogEntry.GetLevel;NetGoVPNLogEntry.GetLogID;NetGoVPNLogEntry.GetMsg;NetGoVPNLogEntry.GetTimeStamp;NetGoVPNLogEntry.SetComponent;NetGoVPNLogEntry.SetLevel;NetGoVPNLogEntry.SetLogID;NetGoVPNLogEntry.SetMsg;NetGoVPNLogEntry.SetTimeStamp,fmt,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-nexus-proxy,server/internal/proxy/nexus_proxy.go,labs/daemon/proxy/nexus_proxy.go,production,52c1a7c1e7daf780934e794bad250c3fabfadc044a431ddd3476be7ea326082f,571,NewNexusProxy;NexusProxy;NexusProxy.Manage,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-nipo-obfuscator,server/internal/proxy/nipo_obfuscator.go,labs/daemon/proxy/nipo_obfuscator.go,production,2cdb3878d17b9034f4d142739ae338cac1c9561dc30157b8aca8254b20c72dde,3569,NewNipoClientConn;NewNipoServerConn;NipoObfuscatedConn;NipoObfuscatedConn.Read;NipoObfuscatedConn.Write,bufio;bytes;fmt;io;math/rand;net;strconv;strings;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-node-mitm-proxy,server/internal/proxy/node_mitm_proxy.go,labs/daemon/proxy/node_mitm_proxy.go,production,c5db448ed710b9c1dc29006114ee16e3b0fa0ea16d03422b6a42b304e0d356a8,6618,NewNodeMitmProxy;NodeMitmProxy;NodeMitmProxy.GenerateRootCA;NodeMitmProxy.GenerateServerCertificate;NodeMitmProxy.GetCommonName;NodeMitmProxy.GetKeyLength;NodeMitmProxy.GetOrganization;NodeMitmProxy.GetOrganizationalUnit;NodeMitmProxy.GetValidityYears;NodeMitmProxy.ModifyRequestHeaders;NodeMitmProxy.ModifyResponseHeaders;NodeMitmProxy.SetCommonName;NodeMitmProxy.SetKeyLength;NodeMitmProxy.SetOrganization;NodeMitmProxy.SetOrganizationalUnit;NodeMitmProxy.SetValidityYears,crypto/rand;crypto/rsa;crypto/x509;crypto/x509/pkix;math/big;sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-node-unblocker,server/internal/proxy/node_unblocker.go,labs/daemon/proxy/node_unblocker.go,production,5b59a9b4b7bf7797bfada0efb1cbe2ea669f3aefa8595dec9cc5e7b565d321b2,6476,NewNodeUnblocker;NodeUnblocker;NodeUnblocker.AddAllowedHost;NodeUnblocker.AddBlockRule;NodeUnblocker.AddHostMapping;NodeUnblocker.ClearAllowedHosts;NodeUnblocker.ClearBlockRules;NodeUnblocker.ClearHostMappings;NodeUnblocker.GetActiveSockets;NodeUnblocker.GetAllowedHostsCount;NodeUnblocker.GetBlockRulesCount;NodeUnblocker.GetCookieName;NodeUnblocker.GetHostMapping;NodeUnblocker.GetHostMappingsCount;NodeUnblocker.GetRequestCount;NodeUnblocker.GetRewrittenCount;NodeUnblocker.GetTimeout;NodeUnblocker.GetUnblockerStatus;NodeUnblocker.GetUserAgent;NodeUnblocker.GetVersion;NodeUnblocker.RemoveAllowedHost;NodeUnblocker.RemoveBlockRule;NodeUnblocker.RemoveHostMapping;NodeUnblocker.SetActiveSockets;NodeUnblocker.SetCookieName;NodeUnblocker.SetRequestCount;NodeUnblocker.SetRewrittenCount;NodeUnblocker.SetTimeout;NodeUnblocker.SetUserAgent;NodeUnblocker.SetVersion;NodeUnblocker.Unblock,log/slog;sync;sync/atomic;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-nomore-walls-domain-tree,server/internal/proxy/nomore_walls_domain_tree.go,labs/daemon/proxy/nomore_walls_domain_tree.go,production,6e17089b2bf24b70ed8a600834db6c75cc39f79e78a80744e6e6df107baedaae,10513,AdblockRuleMerger;AdblockRuleMerger.AddBlocklistLine;AdblockRuleMerger.AddWhitelistLine;AdblockRuleMerger.Finalise;AdblockRuleMerger.RuleCount;DeduplicatedNode;DomainTree;DomainTree.Get;DomainTree.Insert;DomainTree.Len;DomainTree.Remove;NewAdblockRuleMerger;NewDomainTree;NewNodeDeduplicator;NodeDeduplicator;NodeDeduplicator.Count;NodeDeduplicator.Entries;NodeDeduplicator.Merge,net;strings,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-nomore-walls-domain-tree,server/internal/proxy/nomore_walls_domain_tree_test.go,labs/daemon/proxy/nomore_walls_domain_tree_test.go,test,20a48aa2638f6bcefa455abd625a232e1321d0af631a265dd50d43b6f3953a50,2681,TestAdblockRuleMerger;TestDomainTree;TestNodeDeduplicator,testing,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-non-portable-wrappers,server/internal/proxy/non_portable_wrappers.go,labs/daemon/proxy/non_portable_wrappers.go,production,79d187564d2e3459df12288f13899f411e08df2b5d364a3a7679062272e70075,1877,LaunchSystemTrayGUI;RunPythonScraper;RunRouteSetupScript,context;fmt;os;os/exec;runtime;strings,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-non-portable-wrappers,server/internal/proxy/non_portable_wrappers_test.go,labs/daemon/proxy/non_portable_wrappers_test.go,test,bb7ee4d71205d0958438ad7b07a9a497480296a43aa155743cd2e48c886a55fe,792,TestNonPortableWrappers,context;testing;time,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-obfs4-icmp-transport,server/internal/proxy/obfs4_icmp_transport.go,labs/daemon/proxy/obfs4_icmp_transport.go,production,5faec36254673000326140ad90cf2c2da05137a44a819b42b11996043414949d,2531,ICMPTunnel;ICMPTunnel.SendPayload;NewICMPTunnel;NewOBFS4Conn;OBFS4Config;OBFS4Conn;OBFS4Conn.Write,context;crypto/rand;fmt;net;sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-obfuscated-ssh,server/internal/proxy/obfuscated_ssh.go,labs/daemon/proxy/obfuscated_ssh.go,production,7a1fc5319eb19fcc2788a30858521fe7dd8629fbdd7626d1bbfd6de08b540abe,670,NewObfuscatedSSH;ObfuscatedSSH;ObfuscatedSSH.Listen,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-onion-bridge,server/internal/proxy/onion_bridge.go,labs/daemon/proxy/onion_bridge.go,production,2edd2985ea145b0a83b3ddc809903e72a3e229152f3cb12f78466ac6e717318a,552,NewOnionBridge;OnionBridge;OnionBridge.Hop,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-onion-hop,server/internal/proxy/onion_hop.go,labs/daemon/proxy/onion_hop.go,production,37485a761c7930291df662e4daf22ae98ca16972b418a0cb8d11ed926a03ca46,505,NewOnionHop;OnionHop;OnionHop.Hop,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-openvpn-config-patcher,server/internal/proxy/openvpn_config_patcher.go,labs/daemon/proxy/openvpn_config_patcher.go,production,9fb97a9391d6f5186a0c5577526fcbd8636d7f7641dd89af810690ff8c24d584,6158,ApplyInlineCipherFix;DefaultPatchOptions;PatchOpenVPNConfig;PatchOpenVPNConfigOptions;PatchOpenVPNConfigWith,bufio;fmt;strings;unicode,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-openvpn-config-patcher,server/internal/proxy/openvpn_config_patcher_test.go,labs/daemon/proxy/openvpn_config_patcher_test.go,test,b9865c4cb552eb7dd7d3c00704b0e3abb6d55788fbd7db08049de44f4df15515,4334,TestApplyInlineCipherFix;TestDefaultPatchOptions;TestPatchOpenVPNConfig;TestPatchOpenVPNConfigPreservesModernDirectives;TestPatchOpenVPNConfigVerbClamped;TestPatchOpenVPNConfigWith_InlineFix,strings;testing,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-outline-client,server/internal/proxy/outline_client.go,labs/daemon/proxy/outline_client.go,production,9e50e10e9d63b5f44255fc095bffe66b96d73cf93346fc74c741d84ca366dbb8,594,NewOutlineClient;OutlineClient;OutlineClient.ManageTun2Socks,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
