wave,donor,module,surfaces,high_signal_surfaces,ui_product_surfaces,bytes,second_order_disposition,semantic_record_ids,unresolved
235,dns_blocklists,wildcard/social-onlydomains.txt,1,0,0,14265,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/social.txt,1,0,0,16074,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/spam-tlds-allow-onlydomains.txt,1,0,0,12991,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/spam-tlds-onlydomains.txt,1,0,0,4691,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/tif-onlydomains.txt,1,0,0,29045257,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/tif.medium-onlydomains.txt,1,0,0,7047951,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/tif.medium.txt,1,0,0,7828852,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/tif.mini-onlydomains.txt,1,0,0,3990707,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/tif.mini.txt,1,0,0,4425402,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/tif.txt,1,0,0,32336154,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/ultimate-onlydomains.txt,1,0,0,5052150,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/ultimate.mini-onlydomains.txt,1,0,0,1955033,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/ultimate.mini.txt,1,0,0,2165640,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/ultimate.txt,1,0,0,5586365,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/urlshortener-onlydomains.txt,1,0,0,112681,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/urlshortener.txt,1,0,0,132690,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/whitelist-referral-onlydomains.txt,1,0,0,29012,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,kingo_vpn,.github/workflows,2,2,0,6362,semantic-profile-reviewed,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,.gitmodules,1,0,0,125,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Android/V2ray,1,0,0,187,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Android/app,54,52,6,29998439,product-affordance-reviewed,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Android/build.gradle.kts,1,1,0,203,semantic-profile-reviewed,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Android/core,1,0,0,0,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Android/gradle,3,1,0,60389,semantic-profile-reviewed,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Android/gradle.properties,1,1,0,257,semantic-profile-reviewed,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Android/gradlew,1,0,0,5774,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Android/gradlew.bat,1,1,0,2675,semantic-profile-reviewed,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Android/settings.gradle.kts,1,1,0,498,semantic-profile-reviewed,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Notification/Notification.json,1,1,0,252,semantic-profile-reviewed,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,Notification/Update.json,1,1,0,259,semantic-profile-reviewed,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,README.md,1,0,0,1762,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,game/active_urls.txt,1,0,0,0,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,game/decoded.txt,1,0,0,36916,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,game/raw.txt,1,0,0,50177,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,merged_config.txt,1,0,0,210441,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,screenshots/Main.md,1,0,0,113,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,screenshots/icon.png,1,0,0,87425,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,screenshots/main.png,1,0,0,86974,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,kingo_vpn,server/KingoVpn.txt,1,0,0,229946,accounted-low-signal,PR235-S002;PR235-S020;PR235-S021;PR235-S022;PR235-S023,0
235,mitmproxy2swagger,.dockerignore,1,0,0,63,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,.github/dependabot.yml,1,1,0,600,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,.github/workflows,4,4,0,3909,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,.gitignore,1,0,0,129,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,.markdownlint.yaml,1,1,0,55,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,.pre-commit-config.yaml,1,1,0,934,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,.python-version,1,0,0,5,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,.yamllint,1,0,0,191,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,Dockerfile,1,1,0,553,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,README.md,1,0,0,5835,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,docs/export_har_button.png,1,0,0,18103,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,docs/mitmweb_save.png,1,0,0,22553,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,docs/video.mp4,1,0,0,2984311,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,example_outputs/lisek-out.swagger.yml,1,1,0,80426,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,example_outputs/lisek-static.html,1,1,1,1259005,product-affordance-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,mitmproxy2swagger/__init__.py,1,1,0,0,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,mitmproxy2swagger/console_util.py,1,1,0,2126,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,mitmproxy2swagger/har_capture_reader.py,1,1,0,3880,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,mitmproxy2swagger/mitmproxy2swagger.py,1,1,0,17102,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,mitmproxy2swagger/mitmproxy_capture_reader.py,1,1,0,4807,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,mitmproxy2swagger/swagger_util.py,1,1,0,5739,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,mitmproxy2swagger/test_mitmproxy2swagger.py,1,1,0,5586,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,mitmproxy2swagger/test_openapi_compliance.py,1,1,0,2039,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,mitmproxy2swagger/testing_util.py,1,1,0,1763,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,pyproject.toml,1,1,0,973,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,specs.yml,1,1,0,36531,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/form_data_flows,1,0,0,9649,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/form_data_har.har,1,0,0,1152,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/generic_keys_flows,1,0,0,3305,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/generic_keys_testclient.py,1,1,0,1078,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/generic_keys_testserver.py,1,1,0,794,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/headers_and_params_har.har,1,0,0,1040,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/msgpack_flows,1,0,0,2105,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/msgpack_testclient.py,1,1,0,261,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/msgpack_testserver.py,1,1,0,469,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/sklep.lisek.app.har,1,0,0,17979843,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/test_flows,1,1,0,37930,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/testclient.py,1,1,0,659,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,testdata/testserver.py,1,1,0,1280,semantic-profile-reviewed,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,mitmproxy2swagger,uv.lock,1,0,0,297209,accounted-low-signal,PR235-S003;PR235-S024;PR235-S025;PR235-S026;PR235-S027;PR235-S028;PR235-S029,0
235,outline_apps,.browserslistrc,1,0,0,416,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.eslintignore,1,0,0,42,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.eslintrc.json,1,1,0,4372,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.gitattributes,1,0,0,329,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.github/CODEOWNERS,1,0,0,133,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.github/ISSUE_TEMPLATE,3,3,0,6654,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.github/scripts,1,0,0,4052,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.github/workflows,7,7,0,25776,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.gitignore,1,0,0,280,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.java-version,1,0,0,3,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.npmrc,1,0,0,93,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.nvmrc,1,0,0,3,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.prettierignore,1,0,0,67,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.prettierrc.js,1,1,0,663,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.storybook/main.js,1,1,0,1425,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.storybook/preview-head.html,1,1,1,1027,product-affordance-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.storybook/preview.js,1,1,0,979,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.vscode/extensions.json,1,1,0,149,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,.vscode/settings.json,1,1,0,376,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,AGENTS.md,1,0,0,3347,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,CLAUDE.md,1,0,0,50,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,CONTRIBUTING.md,1,0,0,1309,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,LICENSE,1,0,0,11357,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,README.md,1,0,0,2308,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,Taskfile.yml,1,1,0,1110,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/.gitignore,1,0,0,234,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/AGENTS.md,1,0,0,3209,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/README.md,1,0,0,3408,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/Taskfile.yml,1,1,0,958,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/build,5,0,0,8550,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/capacitor,17,13,1,30248,product-affordance-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/config.md,1,0,0,12225,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/config.xml,1,1,0,6174,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/electron,60,28,0,1078254,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/go,76,73,0,312217,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/package.json,1,1,0,5019,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/resources,42,1,0,511775,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/src,217,117,0,549904,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/tsconfig.json,1,1,0,564,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,client/web,174,152,45,2261209,product-affordance-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,codecov.yml,1,1,0,829,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,commitlint.config.js,1,1,0,1344,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,docs/invitation-instructions.md,1,0,0,70,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,docs/invitation_instructions.md,1,0,0,1599,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,docs/life_of_a_packet.md,1,0,0,417,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,docs/resources,5,0,0,194772,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,go.mod,1,0,0,3838,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,go.sum,1,0,0,32047,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/AGENTS.md,1,0,0,1849,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/build,6,0,0,13430,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/crypto.ts,1,1,0,1422,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/custom_error.ts,1,1,0,1009,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/hex_encoding.ts,1,1,0,978,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/i18n.spec.ts,1,1,0,2555,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/i18n.ts,1,1,0,3534,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/memory_storage.ts,1,1,0,1225,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/net.spec.ts,1,1,0,1839,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/net.ts,1,1,0,1339,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/package.json,1,1,0,563,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/path_api.spec.ts,1,1,0,2300,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/path_api.ts,1,1,0,4650,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/sentry.spec.ts,1,1,0,947,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/sentry.ts,1,1,0,1290,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/sleep.ts,1,1,0,709,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/test.action.sh,1,1,0,869,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/timeout_promise.ts,1,1,0,1188,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/tsconfig.json,1,1,0,384,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/value_stream.spec.ts,1,1,0,3037,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,infrastructure/value_stream.ts,1,1,0,1935,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,list.action.mjs,1,0,0,1392,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,package-lock.json,1,1,0,2604574,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,package.json,1,1,0,1730,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,server_manager/AGENTS.md,1,0,0,2966,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,server_manager/README.md,1,0,0,3344,accounted-low-signal,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,server_manager/base.webpack.js,1,1,0,3770,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,server_manager/browser.webpack.js,1,1,0,938,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
235,outline_apps,server_manager/cloud,2,2,0,35039,semantic-profile-reviewed,PR235-S004;PR235-S030;PR235-S031;PR235-S032;PR235-S033;PR235-S034;PR235-S035,0
