donor,path,sha256,size_bytes,file_type,classification,authority_status,semantic_record_ids,notes
coredns-master,core/dnsserver/server_tls_test.go,7ae0a00dba766e8cb3a1238a364286d91ef809d5520e22804ae7e95c7fadcbd6,2675,file,test,evidence-or-derived,FP-M0222,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,core/dnsserver/tsig_test.go,8d672b412e07b31637314224978d2dc202615e1cde964c7579a0325efc8a0c47,990,file,test,evidence-or-derived,FP-M0222,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,core/dnsserver/view.go,86bb03dc3c041591428b35dca0d3d33e194ab725a621cb844d93f714a7d6cc02,690,file,implementation,authoritative-source,FP-M0222,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,core/dnsserver/zdirectives.go,d053469ade3d658f44fbe105af59b4df21796e19b60a348050b938aeb5c55b6f,1022,file,implementation,authoritative-source,FP-M0222,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,core/plugin/zplugin.go,f4a837df082f443dbdb8dff13002ac2f819f6806be8474a9aaed295b44b56a19,2857,file,implementation,authoritative-source,FP-M0222,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,coredns.1.md,ef9916b76835296ad436f822e07f7a49a0ed8f69930450143c7254765669885d,1506,file,documentation,evidence-or-derived,FP-M0219,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,coredns.go,3b785c1aca8492953a539577fe110bfac418974451466dbb0e7fc0f59de88dbb,246,file,implementation,authoritative-source,FP-M0219,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,corefile.5.md,b19e09e5a85b9bc688168ee36399c9c63b138f6ab46e7bf61ccb4adcc869e22c,3370,file,documentation,evidence-or-derived,FP-M0219,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,coremain/run.go,d06dbf7fa582c9474dd6ac0ce1b9d682655c119d18fa0ee28f803111d2cec2a9,5223,file,implementation,authoritative-source,FP-M0223,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,coremain/run_test.go,a673674484013369434e1548e4890961aeb1b2bbfd7c8da3661b8c726afc5d34,7534,file,test,evidence-or-derived,FP-M0223,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,coremain/service_other.go,70b099faed6809699b4a30f479da8c822c3b3c6d407bba184e8e74bde924262b,137,file,operational,authoritative-source,FP-M0223,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,coremain/service_windows.go,c48a0c0f5e9ced2177069823beeee0712f803e24923989065322f74df3b4cd76,1426,file,operational,authoritative-source,FP-M0223,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,coremain/version.go,3e4194bf4ccc1705dd350ef9e1be88f2a1ca46786caf17b3d012716ea9feae94,128,file,implementation,authoritative-source,FP-M0223,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,directives_generate.go,00586bb614ad4543ad742de1a85ce83431c355ef788d74a2fbfa833b7db2758b,2849,file,implementation,authoritative-source,FP-M0219,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,go.mod,72c642fe7e87bd88bc84149cbb3833da4173be341c81c83af9b781fbec2f80a0,11573,file,implementation,authoritative-source,FP-M0219,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,go.sum,de50d86391ad30b0511fb00fac239ae6d6ed2d8ee9b47586c07bee2e40facf1c,63536,file,implementation,authoritative-source,FP-M0219,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-acl.7,d531781b76207b4e0c7db480889d5dce0a0289490b24d5e78abca7cecee17380,3942,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-any.7,a55555f5644496b38c4b377c9fd163047e5a48323678f9d15914831a97ed1128,722,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-auto.7,f73061ff7836c2842db68188ab95936707d020c34be8ffd2948246c542faae8b,3262,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-autopath.7,07115d2eeb6f06b4f68f3663d86c314ccaa0851876dcb237f8ae4bbf3e56a31d,3051,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-azure.7,b3413101e182724a4136d126eae8fa6af5aac4c0ef7a6d5729120159620f622b,2102,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-bind.7,9527bd20c213aedd7721653facfdb262a6eefff489518ae8a78b3b1504beb2ea,3873,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-bufsize.7,09e802c8977057b85712ac7b342cf6fce78ba6ca1484d8c1bb0a3e29ddfe371b,1484,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-cache.7,138eaadb3f9edbb476ffad8212ef11a2ba186c61ec23a916470b9a9f384a9acc,7901,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-cancel.7,79d2a15928f768eced7ba6acd3f059e3ccc02bc78c4f4df06a5f18431bd3b3f3,1194,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-chaos.7,2d560ef49eb557a2a69f2168ba11c321d6af4c6ff814af3bef57eff2ae0d1f6b,1340,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-clouddns.7,38f48152d951f3b93823c7c8ab18b178d12c0f2e0b9a65b8aae453142f3dc958,3287,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-debug.7,bbaa4b83f04ade5751a484c06546d3dcdce6ac9b839db181258e2bad4bc95ab8,1709,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-dns64.7,1e58c1e3f277fc08b3e3e4a0d03a006d339c91aae6a473ce1537bc59811d52e1,2952,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-dnssec.7,ea380b02809fff55be03fdb46e41e07062a23dc973b9fe53030b6f220ba9c7d5,5098,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-dnstap.7,2244faae34327a46fd6a8e29a8607a261eeed449996a96cac77beb6ffd1c3be3,5458,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-erratic.7,4d273130efe395fbb615d2ad395b2ca5161a908b773eb3e667ba75ac177e50d7,2091,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-errors.7,a8cc7bd7abc4b1887468d1549936ee9fe0bfcadeae1857d8df3a010c8d431e51,3389,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-etcd.7,c7c4bdabbae2ea3ec203b2a3c78a821dc5d1ea24c84ff7aeb4a0fa5074ee6475,9529,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-file.7,727b541e6db0da096779caacbe5d803f3521159401b17e30b04fdf0d29b4a482,3809,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-forward.7,32bbfe69710228a9546248f1c2d2a077742b6749414e46d60db427c839e7c997,14637,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-geoip.7,703be9896294928e48a77154187646f9bd595d3006986b112c0ac7767eb1a761,7743,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-grpc.7,51ccc308be978900d774fdc281c887857301472f682ec1d04a01281204c67d85,5475,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-grpc_server.7,1733aed787a60d15be0d5ed49dab839263d0e097414ee725f4ff32f85292152d,1461,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-header.7,2fc7d2dc51c0939fb55402b44ff47e74c224284f4571ae39b8c314ec8bff6251,1675,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-health.7,70def241a44635acd4fca346609015eaba93d2b419b2503eb3cf608d4f7f7717,2447,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-hosts.7,27beec32c1d5cbe3d493b2473b4c48dd4e78fcc4de74a719ac4e96f011ed4bf8,4447,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-https.7,a2b4e7b7b27a8bf08ad058923b64ff2625c21a6a9ab7bf3fddbe35720a77352d,1094,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-https3.7,dd8de4c6a6c3f8da3635c4281655751dd41f0d0872a78d0042ef0612804c2504,1257,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-import.7,cf67c59cd476103859ee7c5c08aaee25d8c50349fab3cbe1bfafc360b2e4e2f3,1836,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-k8s_external.7,801bfb6282d143a57081343cd257d7cd4a61efbc5e1db7090b98aecfe8567b89,4038,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-kubernetes.7,eaf7c3a251d8345380935f1391731d2b45f34f90a43d3358c48d35bc731253bd,14154,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-loadbalance.7,98063f32c1a7cdc3eebae1f2be9d5200c2dbb157f9a77d52349aeb2daab0ce05,4323,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-local.7,c2e12b578db5f10b8f0c55eda89d44ad5c1c526dbe0d8be1ece8d5ceaea3f76a,2580,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-log.7,02887099ce4a75d5a745f1a34b0bfad1c8ebec43e0a769bac4909b9e549c7033,5487,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-loop.7,e6ec791696c0575cc19420042c89ddb900e01be94e44327c233a5ebff2197aac,4892,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-metadata.7,2f5199e1c5ac85245e966815ea9a41c405a67336db845c9bfb7bf001188b6e86,1978,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-metrics.7,b8d25b7e8a2137bf721e159117964236142666fc918397749950f3d9712f5b69,4766,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-minimal.7,a92000dcadbe8ff358a083d8adc4a417ba193e6786a8166798b85bc7b26094a1,949,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-multisocket.7,9af0e7ccc60665f8d97b112ce7bcec4121db80729953739dd7774a9a783417de,2934,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-nomad.7,7b89a93141fcd035cbe448febadca3e577b5b9806486f23d3cf2b3e041efb30b,7940,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-nsid.7,7fec65d84c7419449c972a8dcdc4b53b9e7f08fd4114ba7edf4eff18e83bd4a8,1385,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-pprof.7,c9f87246658cc9dd6a53340832254f41270f623c44883d32c429c3320c02e786,1950,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-proxyproto.7,ab1ad510cac96bf51cf3203e56dcadd06220673d781ba3ba4342e85c9078b046,2092,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-quic.7,0029529db379e2ff38aa9d6e7bfc1fbf3a1b1741e24e1a72ab34e3c3e447c2d7,1537,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-ready.7,d13daae7f7dc83e052f9c56746d2755bee1a27948ce583fefad7b3d8424416b1,2440,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-reload.7,1a14b4885045db6dbaa1a2a7052ddc82d5bb73d300e9d937862e757423c8fd8c,4140,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-rewrite.7,0bfbb141771856a8bb18bd4cb370e0496d0b2a37da102214d64a77f9c16ced00,20564,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-root.7,cf11715875c3ec02d0080948a25d692d4eb43dca68194f1ef9bef6548acb98c2,1518,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-route53.7,f539943d45f4d3e486735a398c99a085c65750159f0b6f0fcac9249349e3cf50,5497,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-secondary.7,f089a59345d3904b04d46877cd71f2986a59b547382afab74b70e1c80a4fff80,2108,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-shed.7,36a20ba38cce6321b3883cb348e4c80f7e8b6bbd86a604242c30aa03daf8ed45,3766,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-sign.7,df9465049d64431605abe098abe694d1872a221a8e3783c8b0dba7c2add90503,7536,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-template.7,8408a4ef7a3ff608e1aa5155cde5e156a7df2445b7f63455067fa2a06ccbbbf3,12741,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-timeouts.7,d468f0e6b16bc3251b6e1a37df1397ec4784902e802bc2887e6b1bf19db39b2a,2379,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-tls.7,2a50b0424f257226a631993bda8069f146ca956780f2647c70c04af024e0f487,2637,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-trace.7,30fadbc8f592c2312e14c4e7b23b7bf177cbfac4ecd6c41f3b2afae89fd1e707,3787,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-transfer.7,408302e0980a2ff8f2c8b2f03254d174774bb2a078b046c9d7a0ebfdf5305d89,2155,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-tsig.7,fed5ee7584e4385a1a96034841a59eb06dda2cd7185b58a0b66f95bda26c3e6b,4243,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-view.7,c7c594587aa94ec6ca1913c0512d621a17ad728386220598ce239ff008e82e22,4917,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns-whoami.7,247bc63a2a6866bc37617137cf9dea71883376e59773551a981aba1cec88587e,1761,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/coredns.1,7f19690e124d06a704656538d867a06925122c50c9fe25508e02d3223f9668dc,2866,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,man/corefile.5,a90b0c33ca5a500e371ed355974a0627b369349dcdd1781483638df75966a282,3869,file,implementation,authoritative-source,FP-M0224,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-0.9.10.md,53fe7b4663a527af55a7d46276055e576dd0debdc5dfd1d104f2b02dc198f64e,1231,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-0.9.9.md,f493052b51ba57979df988b7cd2a35a779ab5e1fb9326afa9379f118087c99a3,2515,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-001.md,bdbdc8cc0908f477334d0e22211146ca531a2bc61731a3a1ad69665933f986a4,2442,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-002.md,f56f36fbf957b5c96b570f4055d815ee43e70f789a43cfabc0879acb4ca9bbae,3221,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-003.md,1a57cdf2fc6678150dc2d1d187e8797cac7cae1e75a3d0e033807e8c690cf740,1822,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-004.md,e7a529a631724c44b0173ba7f4a74ec57afa318515952d07a8c61f1463d73af6,1633,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-005.md,a26a96f239fc6717a839fcaa1e8eec90a8a41ebd6e89cac5d7404c01be7757be,2657,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-006.md,c7064fc9318f31d20bd4890764359cad931734cd2d56ff5a2ac51f063388ebb4,1550,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-007.md,66beb8088f2da129ea040f369bfbab4c6b87885497fab6df2c62e9f7ee7fe636,2843,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-008.md,4cd860140af04788c536ee2662ef22f0bc8b4edfc5428c027aa6fa77aee95e57,2674,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-009.md,8b64b400031cc0340457cb4f1d718c82caddd5323af7810d51ff50761e85b4d1,1289,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-010.md,d3e59447fbb58b8589eb88d458babcf0107169f76e5dc1d59757eb05f712329f,1354,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-011.md,a2d03154fa005447b9701afae0bf504e2234ced31cdede99174b009c0287d8bf,2911,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.0.0.md,bbd2da39f49b7ac9e82325229b72e2c1c5f7ab552174b139a94f6e2c39578b8d,4176,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.0.1.md,05812299529a53a1a08e07bba09031e10b6fc2db5d5aff5369a72e915dffe69c,1264,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.0.2.md,27cf7c486d65e19494dc437edc201920225d7e1eac3b70847e9ba6852410d11b,1630,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.0.3.md,ae72179af521f4603d5057f6e180358d6b2c45c87e421a05b6f15bd430c93df4,1520,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.0.4.md,89aa3cf3524fba465a8e9242758f72d760c43eb12b72bfd6256ba048730bd5b3,673,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.0.5.md,fc3dd6942b2025a0a17c586d3f6bce1026aead9b278c3f1e977e1283b10d2432,2129,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.0.6.md,d1d5d1ed3cddddf194655a3b0e36e0ca6799580d95e342147667f7365de4fd45,1843,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.1.0.md,6488a48d56fb1e295319eb115504dad1d1e7bd1f9e8f0d4e6ec8fd501eb259ba,2544,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.1.1.md,4a04915dd0accaafa1377c602b33bac9994bb6678b5161db2b17d9213ee93189,1213,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.1.2.md,ec498330bf344a39e535402b59cb2748398f9c80f605051cc5f983111958b4d0,1469,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.1.3.md,d2a1179fe09b1c9ab93fbb2390e8194b0a647623b4c9ad9312ddadbb545274db,1841,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.1.4.md,85452c1418cd4aeb5a137ea30b1092a0bf90da5f978324a731e170d1e5710fc6,1721,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.10.0.md,4e1722af344646e4b0f8658fc01e88630b6650054e8d7a981570104d51c7aeef,657,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.10.1.md,7eab04d6641dd546789d1ee138bc92adbaa4c56c56de33ae62498422d6562406,2254,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.11.0.md,a611b305afcabfc35a5173aece27b73bde76fa8c7a3966d75d49dc8736faecfb,3512,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.11.1.md,fba73a28c79584a1ee18ec2356a834d0bb7c13960d90e52a14ebb3581e4c54b0,875,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.11.2.md,0bbf824b74954cb6760f908fc768d743fd086f2d06ff9481996e1eacc250859e,2070,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.11.3.md,cf42f6ca777f90ac7525fb9e1aa150dc45276a385d95c3be57703be15d60a018,2693,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.11.4.md,1b3c3859a637d3e5f16091bfac6b18dff5440cf7ff0ab48088e10c283e931067,2850,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.12.0.md,65be492a077fe0c239a6142fb84d42e4e1dc43933ce2c067f1a229063e611884,473,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.12.1.md,5b8d4dd69d18772cecb89a93736f9340a918c1c203716119f542be05a3b81d35,1113,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.12.2.md,80acef97b6535a26fb297caa38a06870b097c8bdfe232024fd883e356425726a,2242,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.12.3.md,b8b65c0649b3f769d726a901b742b148779f44ee7aeeec90f186b66121521996,2244,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.12.4.md,969dac38707324d876631ce10961b428b56b1b5018c7311b6676c54f5c21dc88,1674,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.13.0.md,279333d2533a0b7c574469e8242d05fdb3e737c8d9aa4edf6b09ba491f6c663b,1960,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.13.1.md,3d45918258c7112be108e4f0eaebf1e00602cbb78c735ef3489ae895e6da32e4,859,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.13.2.md,157bfd3453f8567604113dc437722f0a6c74c2ef080666473b31d76a70ae84fe,3566,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.14.0.md,c715c09839e7b22be792316fb1da4f15185fa22fe8ff2d3399bde89acd9ed97e,1553,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.14.1.md,c076becbeb3b4c32249f35ff2d10b902b7c56fb20724ca89f7344c44a6dc5007,718,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.14.2.md,1ac88c3e8bf48bcd61ddf84e0348d2d7ee3ee28439a844c8cdbe2bfbb0aed5a9,1934,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.14.3.md,e982b7b8bbd47f36ef4ff604b6bf44a11637349fa8820635917bcb8c89e7d8b7,5216,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.14.4.md,b182e9c2a2093a77f7885006f69bba03eb31bb5bcdfd0484904997d3f22a32cf,3387,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
