donor,path,sha256,line,kind,name,extraction_policy,semantic_record_ids
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,956,constant,SO_DEFUNCTIT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,957,constant,SO_DEFUNCTOK,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,958,constant,SO_ISDEFUNCT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,959,constant,SO_OPPORTUNISTIC,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,960,constant,SO_FLUSH,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,961,constant,SO_TC_ALL,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,962,constant,SO_RECV_ANYIF,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,963,constant,SO_TRAFFIC_MGT_BACKGROUND,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,964,constant,SO_FLOW_DIVERT_TOKEN,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,965,constant,SO_DELEGATED,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,966,constant,SO_DELEGATED_UUID,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,967,constant,SO_NECP_ATTRIBUTES,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,968,constant,SO_CFIL_SOCK_ID,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,969,constant,SO_NECP_CLIENTUUID,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,970,constant,SO_NUMRCVPKT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,971,constant,SO_AWDL_UNRESTRICTED,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,972,constant,SO_EXTENDED_BK_IDLE,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,973,constant,SO_MARK_CELLFALLBACK,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,974,constant,SO_NET_SERVICE_TYPE,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,975,constant,SO_QOSMARKING_POLICY_OVERRIDE,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,976,constant,SO_INTCOPROC_ALLOW,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,977,constant,SO_NETSVC_MARKING_LEVEL,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,978,constant,SO_NECP_LISTENUUID,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,979,constant,SO_MPKL_SEND_INFO,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,980,constant,SO_STATISTICS_EVENT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,981,constant,SO_WANT_KEV_SOCKET_CLOSED,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,982,constant,NET_SERVICE_TYPE_BE,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,983,constant,NET_SERVICE_TYPE_BK,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,984,constant,NET_SERVICE_TYPE_SIG,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,985,constant,NET_SERVICE_TYPE_VI,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,986,constant,NET_SERVICE_TYPE_VO,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,987,constant,NET_SERVICE_TYPE_RV,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,988,constant,NET_SERVICE_TYPE_AV,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,989,constant,NET_SERVICE_TYPE_OAM,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,990,constant,NET_SERVICE_TYPE_RD,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,991,constant,_NET_SERVICE_TYPE_COUNT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,992,constant,SO_TC_NET_SERVICE_OFFSET,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,993,constant,SO_TC_NETSVC_SIG,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,994,constant,NETSVC_MRKNG_UNKNOWN,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,995,constant,NETSVC_MRKNG_LVL_L2,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,996,constant,NETSVC_MRKNG_LVL_L3L2_ALL,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,997,constant,NETSVC_MRKNG_LVL_L3L2_BK,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,998,constant,SAE_ASSOCID_ANY,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,999,constant,SAE_CONNID_ANY,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1000,constant,CONNECT_RESUME_ON_READ_WRITE,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1001,constant,CONNECT_DATA_IDEMPOTENT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1002,constant,CONNECT_DATA_AUTHENTICATED,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1003,constant,SONPX_SETOPTSHUT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1004,constant,SOL_SOCKET,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1005,constant,AF_UNSPEC,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1006,constant,AF_UNIX,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1007,constant,AF_LOCAL,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1008,constant,AF_INET,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1009,constant,AF_IMPLINK,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1010,constant,AF_PUP,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1011,constant,AF_CHAOS,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1012,constant,AF_NS,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1013,constant,AF_ISO,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1014,constant,AF_OSI,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1015,constant,AF_ECMA,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1016,constant,AF_DATAKIT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1017,constant,AF_CCITT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1018,constant,AF_SNA,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1019,constant,AF_DECnet,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1020,constant,AF_DLI,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1021,constant,AF_LAT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1022,constant,AF_HYLINK,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1023,constant,AF_APPLETALK,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1024,constant,AF_ROUTE,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1025,constant,AF_LINK,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1026,constant,pseudo_AF_XTP,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1027,constant,AF_COIP,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1028,constant,AF_CNT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1029,constant,pseudo_AF_RTIP,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1030,constant,AF_IPX,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1031,constant,AF_SIP,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1032,constant,pseudo_AF_PIP,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1033,constant,AF_NDRV,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1034,constant,AF_ISDN,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1035,constant,AF_E164,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1036,constant,pseudo_AF_KEY,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1037,constant,AF_INET6,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1038,constant,AF_NATM,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1039,constant,AF_SYSTEM,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1040,constant,AF_NETBIOS,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1041,constant,AF_PPP,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1042,constant,pseudo_AF_HDRCMPLT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1043,constant,AF_AFP,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1044,constant,AF_IEEE80211,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1045,constant,AF_UTUN,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1046,constant,AF_MULTIPATH,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1047,constant,AF_VSOCK,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1048,constant,AF_MAX,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1049,constant,SOCK_MAXADDRLEN,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1050,constant,_SS_MAXSIZE,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1051,constant,PF_UNSPEC,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1052,constant,PF_LOCAL,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
shadowsocks-rust,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,1053,constant,PF_UNIX,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0162
