wave,donor,directory,direct_files,direct_dirs
post-refactor-20b,sing-box-for-android-dev,app/src/main/java/io/nekohasekai/sfa/vendor,5,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/java/io/nekohasekai/sfa/xposed,13,1
post-refactor-20b,sing-box-for-android-dev,app/src/main/java/io/nekohasekai/sfa/xposed/hooks,3,2
post-refactor-20b,sing-box-for-android-dev,app/src/main/java/io/nekohasekai/sfa/xposed/hooks/hidevpn,15,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/java/io/nekohasekai/sfa/xposed/hooks/hidevpnapp,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/play,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/main/play/release-notes,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/main/play/release-notes/en-US,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res,1,20
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/drawable,27,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/layout,4,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/menu,3,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/mipmap-anydpi-v26,2,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/mipmap-hdpi,2,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/mipmap-mdpi,2,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/mipmap-xhdpi,2,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/mipmap-xxhdpi,2,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/mipmap-xxxhdpi,2,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values,5,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values-fa,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values-night-v23,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values-night-v26,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values-ru-rRU,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values-v23,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values-v26,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values-v27,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values-zh-rCN,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/values-zh-rTW,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/res/xml,3,0
post-refactor-20b,sing-box-for-android-dev,app/src/main/resources,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/main/resources/META-INF,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/main/resources/META-INF/xposed,3,0
post-refactor-20b,sing-box-for-android-dev,app/src/minApi21,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/minApi21/java,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/minApi21/java/io,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/minApi21/java/io/nekohasekai,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/minApi21/java/io/nekohasekai/sfa,0,2
post-refactor-20b,sing-box-for-android-dev,app/src/minApi21/java/io/nekohasekai/sfa/compat,3,0
post-refactor-20b,sing-box-for-android-dev,app/src/minApi21/java/io/nekohasekai/sfa/vendor,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/minApi23,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/minApi23/java,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/minApi23/java/io,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/minApi23/java/io/nekohasekai,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/minApi23/java/io/nekohasekai/sfa,0,2
post-refactor-20b,sing-box-for-android-dev,app/src/minApi23/java/io/nekohasekai/sfa/compat,3,0
post-refactor-20b,sing-box-for-android-dev,app/src/minApi23/java/io/nekohasekai/sfa/vendor,5,0
post-refactor-20b,sing-box-for-android-dev,app/src/other,1,2
post-refactor-20b,sing-box-for-android-dev,app/src/other/java,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/other/java/io,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/other/java/io/nekohasekai,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/other/java/io/nekohasekai/sfa,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/other/java/io/nekohasekai/sfa/vendor,2,0
post-refactor-20b,sing-box-for-android-dev,app/src/other/play,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/other/play/listings,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/other/play/listings/en-US,2,1
post-refactor-20b,sing-box-for-android-dev,app/src/other/play/listings/en-US/graphics,0,2
post-refactor-20b,sing-box-for-android-dev,app/src/other/play/listings/en-US/graphics/icon,1,0
post-refactor-20b,sing-box-for-android-dev,app/src/other/play/listings/en-US/graphics/phone-screenshots,4,0
post-refactor-20b,sing-box-for-android-dev,app/src/otherLegacy,1,1
post-refactor-20b,sing-box-for-android-dev,app/src/otherLegacy/java,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/otherLegacy/java/io,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/otherLegacy/java/io/nekohasekai,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/otherLegacy/java/io/nekohasekai/sfa,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/otherLegacy/java/io/nekohasekai/sfa/vendor,2,0
post-refactor-20b,sing-box-for-android-dev,app/src/play,1,1
post-refactor-20b,sing-box-for-android-dev,app/src/play/java,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/play/java/io,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/play/java/io/nekohasekai,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/play/java/io/nekohasekai/sfa,0,1
post-refactor-20b,sing-box-for-android-dev,app/src/play/java/io/nekohasekai/sfa/vendor,2,0
post-refactor-20b,sing-box-for-android-dev,config,0,1
post-refactor-20b,sing-box-for-android-dev,config/detekt,1,0
post-refactor-20b,sing-box-for-android-dev,gradle,1,1
post-refactor-20b,sing-box-for-android-dev,gradle/wrapper,2,0
post-refactor-20b,sing-box-for-android-dev,third_party,0,2
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api,2,1
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api/src,0,1
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api/src/main,1,1
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api/src/main/java,0,1
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api/src/main/java/io,0,1
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api/src/main/java/io/github,0,1
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api/src/main/java/io/github/libxposed,0,1
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api/src/main/java/io/github/libxposed/api,4,2
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api/src/main/java/io/github/libxposed/api/errors,2,0
post-refactor-20b,sing-box-for-android-dev,third_party/libxposed-api/src/main/java/io/github/libxposed/api/utils,1,0
post-refactor-20b,sing-box-for-android-dev,third_party/termux-app,0,0
post-refactor-20b,sing-cloudflared-main,.,62,3
post-refactor-20b,sing-cloudflared-main,.github,1,1
post-refactor-20b,sing-cloudflared-main,.github/workflows,2,0
post-refactor-20b,sing-cloudflared-main,cmd,0,2
post-refactor-20b,sing-cloudflared-main,cmd/cloudflared,1,0
post-refactor-20b,sing-cloudflared-main,cmd/internal,0,2
post-refactor-20b,sing-cloudflared-main,cmd/internal/capnpgen,1,0
post-refactor-20b,sing-cloudflared-main,cmd/internal/update_cloudflare_ca,1,0
post-refactor-20b,sing-cloudflared-main,internal,0,11
post-refactor-20b,sing-cloudflared-main,internal/cmd,4,0
post-refactor-20b,sing-cloudflared-main,internal/config,2,0
post-refactor-20b,sing-cloudflared-main,internal/control,2,0
post-refactor-20b,sing-cloudflared-main,internal/datagram,10,0
post-refactor-20b,sing-cloudflared-main,internal/discovery,3,0
post-refactor-20b,sing-cloudflared-main,internal/icmp,3,0
post-refactor-20b,sing-cloudflared-main,internal/icmptest,1,0
post-refactor-20b,sing-cloudflared-main,internal/pkg,0,1
post-refactor-20b,sing-cloudflared-main,internal/pkg/icmp,1,0
post-refactor-20b,sing-cloudflared-main,internal/protocol,4,0
post-refactor-20b,sing-cloudflared-main,internal/transport,13,0
post-refactor-20b,sing-cloudflared-main,internal/tunnelrpc,5,0
post-refactor-20b,tun2proxy-master,.,14,6
post-refactor-20b,tun2proxy-master,.cargo,1,0
post-refactor-20b,tun2proxy-master,.github,1,1
post-refactor-20b,tun2proxy-master,.github/workflows,8,0
post-refactor-20b,tun2proxy-master,apple,1,0
post-refactor-20b,tun2proxy-master,scripts,4,0
post-refactor-20b,tun2proxy-master,src,18,1
post-refactor-20b,tun2proxy-master,src/bin,2,0
post-refactor-20b,tun2proxy-master,tests,4,2
post-refactor-20b,tun2proxy-master,tests/iperf,2,0
post-refactor-20b,tun2proxy-master,tests/manual-tests,1,2
post-refactor-20b,tun2proxy-master,tests/manual-tests/half-open-close-client,2,0
post-refactor-20b,tun2proxy-master,tests/manual-tests/half-open-close-server,2,0
post-refactor-20b,tun2socks-main,.,10,15
post-refactor-20b,tun2socks-main,.github,3,2
post-refactor-20b,tun2socks-main,.github/ISSUE_TEMPLATE,3,0
post-refactor-20b,tun2socks-main,.github/workflows,6,0
post-refactor-20b,tun2socks-main,buffer,1,1
post-refactor-20b,tun2socks-main,buffer/allocator,2,0
post-refactor-20b,tun2socks-main,core,6,3
post-refactor-20b,tun2socks-main,core/adapter,2,0
post-refactor-20b,tun2socks-main,core/device,1,3
post-refactor-20b,tun2socks-main,core/device/fdbased,5,0
post-refactor-20b,tun2socks-main,core/device/iobased,1,0
post-refactor-20b,tun2socks-main,core/device/tun,5,0
post-refactor-20b,tun2socks-main,core/option,1,0
post-refactor-20b,tun2socks-main,dialer,8,0
post-refactor-20b,tun2socks-main,dns,1,0
post-refactor-20b,tun2socks-main,docker,1,0
post-refactor-20b,tun2socks-main,docs,3,0
post-refactor-20b,tun2socks-main,engine,6,0
post-refactor-20b,tun2socks-main,internal,0,2
post-refactor-20b,tun2socks-main,internal/pool,2,0
post-refactor-20b,tun2socks-main,internal/version,2,0
post-refactor-20b,tun2socks-main,log,5,0
post-refactor-20b,tun2socks-main,metadata,2,0
post-refactor-20b,tun2socks-main,proxy,2,9
post-refactor-20b,tun2socks-main,proxy/direct,1,0
post-refactor-20b,tun2socks-main,proxy/http,1,0
post-refactor-20b,tun2socks-main,proxy/internal,0,1
post-refactor-20b,tun2socks-main,proxy/internal/utils,1,0
post-refactor-20b,tun2socks-main,proxy/reject,1,0
post-refactor-20b,tun2socks-main,proxy/relay,1,0
post-refactor-20b,tun2socks-main,proxy/shadowsocks,1,0
post-refactor-20b,tun2socks-main,proxy/socks4,1,0
post-refactor-20b,tun2socks-main,proxy/socks5,1,0
post-refactor-20b,tun2socks-main,proxy/ssh,1,0
post-refactor-20b,tun2socks-main,restapi,5,0
post-refactor-20b,tun2socks-main,transport,0,5
post-refactor-20b,tun2socks-main,transport/internal,0,1
post-refactor-20b,tun2socks-main,transport/internal/bufferpool,1,0
post-refactor-20b,tun2socks-main,transport/shadowsocks,1,3
post-refactor-20b,tun2socks-main,transport/shadowsocks/core,1,0
post-refactor-20b,tun2socks-main,transport/shadowsocks/shadowaead,3,0
post-refactor-20b,tun2socks-main,transport/shadowsocks/shadowstream,3,0
post-refactor-20b,tun2socks-main,transport/simple-obfs,3,0
post-refactor-20b,tun2socks-main,transport/socks4,4,0
post-refactor-20b,tun2socks-main,transport/socks5,4,0
post-refactor-20b,tun2socks-main,tunnel,5,1
post-refactor-20b,tun2socks-main,tunnel/statistic,2,0
post-refactor-20b,tun2socks-python-main,.,6,7
post-refactor-20b,tun2socks-python-main,.github,1,1
post-refactor-20b,tun2socks-python-main,.github/workflows,1,0
post-refactor-20b,tun2socks-python-main,gobuild,1,0
post-refactor-20b,tun2socks-python-main,pybind11,18,6
post-refactor-20b,tun2socks-python-main,pybind11/.github,6,3
post-refactor-20b,tun2socks-python-main,pybind11/.github/ISSUE_TEMPLATE,2,0
post-refactor-20b,tun2socks-python-main,pybind11/.github/matchers,1,0
post-refactor-20b,tun2socks-python-main,pybind11/.github/workflows,7,0
post-refactor-20b,tun2socks-python-main,pybind11/docs,22,3
post-refactor-20b,tun2socks-python-main,pybind11/docs/_static,0,1
post-refactor-20b,tun2socks-python-main,pybind11/docs/_static/css,1,0
post-refactor-20b,tun2socks-python-main,pybind11/docs/advanced,6,2
post-refactor-20b,tun2socks-python-main,pybind11/docs/advanced/cast,8,0
post-refactor-20b,tun2socks-python-main,pybind11/docs/advanced/pycpp,4,0
post-refactor-20b,tun2socks-python-main,pybind11/docs/cmake,1,0
post-refactor-20b,tun2socks-python-main,pybind11/include,0,1
post-refactor-20b,tun2socks-python-main,pybind11/include/pybind11,22,3
post-refactor-20b,tun2socks-python-main,pybind11/include/pybind11/detail,10,0
post-refactor-20b,tun2socks-python-main,pybind11/include/pybind11/eigen,3,0
post-refactor-20b,tun2socks-python-main,pybind11/include/pybind11/stl,1,0
post-refactor-20b,tun2socks-python-main,pybind11/pybind11,6,0
post-refactor-20b,tun2socks-python-main,pybind11/tests,121,4
post-refactor-20b,tun2socks-python-main,pybind11/tests/extra_python_package,2,0
post-refactor-20b,tun2socks-python-main,pybind11/tests/extra_setuptools,2,0
post-refactor-20b,tun2socks-python-main,pybind11/tests/test_cmake_build,4,6
post-refactor-20b,tun2socks-python-main,pybind11/tests/test_cmake_build/installed_embed,1,0
post-refactor-20b,tun2socks-python-main,pybind11/tests/test_cmake_build/installed_function,1,0
post-refactor-20b,tun2socks-python-main,pybind11/tests/test_cmake_build/installed_target,1,0
post-refactor-20b,tun2socks-python-main,pybind11/tests/test_cmake_build/subdirectory_embed,1,0
post-refactor-20b,tun2socks-python-main,pybind11/tests/test_cmake_build/subdirectory_function,1,0
post-refactor-20b,tun2socks-python-main,pybind11/tests/test_cmake_build/subdirectory_target,1,0
post-refactor-20b,tun2socks-python-main,pybind11/tests/test_embed,6,0
post-refactor-20b,tun2socks-python-main,pybind11/tools,19,0
post-refactor-20b,tun2socks-python-main,sample,1,0
post-refactor-20b,tun2socks-python-main,src,1,0
post-refactor-20b,tun2socks-python-main,tun2socks,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go,10,15
post-refactor-20b,tun2socks-python-main,tun2socks-go/.github,3,2
post-refactor-20b,tun2socks-python-main,tun2socks-go/.github/ISSUE_TEMPLATE,3,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/.github/workflows,6,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/buffer,1,1
post-refactor-20b,tun2socks-python-main,tun2socks-go/buffer/allocator,2,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/core,6,3
post-refactor-20b,tun2socks-python-main,tun2socks-go/core/adapter,2,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/core/device,1,3
post-refactor-20b,tun2socks-python-main,tun2socks-go/core/device/fdbased,5,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/core/device/iobased,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/core/device/tun,5,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/core/option,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/dialer,8,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/dns,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/docker,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/docs,3,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/engine,6,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/internal,0,2
post-refactor-20b,tun2socks-python-main,tun2socks-go/internal/pool,2,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/internal/version,2,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/log,5,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/metadata,2,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy,2,9
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/direct,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/http,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/internal,0,1
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/internal/utils,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/reject,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/relay,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/shadowsocks,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/socks4,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/socks5,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/proxy/ssh,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/restapi,5,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport,0,5
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport/internal,0,1
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport/internal/bufferpool,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport/shadowsocks,1,3
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport/shadowsocks/core,1,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport/shadowsocks/shadowaead,3,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport/shadowsocks/shadowstream,3,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport/simple-obfs,3,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport/socks4,4,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/transport/socks5,4,0
post-refactor-20b,tun2socks-python-main,tun2socks-go/tunnel,5,1
post-refactor-20b,tun2socks-python-main,tun2socks-go/tunnel/statistic,2,0
post-refactor-20b,uquic-master,.,129,17
post-refactor-20b,uquic-master,.claude,1,0
post-refactor-20b,uquic-master,.clusterfuzzlite,3,0
post-refactor-20b,uquic-master,.github,2,1
post-refactor-20b,uquic-master,.github/workflows,7,0
post-refactor-20b,uquic-master,assets,3,0
post-refactor-20b,uquic-master,docs,4,0
post-refactor-20b,uquic-master,example,1,3
post-refactor-20b,uquic-master,example/client,1,0
post-refactor-20b,uquic-master,example/echo,1,0
post-refactor-20b,uquic-master,example/uquic,1,0
post-refactor-20b,uquic-master,fuzzing,0,6
post-refactor-20b,uquic-master,fuzzing/frames,1,1
post-refactor-20b,uquic-master,fuzzing/frames/cmd,1,0
post-refactor-20b,uquic-master,fuzzing/handshake,1,1
post-refactor-20b,uquic-master,fuzzing/handshake/cmd,1,0
post-refactor-20b,uquic-master,fuzzing/header,1,1
post-refactor-20b,uquic-master,fuzzing/header/cmd,1,0
post-refactor-20b,uquic-master,fuzzing/internal,0,1
post-refactor-20b,uquic-master,fuzzing/internal/helper,2,0
post-refactor-20b,uquic-master,fuzzing/tokens,1,0
post-refactor-20b,uquic-master,fuzzing/transportparameters,1,1
post-refactor-20b,uquic-master,fuzzing/transportparameters/cmd,1,0
post-refactor-20b,uquic-master,http3,39,2
post-refactor-20b,uquic-master,http3/internal,0,1
post-refactor-20b,uquic-master,http3/internal/testdata,6,0
post-refactor-20b,uquic-master,http3/qlog,6,0
post-refactor-20b,uquic-master,integrationtests,0,4
post-refactor-20b,uquic-master,integrationtests/gomodvendor,4,0
post-refactor-20b,uquic-master,integrationtests/self,40,0
post-refactor-20b,uquic-master,integrationtests/tools,3,2
post-refactor-20b,uquic-master,integrationtests/tools/israce,2,0
post-refactor-20b,uquic-master,integrationtests/tools/proxy,2,0
post-refactor-20b,uquic-master,integrationtests/versionnegotiation,3,0
post-refactor-20b,uquic-master,internal,0,13
post-refactor-20b,uquic-master,internal/ackhandler,29,0
post-refactor-20b,uquic-master,internal/congestion,12,0
post-refactor-20b,uquic-master,internal/flowcontrol,6,0
post-refactor-20b,uquic-master,internal/handshake,26,0
post-refactor-20b,uquic-master,internal/mocks,8,2
post-refactor-20b,uquic-master,internal/mocks/ackhandler,2,0
post-refactor-20b,uquic-master,internal/mocks/quic,2,0
post-refactor-20b,uquic-master,internal/monotime,2,0
post-refactor-20b,uquic-master,internal/protocol,19,0
post-refactor-20b,uquic-master,internal/qerr,4,0
post-refactor-20b,uquic-master,internal/qtls,2,0
post-refactor-20b,uquic-master,internal/synctest,3,0
post-refactor-20b,uquic-master,internal/testdata,6,0
post-refactor-20b,uquic-master,internal/utils,9,2
post-refactor-20b,uquic-master,internal/utils/linkedlist,2,0
post-refactor-20b,uquic-master,internal/utils/ringbuffer,3,0
post-refactor-20b,uquic-master,internal/wire,68,0
post-refactor-20b,uquic-master,interop,1,2
post-refactor-20b,uquic-master,interop/http09,2,0
post-refactor-20b,uquic-master,interop/utils,1,0
post-refactor-20b,uquic-master,logging,2,0
post-refactor-20b,uquic-master,metrics,0,1
post-refactor-20b,uquic-master,metrics/dashboards,5,0
post-refactor-20b,uquic-master,qlog,12,0
post-refactor-20b,uquic-master,qlogwriter,4,1
post-refactor-20b,uquic-master,qlogwriter/jsontext,2,0
post-refactor-20b,uquic-master,quicvarint,4,0
post-refactor-20b,uquic-master,testutils,2,2
post-refactor-20b,uquic-master,testutils/events,2,0
post-refactor-20b,uquic-master,testutils/simnet,10,0
post-refactor-20b,vanguards-master,.,19,2
post-refactor-20b,vanguards-master,src,1,1
post-refactor-20b,vanguards-master,src/vanguards,12,0
post-refactor-20b,vanguards-master,tests,14,0
post-refactor-20b,water-master,.,23,5
post-refactor-20b,water-master,.github,1,2
post-refactor-20b,water-master,.github/assets,1,0
post-refactor-20b,water-master,.github/workflows,1,0
post-refactor-20b,water-master,configbuilder,3,1
post-refactor-20b,water-master,configbuilder/pb,3,0
post-refactor-20b,water-master,examples,1,1
post-refactor-20b,water-master,examples/v0,0,4
post-refactor-20b,water-master,examples/v0/dialer,2,0
post-refactor-20b,water-master,examples/v0/listener,2,0
post-refactor-20b,water-master,examples/v0/relay,2,0
post-refactor-20b,water-master,examples/v0/watm,4,0
post-refactor-20b,water-master,internal,0,3
post-refactor-20b,water-master,internal/log,4,0
post-refactor-20b,water-master,internal/socket,5,0
post-refactor-20b,water-master,internal/wasip1,3,0
post-refactor-20b,water-master,transport,1,2
post-refactor-20b,water-master,transport/v0,13,1
post-refactor-20b,water-master,transport/v0/testdata,2,0
post-refactor-20b,water-master,transport/v1,15,1
post-refactor-20b,water-master,transport/v1/testdata,2,0
post-refactor-20b,water-rs-main,.,5,5
post-refactor-20b,water-rs-main,.github,2,2
post-refactor-20b,water-rs-main,.github/assets,2,0
post-refactor-20b,water-rs-main,.github/workflows,1,0
post-refactor-20b,water-rs-main,crates,0,3
post-refactor-20b,water-rs-main,crates/water,3,1
post-refactor-20b,water-rs-main,crates/water/src,2,2
post-refactor-20b,water-rs-main,crates/water/src/config,2,0
post-refactor-20b,water-rs-main,crates/water/src/runtime,9,4
post-refactor-20b,water-rs-main,crates/water/src/runtime/net,1,0
post-refactor-20b,water-rs-main,crates/water/src/runtime/v0,6,0
post-refactor-20b,water-rs-main,crates/water/src/runtime/v1,4,0
post-refactor-20b,water-rs-main,crates/water/src/runtime/version_common,2,0
post-refactor-20b,water-rs-main,crates/watm,1,2
post-refactor-20b,water-rs-main,crates/watm/.cargo,1,0
post-refactor-20b,water-rs-main,crates/watm/src,7,1
post-refactor-20b,water-rs-main,crates/watm/src/net,2,0
post-refactor-20b,water-rs-main,crates/watm_v0,2,2
post-refactor-20b,water-rs-main,crates/watm_v0/.cargo,1,0
post-refactor-20b,water-rs-main,crates/watm_v0/src,4,0
post-refactor-20b,water-rs-main,examples,0,2
post-refactor-20b,water-rs-main,examples/clients,0,1
post-refactor-20b,water-rs-main,examples/clients/cli,2,3
post-refactor-20b,water-rs-main,examples/clients/cli/demo_configs,3,0
post-refactor-20b,water-rs-main,examples/clients/cli/demo_wasm,4,0
post-refactor-20b,water-rs-main,examples/clients/cli/src,2,0
post-refactor-20b,water-rs-main,examples/water_bins,1,4
post-refactor-20b,water-rs-main,examples/water_bins/echo_client,3,2
post-refactor-20b,water-rs-main,examples/water_bins/echo_client/.cargo,1,0
post-refactor-20b,water-rs-main,examples/water_bins/echo_client/src,2,0
post-refactor-20b,water-rs-main,examples/water_bins/plain_v0,2,2
post-refactor-20b,water-rs-main,examples/water_bins/plain_v0/.cargo,1,0
post-refactor-20b,water-rs-main,examples/water_bins/plain_v0/src,1,0
post-refactor-20b,water-rs-main,examples/water_bins/reverse_v0,2,2
post-refactor-20b,water-rs-main,examples/water_bins/reverse_v0/.cargo,1,0
post-refactor-20b,water-rs-main,examples/water_bins/reverse_v0/src,1,0
post-refactor-20b,water-rs-main,examples/water_bins/ss_client_wasm_v1,3,2
post-refactor-20b,water-rs-main,examples/water_bins/ss_client_wasm_v1/.cargo,1,0
post-refactor-20b,water-rs-main,examples/water_bins/ss_client_wasm_v1/src,8,0
post-refactor-20b,water-rs-main,scripts,2,0
post-refactor-20b,water-rs-main,tests,1,4
post-refactor-20b,water-rs-main,tests/benches,1,0
post-refactor-20b,water-rs-main,tests/test_data,1,0
post-refactor-20b,water-rs-main,tests/test_wasm,5,0
post-refactor-20b,water-rs-main,tests/tests,4,0
post-refactor-20b,website-master,.,9,1
post-refactor-20b,website-master,src,0,4
post-refactor-20b,website-master,src/build,0,0
post-refactor-20b,website-master,src/main,0,5
post-refactor-20b,website-master,src/main/R,0,1
post-refactor-20b,website-master,src/main/R/rserver,4,0
post-refactor-20b,website-master,src/main/java,0,1
post-refactor-20b,website-master,src/main/java/org,0,1
post-refactor-20b,website-master,src/main/java/org/torproject,0,1
post-refactor-20b,website-master,src/main/java/org/torproject/metrics,0,2
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats,0,12
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/advbwdist,1,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/bridgedb,1,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/bwhist,3,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/clients,4,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/collectdescs,1,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/connbidirect,1,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/hidserv,11,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/main,1,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/onionperf,1,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/servers,6,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/totalcw,6,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/stats/webstats,1,0
post-refactor-20b,website-master,src/main/java/org/torproject/metrics/web,39,0
post-refactor-20b,website-master,src/main/python,1,0
post-refactor-20b,website-master,src/main/resources,4,4
post-refactor-20b,website-master,src/main/resources/doc,1,0
post-refactor-20b,website-master,src/main/resources/graphviz,1,0
post-refactor-20b,website-master,src/main/resources/spec,8,0
post-refactor-20b,website-master,src/main/resources/web,0,8
post-refactor-20b,website-master,src/main/resources/web/css,5,0
post-refactor-20b,website-master,src/main/resources/web/fonts,12,5
post-refactor-20b,website-master,src/main/resources/web/fonts/EOT,12,0
post-refactor-20b,website-master,src/main/resources/web/fonts/OTF,12,0
post-refactor-20b,website-master,src/main/resources/web/fonts/TTF,12,0
post-refactor-20b,website-master,src/main/resources/web/fonts/WOFF,0,2
post-refactor-20b,website-master,src/main/resources/web/fonts/WOFF/OTF,12,0
post-refactor-20b,website-master,src/main/resources/web/fonts/WOFF/TTF,12,0
