record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR225-F0443,PR225-M059,CG225-immutable-update-artifact-admission,v2raya-scoop,file:bucket/v2raya-git.json,bucket/v2raya-git.json file semantics,file,configuration surface,independently hash-accounted file surface,bucket/v2raya-git.json,ccd3107e3d5a8a6fbc6ca2d214b1ac58de94360fdbf2d3b5852eccc1c394081e,n/a,comparison + oracle extraction,many-to-one,superseded,"Scoop manifests reinforce per-architecture immutable hashes and persistence, already stronger in update admission. File-level disposition: bucket/v2raya-git.json was independently hash-accounted and reviewed inside module cluster v2raya-scoop-bucket; its symbols inherit this decision unless a narrower symbol note overrides it.",immutable update artifact admission,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,"updates remain exact-size/SHA bound, staged and atomically published",mutable or hashless binaries are never promoted,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0443,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M059,high,reviewed
PR225-F0444,PR225-M059,CG225-immutable-update-artifact-admission,v2raya-scoop,file:bucket/v2raya-np.json,bucket/v2raya-np.json file semantics,file,configuration surface,independently hash-accounted file surface,bucket/v2raya-np.json,4ad794d6dde912c4715308b318d7f3735e0cd937b4762e30f5e75e6e401618d8,n/a,comparison + oracle extraction,many-to-one,superseded,"Scoop manifests reinforce per-architecture immutable hashes and persistence, already stronger in update admission. File-level disposition: bucket/v2raya-np.json was independently hash-accounted and reviewed inside module cluster v2raya-scoop-bucket; its symbols inherit this decision unless a narrower symbol note overrides it.",immutable update artifact admission,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,"updates remain exact-size/SHA bound, staged and atomically published",mutable or hashless binaries are never promoted,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0444,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M059,high,reviewed
PR225-F0445,PR225-M059,CG225-immutable-update-artifact-admission,v2raya-scoop,file:bucket/v2raya-unstable-np.json,bucket/v2raya-unstable-np.json file semantics,file,configuration surface,independently hash-accounted file surface,bucket/v2raya-unstable-np.json,5c8c6d094ed8c8cf3b4abc9d88e72b57d5c3e69b43e73f0e9e1e0cec223141e1,n/a,comparison + oracle extraction,many-to-one,superseded,"Scoop manifests reinforce per-architecture immutable hashes and persistence, already stronger in update admission. File-level disposition: bucket/v2raya-unstable-np.json was independently hash-accounted and reviewed inside module cluster v2raya-scoop-bucket; its symbols inherit this decision unless a narrower symbol note overrides it.",immutable update artifact admission,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,"updates remain exact-size/SHA bound, staged and atomically published",mutable or hashless binaries are never promoted,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0445,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M059,high,reviewed
PR225-F0446,PR225-M059,CG225-immutable-update-artifact-admission,v2raya-scoop,file:bucket/v2raya-unstable.json,bucket/v2raya-unstable.json file semantics,file,configuration surface,independently hash-accounted file surface,bucket/v2raya-unstable.json,3c94fb00437bc219cffd4417cbd5a261b8175ebf57dc900edef60bdc52c479ce,n/a,comparison + oracle extraction,many-to-one,superseded,"Scoop manifests reinforce per-architecture immutable hashes and persistence, already stronger in update admission. File-level disposition: bucket/v2raya-unstable.json was independently hash-accounted and reviewed inside module cluster v2raya-scoop-bucket; its symbols inherit this decision unless a narrower symbol note overrides it.",immutable update artifact admission,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,"updates remain exact-size/SHA bound, staged and atomically published",mutable or hashless binaries are never promoted,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0446,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M059,high,reviewed
PR225-F0447,PR225-M059,CG225-immutable-update-artifact-admission,v2raya-scoop,file:bucket/v2raya.json,bucket/v2raya.json file semantics,file,configuration surface,independently hash-accounted file surface,bucket/v2raya.json,6c8a751e013116884a4f3ee63e1587b5805a755a624e3cca0510ee719b1e1e0f,n/a,comparison + oracle extraction,many-to-one,superseded,"Scoop manifests reinforce per-architecture immutable hashes and persistence, already stronger in update admission. File-level disposition: bucket/v2raya.json was independently hash-accounted and reviewed inside module cluster v2raya-scoop-bucket; its symbols inherit this decision unless a narrower symbol note overrides it.",immutable update artifact admission,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,"updates remain exact-size/SHA bound, staged and atomically published",mutable or hashless binaries are never promoted,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0447,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M059,high,reviewed
PR225-F0448,PR225-M059,CG225-immutable-update-artifact-admission,v2raya-scoop,file:bucket/xray.json,bucket/xray.json file semantics,file,configuration surface,independently hash-accounted file surface,bucket/xray.json,21cd1d9368b15a41ef9a54134959f048537098f350ad0813c62f39e0f02deabe,n/a,comparison + oracle extraction,many-to-one,superseded,"Scoop manifests reinforce per-architecture immutable hashes and persistence, already stronger in update admission. File-level disposition: bucket/xray.json was independently hash-accounted and reviewed inside module cluster v2raya-scoop-bucket; its symbols inherit this decision unless a narrower symbol note overrides it.",immutable update artifact admission,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,"updates remain exact-size/SHA bound, staged and atomically published",mutable or hashless binaries are never promoted,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0448,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M059,high,reviewed
PR225-F0449,PR225-M061,CG225-service-update-lifecycle-scripts,v2raya-scoop,file:scripts/.gitkeep,scripts/.gitkeep file semantics,file,script surface,independently hash-accounted file surface,scripts/.gitkeep,0d486e97a72a9d503928d2bbd59285c9f757992d8df104fd560ceaa94d60c6bd,n/a,comparison + oracle extraction,many-to-one,superseded,Scoop service scripts are lifecycle evidence; dynamic execution is rejected. File-level disposition: scripts/.gitkeep was independently hash-accounted and reviewed inside module cluster v2raya-scoop-scripts; its symbols inherit this decision unless a narrower symbol note overrides it.,service/update lifecycle scripts,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,service/update actions remain explicit and reversible,dynamic command evaluation is not an update or service-management mechanism,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0449,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M061,high,reviewed
PR225-F0450,PR225-M061,CG225-service-update-lifecycle-scripts,v2raya-scoop,file:scripts/V2rayaUtils.psm1,scripts/V2rayaUtils.psm1 file semantics,file,script surface,independently hash-accounted file surface,scripts/V2rayaUtils.psm1,5be3ffe0d7c018652351c4eef14e3ec60b15e90c79dd10cb6ef3bbc0a02adc93,n/a,comparison + oracle extraction,many-to-one,superseded,Scoop service scripts are lifecycle evidence; dynamic execution is rejected. File-level disposition: scripts/V2rayaUtils.psm1 was independently hash-accounted and reviewed inside module cluster v2raya-scoop-scripts; its symbols inherit this decision unless a narrower symbol note overrides it.,service/update lifecycle scripts,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,service/update actions remain explicit and reversible,dynamic command evaluation is not an update or service-management mechanism,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0450,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M061,high,reviewed
PR225-F0451,PR225-M061,CG225-service-update-lifecycle-scripts,v2raya-scoop,file:scripts/v2raya/add-startup.reg,scripts/v2raya/add-startup.reg file semantics,file,script surface,independently hash-accounted file surface,scripts/v2raya/add-startup.reg,c8f0e3920cd68c1c0e895fb293b34c18bc4d9581fbdfaf0342ff42721680d76f,n/a,comparison + oracle extraction,many-to-one,superseded,Scoop service scripts are lifecycle evidence; dynamic execution is rejected. File-level disposition: scripts/v2raya/add-startup.reg was independently hash-accounted and reviewed inside module cluster v2raya-scoop-scripts; its symbols inherit this decision unless a narrower symbol note overrides it.,service/update lifecycle scripts,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,service/update actions remain explicit and reversible,dynamic command evaluation is not an update or service-management mechanism,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0451,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M061,high,reviewed
PR225-F0452,PR225-M061,CG225-service-update-lifecycle-scripts,v2raya-scoop,file:scripts/v2raya/remove-startup.reg,scripts/v2raya/remove-startup.reg file semantics,file,script surface,independently hash-accounted file surface,scripts/v2raya/remove-startup.reg,20de5d9e423e594318a4cb281f330c272a1f65b92f2b1c3ff32ee6aa9e46c869,n/a,comparison + oracle extraction,many-to-one,superseded,Scoop service scripts are lifecycle evidence; dynamic execution is rejected. File-level disposition: scripts/v2raya/remove-startup.reg was independently hash-accounted and reviewed inside module cluster v2raya-scoop-scripts; its symbols inherit this decision unless a narrower symbol note overrides it.,service/update lifecycle scripts,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,service/update actions remain explicit and reversible,dynamic command evaluation is not an update or service-management mechanism,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0452,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M061,high,reviewed
PR225-F0453,PR225-M061,CG225-service-update-lifecycle-scripts,v2raya-scoop,file:scripts/v2raya/reset-passwd-v2raya-np.ps1,scripts/v2raya/reset-passwd-v2raya-np.ps1 file semantics,file,script surface,independently hash-accounted file surface,scripts/v2raya/reset-passwd-v2raya-np.ps1,cf96c78ac6dc9aea948df23f1cdda3cfd4d4bb6bc050e467e1e88eae10e4fbb2,n/a,comparison + oracle extraction,many-to-one,superseded,Scoop service scripts are lifecycle evidence; dynamic execution is rejected. File-level disposition: scripts/v2raya/reset-passwd-v2raya-np.ps1 was independently hash-accounted and reviewed inside module cluster v2raya-scoop-scripts; its symbols inherit this decision unless a narrower symbol note overrides it.,service/update lifecycle scripts,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,service/update actions remain explicit and reversible,dynamic command evaluation is not an update or service-management mechanism,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0453,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M061,high,reviewed
PR225-F0454,PR225-M061,CG225-service-update-lifecycle-scripts,v2raya-scoop,file:scripts/v2raya/reset-passwd-v2raya.ps1,scripts/v2raya/reset-passwd-v2raya.ps1 file semantics,file,script surface,independently hash-accounted file surface,scripts/v2raya/reset-passwd-v2raya.ps1,aa66a2b097e02eb4446904691b815282164dcb23fd3127260b161e271cfec831,n/a,comparison + oracle extraction,many-to-one,superseded,Scoop service scripts are lifecycle evidence; dynamic execution is rejected. File-level disposition: scripts/v2raya/reset-passwd-v2raya.ps1 was independently hash-accounted and reviewed inside module cluster v2raya-scoop-scripts; its symbols inherit this decision unless a narrower symbol note overrides it.,service/update lifecycle scripts,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,service/update actions remain explicit and reversible,dynamic command evaluation is not an update or service-management mechanism,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0454,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M061,high,reviewed
PR225-F0455,PR225-M061,CG225-service-update-lifecycle-scripts,v2raya-scoop,file:scripts/v2raya/start-v2raya.ps1,scripts/v2raya/start-v2raya.ps1 file semantics,file,script surface,independently hash-accounted file surface,scripts/v2raya/start-v2raya.ps1,a36776a70275721bdc74e3b72fce1a2e300a0a0976c6d23e3ee0fc15712df871,n/a,comparison + oracle extraction,many-to-one,superseded,Scoop service scripts are lifecycle evidence; dynamic execution is rejected. File-level disposition: scripts/v2raya/start-v2raya.ps1 was independently hash-accounted and reviewed inside module cluster v2raya-scoop-scripts; its symbols inherit this decision unless a narrower symbol note overrides it.,service/update lifecycle scripts,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,service/update actions remain explicit and reversible,dynamic command evaluation is not an update or service-management mechanism,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0455,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M061,high,reviewed
PR225-F0456,PR225-M061,CG225-service-update-lifecycle-scripts,v2raya-scoop,file:scripts/v2raya/stop-v2raya.ps1,scripts/v2raya/stop-v2raya.ps1 file semantics,file,script surface,independently hash-accounted file surface,scripts/v2raya/stop-v2raya.ps1,9fc2b1ef8a925b625673bdd3729ab3502cf4ef8865b674aca69d196bc584ff94,n/a,comparison + oracle extraction,many-to-one,superseded,Scoop service scripts are lifecycle evidence; dynamic execution is rejected. File-level disposition: scripts/v2raya/stop-v2raya.ps1 was independently hash-accounted and reviewed inside module cluster v2raya-scoop-scripts; its symbols inherit this decision unless a narrower symbol note overrides it.,service/update lifecycle scripts,src/apps/daemon/internal/foundation/updateadmission/updateadmission.go#Verifier,service/update actions remain explicit and reversible,dynamic command evaluation is not an update or service-management mechanism,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0456,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M061,high,reviewed
PR225-F0457,PR225-M054,CG225-v2rayng-packaging-support-evidence,v2rayng,file:V2rayNG/app/build.gradle.kts,V2rayNG/app/build.gradle.kts file semantics,file,configuration surface,independently hash-accounted file surface,V2rayNG/app/build.gradle.kts,0d8222abef64baa09d5d746413e14d1ad477204023bf883b9bbb32d55fe75741,n/a,review,one-to-one,reference-only,Repository/build/support surfaces are preserved for provenance; no additional runtime or UI authority is justified. File-level disposition: V2rayNG/app/build.gradle.kts was independently hash-accounted and reviewed inside module cluster v2rayng-V2rayNG; its symbols inherit this decision unless a narrower symbol note overrides it.,v2rayNG packaging/support evidence,n/a,source is explicitly accounted and compared against the current target owner,accountability alone never grants runtime authority,n/a,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M054,high,reviewed
PR225-F0458,PR225-M048,CG225-profile-mobile-operator-ux,v2rayng,file:V2rayNG/app/src/dev/res/values/strings.xml,V2rayNG/app/src/dev/res/values/strings.xml file semantics,file,ui-or-product surface,independently hash-accounted file surface,V2rayNG/app/src/dev/res/values/strings.xml,a496adcc45cea4c274d9ef81f0dd854bbf8d766ca2e2c0dfeee9a333ae77bed3,n/a,recomposition + guardrail derivation,idea-to-native,inspired-native,"v2rayNG screen/viewmodel/resource patterns inspire bounded local profile search, routing visibility and mobile affordances inside existing product pages. Capability-level behavioral evidence: src/packages/control-ui/scripts/test-post-refactor-225.mjs#natural-product-surfaces. File-level disposition: V2rayNG/app/src/dev/res/values/strings.xml was independently hash-accounted and reviewed inside module cluster android-res-values; its symbols inherit this decision unless a narrower symbol note overrides it.",profile/mobile operator UX,src/packages/control-ui/src/pages/Profiles.tsx#Profiles;src/packages/control-ui/src/pages/Rules.tsx#Rules;src/packages/control-ui/src/pages/Settings.tsx#Settings,search/import/routing actions stay explicit and local UI state remains non-authoritative,"UI convenience never performs hidden remote fetch, update publication or runtime activation",scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0458,"Profiles, Rules and Settings",inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M048,high,verified
PR225-F0459,PR225-M048,CG225-profile-mobile-operator-ux,v2rayng,file:V2rayNG/app/src/fdroid/res/values/strings.xml,V2rayNG/app/src/fdroid/res/values/strings.xml file semantics,file,ui-or-product surface,independently hash-accounted file surface,V2rayNG/app/src/fdroid/res/values/strings.xml,e9c5a55d441ff80f82b5d27a0766a46d58168fbb1b6afe32ea91fc0015d9ff16,n/a,recomposition + guardrail derivation,idea-to-native,inspired-native,"v2rayNG screen/viewmodel/resource patterns inspire bounded local profile search, routing visibility and mobile affordances inside existing product pages. Capability-level behavioral evidence: src/packages/control-ui/scripts/test-post-refactor-225.mjs#natural-product-surfaces. File-level disposition: V2rayNG/app/src/fdroid/res/values/strings.xml was independently hash-accounted and reviewed inside module cluster android-res-values; its symbols inherit this decision unless a narrower symbol note overrides it.",profile/mobile operator UX,src/packages/control-ui/src/pages/Profiles.tsx#Profiles;src/packages/control-ui/src/pages/Rules.tsx#Rules;src/packages/control-ui/src/pages/Settings.tsx#Settings,search/import/routing actions stay explicit and local UI state remains non-authoritative,"UI convenience never performs hidden remote fetch, update publication or runtime activation",scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0459,"Profiles, Rules and Settings",inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M048,high,verified
PR225-F0460,PR225-M054,CG225-v2rayng-packaging-support-evidence,v2rayng,file:V2rayNG/app/src/main/assets/open_source_licenses.html,V2rayNG/app/src/main/assets/open_source_licenses.html file semantics,file,ui-or-product surface,independently hash-accounted file surface,V2rayNG/app/src/main/assets/open_source_licenses.html,db8ab34135a2912e6d74511c9052fdf628ed1dd0937f65d0445f178c70b0e06b,n/a,review,one-to-one,reference-only,Repository/build/support surfaces are preserved for provenance; no additional runtime or UI authority is justified. File-level disposition: V2rayNG/app/src/main/assets/open_source_licenses.html was independently hash-accounted and reviewed inside module cluster v2rayng-V2rayNG; its symbols inherit this decision unless a narrower symbol note overrides it.,v2rayNG packaging/support evidence,n/a,source is explicitly accounted and compared against the current target owner,accountability alone never grants runtime authority,n/a,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M054,high,reviewed
PR225-F0461,PR225-M054,CG225-v2rayng-packaging-support-evidence,v2rayng,file:V2rayNG/app/src/main/assets/v2ray_config.json,V2rayNG/app/src/main/assets/v2ray_config.json file semantics,file,configuration surface,independently hash-accounted file surface,V2rayNG/app/src/main/assets/v2ray_config.json,fa7a99e6b18b837576d1aeaa3bfeb75217b589cede2790419bf1440cd4523269,n/a,review,one-to-one,reference-only,Repository/build/support surfaces are preserved for provenance; no additional runtime or UI authority is justified. File-level disposition: V2rayNG/app/src/main/assets/v2ray_config.json was independently hash-accounted and reviewed inside module cluster v2rayng-V2rayNG; its symbols inherit this decision unless a narrower symbol note overrides it.,v2rayNG packaging/support evidence,n/a,source is explicitly accounted and compared against the current target owner,accountability alone never grants runtime authority,n/a,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M054,high,reviewed
PR225-F0462,PR225-M054,CG225-v2rayng-packaging-support-evidence,v2rayng,file:V2rayNG/app/src/main/assets/v2ray_config_with_tun.json,V2rayNG/app/src/main/assets/v2ray_config_with_tun.json file semantics,file,configuration surface,independently hash-accounted file surface,V2rayNG/app/src/main/assets/v2ray_config_with_tun.json,4943f6db7f6704af356ac9580265ae54eff3009d1d9ba6f7f9a326a883a4c9ef,n/a,review,one-to-one,reference-only,Repository/build/support surfaces are preserved for provenance; no additional runtime or UI authority is justified. File-level disposition: V2rayNG/app/src/main/assets/v2ray_config_with_tun.json was independently hash-accounted and reviewed inside module cluster v2rayng-V2rayNG; its symbols inherit this decision unless a narrower symbol note overrides it.,v2rayNG packaging/support evidence,n/a,source is explicitly accounted and compared against the current target owner,accountability alone never grants runtime authority,n/a,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M054,high,reviewed
PR225-F0463,PR225-M049,CG225-v2rayng-packaging-support-evidence,v2rayng,file:V2rayNG/app/src/main/java/com/v2ray/ang/AngApplication.kt,V2rayNG/app/src/main/java/com/v2ray/ang/AngApplication.kt file semantics,file,implementation surface,independently hash-accounted file surface,V2rayNG/app/src/main/java/com/v2ray/ang/AngApplication.kt,caef1c61d9681e91d840cc70f1c3b966b4ebca2ae7288fb45377cde692f51ca0,n/a,review,one-to-one,reference-only,Repository/build/support surfaces are preserved for provenance; no additional runtime or UI authority is justified. File-level disposition: V2rayNG/app/src/main/java/com/v2ray/ang/AngApplication.kt was independently hash-accounted and reviewed inside module cluster android-root; its symbols inherit this decision unless a narrower symbol note overrides it.,v2rayNG packaging/support evidence,n/a,source is explicitly accounted and compared against the current target owner,accountability alone never grants runtime authority,n/a,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M049,high,reviewed
PR225-F0464,PR225-M049,CG225-v2rayng-packaging-support-evidence,v2rayng,file:V2rayNG/app/src/main/java/com/v2ray/ang/AppConfig.kt,V2rayNG/app/src/main/java/com/v2ray/ang/AppConfig.kt file semantics,file,implementation surface,independently hash-accounted file surface,V2rayNG/app/src/main/java/com/v2ray/ang/AppConfig.kt,daed6d7b6574f0aff0958c23e7f7f0cea1b836f07e46a63536b02b5fd84ee3b0,n/a,review,one-to-one,reference-only,Repository/build/support surfaces are preserved for provenance; no additional runtime or UI authority is justified. File-level disposition: V2rayNG/app/src/main/java/com/v2ray/ang/AppConfig.kt was independently hash-accounted and reviewed inside module cluster android-root; its symbols inherit this decision unless a narrower symbol note overrides it.,v2rayNG packaging/support evidence,n/a,source is explicitly accounted and compared against the current target owner,accountability alone never grants runtime authority,n/a,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M049,high,reviewed
PR225-F0465,PR225-M037,CG225-proxy-mobile-core-configuration-contracts,v2rayng,file:V2rayNG/app/src/main/java/com/v2ray/ang/contracts/BaseAdapterListener.kt,V2rayNG/app/src/main/java/com/v2ray/ang/contracts/BaseAdapterListener.kt file semantics,file,implementation surface,independently hash-accounted file surface,V2rayNG/app/src/main/java/com/v2ray/ang/contracts/BaseAdapterListener.kt,59d7e244a24dad071d8ad96e2a130d36efb9403c08c5dfd35ef4222b6cfff9cc,n/a,comparison + oracle extraction,many-to-one,superseded,v2rayNG core builders and DTOs are compared as compatibility/state oracles; existing core-manager/mobilecore ownership is stronger. File-level disposition: V2rayNG/app/src/main/java/com/v2ray/ang/contracts/BaseAdapterListener.kt was independently hash-accounted and reviewed inside module cluster android-contracts; its symbols inherit this decision unless a narrower symbol note overrides it.,proxy/mobile core configuration contracts,src/apps/daemon/internal/runtime/proxy/core_manager.go#CoreManager;src/apps/daemon/internal/runtime/mobilecore/controller.go#Controller,core/outbound/mobile state remains typed and single-owned,Android donor DTO/config builders do not become a parallel source of runtime truth,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0465,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M037,high,reviewed
PR225-F0466,PR225-M037,CG225-proxy-mobile-core-configuration-contracts,v2rayng,file:V2rayNG/app/src/main/java/com/v2ray/ang/contracts/MainAdapterListener.kt,V2rayNG/app/src/main/java/com/v2ray/ang/contracts/MainAdapterListener.kt file semantics,file,implementation surface,independently hash-accounted file surface,V2rayNG/app/src/main/java/com/v2ray/ang/contracts/MainAdapterListener.kt,82a3081acd5feeccb3e5abdde50b72d4ef5f75e7cbca4106872aac651df7ebb2,n/a,comparison + oracle extraction,many-to-one,superseded,v2rayNG core builders and DTOs are compared as compatibility/state oracles; existing core-manager/mobilecore ownership is stronger. File-level disposition: V2rayNG/app/src/main/java/com/v2ray/ang/contracts/MainAdapterListener.kt was independently hash-accounted and reviewed inside module cluster android-contracts; its symbols inherit this decision unless a narrower symbol note overrides it.,proxy/mobile core configuration contracts,src/apps/daemon/internal/runtime/proxy/core_manager.go#CoreManager;src/apps/daemon/internal/runtime/mobilecore/controller.go#Controller,core/outbound/mobile state remains typed and single-owned,Android donor DTO/config builders do not become a parallel source of runtime truth,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0466,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M037,high,reviewed
PR225-F0467,PR225-M037,CG225-proxy-mobile-core-configuration-contracts,v2rayng,file:V2rayNG/app/src/main/java/com/v2ray/ang/contracts/ServiceControl.kt,V2rayNG/app/src/main/java/com/v2ray/ang/contracts/ServiceControl.kt file semantics,file,implementation surface,independently hash-accounted file surface,V2rayNG/app/src/main/java/com/v2ray/ang/contracts/ServiceControl.kt,6897f77cc1c27bd18ea8fa434b1a4c65986c5013c6c8cce492504e81283ea33e,n/a,comparison + oracle extraction,many-to-one,superseded,v2rayNG core builders and DTOs are compared as compatibility/state oracles; existing core-manager/mobilecore ownership is stronger. File-level disposition: V2rayNG/app/src/main/java/com/v2ray/ang/contracts/ServiceControl.kt was independently hash-accounted and reviewed inside module cluster android-contracts; its symbols inherit this decision unless a narrower symbol note overrides it.,proxy/mobile core configuration contracts,src/apps/daemon/internal/runtime/proxy/core_manager.go#CoreManager;src/apps/daemon/internal/runtime/mobilecore/controller.go#Controller,core/outbound/mobile state remains typed and single-owned,Android donor DTO/config builders do not become a parallel source of runtime truth,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0467,governance/convergence/post-refactor-225-peer-synthesis.md,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M037,high,reviewed
