wave,donor,path,sha256,size_bytes,classification,source_layer,semantic_record_ids,original_disposition,current_target_layer,cross_wave_outcome,current_product_surface
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/LinuxSettings.tsx,ecd6ed916d3dc5115be84c2bd9515206b35718f3259bde5e2c7118dd1bc1217f,3329,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03893,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/LinuxSettingsContext.tsx,813f9c83d6ada81c80162af8f78e27b98d3f06660fe6a82acb9a29c7d1123d04,2190,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03894,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/header-description/HeaderDescription.tsx,77af10a4182ecaf47a2dd5c471c56ab7571c61249e82ff066438360d702aaaee,2134,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03895,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/header-description/hooks/index.ts,a6f125925db214d5d452ea7ead4ce28897950d838fd0346f91bc112270773df2,47,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03896,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/header-description/hooks/use-show-unsupported-dialog.ts,5dfa8ed33eb66f674757a73c71e4a68e552f6ef03f7add3045deacb19c359926,381,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03897,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/header-description/index.ts,f10a822efd738f58f6e28bb893d586e3f2e63721cb0ae2881e8dd7c0f928a970,37,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03898,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/index.ts,0a66a068f34ea70be93d75027cb7c7a91bd3a1a05e32eb977a55e4f8317896de,200,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03899,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/launch-error-dialog/LaunchErrorDialog.tsx,0a39290d351fd670990d2f41c1e3df32bb8a8cc42f66065ff4e336444e5c0826,1307,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03900,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/launch-error-dialog/hooks/index.ts,c9de48849dc9415b6dfa4a3c77719fe9774e6584d681e88bb3d6ebfa0b61f434,40,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03901,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/launch-error-dialog/hooks/use-has-browse-error.ts,b8ecc121a1f81006a834940218cd1de63334710f8c6894f4e416b7ce2da49f44,246,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03902,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/launch-error-dialog/index.ts,db1f147fd0b0bfb15a2a6a4bece40b1cf9439e2ffcdcb9f20d65475b4717395d,37,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03903,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/LinuxApplicationList.tsx,dee2191a1073c6764cfcdd9c3cca62c1729d314193058fe356d7637cd539d2df,855,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03904,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/index.ts,43b08d4576d7cfebc9e02ed48cb9f41a06f39cd20ec3dcaa8a3aa90cf5847954,41,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03905,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/LinuxApplicationRow.tsx,c933ab1e61ee213f05cf752e4bf206f6f58c5c2aca50ad920011cad39955839b,1346,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03906,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/LinuxApplicationRowContext.tsx,9b89e83a92415b339b67dcbdeeeb7c6da0181863641345f51cbd7871a79b0bba,1290,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03907,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/index.ts,e91432c3f4abe496908c30c54d62582b94f99ea04826fbec896ac71fc02e809f,99,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03908,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/launch-button/LaunchButton.tsx,235d01a6ad12f9ff59571d7ffe4fdeaddebd09131767d69445758d57bcfa6410,831,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03909,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/launch-button/index.ts,905f674988dcfce4d0954c7a04caf60a1116389fce84893cc2c2a4d2774a212b,32,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03910,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/WarningDialog.tsx,207b236b2713b0897b6084401b1840ac04aeaaf0e52215ec975d18bc05583091,1109,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03911,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/cancel-button/CancelButton.tsx,8c62d246e16296f3e89205e80c09d6aa086393b6b63ac79c3730e5fc1bd625f6,499,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03912,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/cancel-button/index.ts,2b617417627ef9162bca3fd2abd2381cce7f64777fb8085a792c6dd9e07732c9,32,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03913,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/index.ts,a68218c2661419d6e7ab17d838f416470ee27ff1709e83fc62ca89287e80f5e3,66,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03914,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/launch-button/LaunchButton.tsx,e71af4da27619649c1edddf2e0cb7c8da03e2171d025a7e7f8f592f9a58b86a3,597,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03915,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/launch-button/hooks/index.ts,08609b60cf5d16daa4658c2f47951358f5979d5836778b9e10a7706af90ff649,34,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03916,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/launch-button/hooks/useHandleClick.ts,d7bcdd9644149045eb57f022d39dcd449fc30509aae04b65300169cb6b6606b9,438,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03917,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/launch-button/index.ts,905f674988dcfce4d0954c7a04caf60a1116389fce84893cc2c2a4d2774a212b,32,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03918,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/hooks/index.ts,0fcac38b9f078eeedb9644d1e4bd468894767f94d3b906de83525a69b9946fcb,39,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03919,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/hooks/use-warning-message.ts,72c82c715ec3af3e588534a982efa9170e1c7c9bca08114652e94a8ad3a5b22a,861,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03920,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/index.ts,802f4c2a5b20e20bcb4bc61d1baf1e3fe165956f7b95f344f7f98c7fcaf3c5e4,33,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03921,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-icon/WarningIcon.tsx,baf86fac3f56ac0bbf36a4759b74769244a7c5a52bcf7b129f8707d04df2c4c4,516,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03922,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-icon/index.ts,43c8c99e353a6228671e62f91e78e47e2820b84b5ddc46e1c73634e910c9fe07,31,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03923,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/index.ts,f870b70172c4a8dcb91373c948f5509348c7de5e12918c182010c259ef80367b,193,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03924,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-application.ts,24a7a5f081bfdabfe75771ae7f31f11a9d35f0400bfa80d75b6ca100e8306080,203,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03925,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-disabled.ts,3c5528e9c360940545460d4e6fa894818578cda730c834f8dee78f9046795fd4,398,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03926,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-has-application-warning.ts,0121acfe3480347113df544eee984710623fad7a66067b277bfc24d600a71079,241,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03927,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-launch-application.ts,2b8ed7f04cbfc65ea088466117b160b5546e5f48e0a52809f5a1ad48d682047b,1032,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03928,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-warning-color.ts,f61e249c6192f9127a2c245adcc11ae476fcbc32cf54caebbd84408c09e2dcce,276,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03929,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/index.ts,72bdd23d5f57f67f4ee3c5667454544043b95c97eb31614687f1b052fed506d5,39,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03930,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/index.ts,16a8f167bccee9bd063a26b872f7ef2669ffda0784edff2f1eac52faf3ae739d,40,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03931,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/OpenFilePickerButton.tsx,40b94edaceb86be5dff42a92bff3b0f8b8f027eeb1c7771bcc6fb4f470a79815,644,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03932,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/hooks/index.ts,c39696f2d01410a143650e46764a22c8ac37ad38ccf547beea38b3504ad9468d,79,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03933,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/hooks/use-disabled.ts,5cadfa655ac450250474f5ebcebc770f29ac129db2b56b9c683e3b128c8db57b,248,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03934,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/hooks/use-launch-with-file-picker.ts,6d8e0a26e165fdaaa15f8efdc0c64c629462d1f299fe285374d7702270233b2e,594,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03935,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/index.ts,f7dc7e83886b894017f0f00db26587b2700ae8797e0206ed54da5e4815bf883a,40,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03936,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/unsupported-dialog/UnsupportedDialog.tsx,bf59955025ef8d955487fb6f17ba7d21f8968f9e8473d62856946ebb3c076eeb,1364,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03937,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/unsupported-dialog/index.ts,a08f7c0a1ef37ce64493e84493ca8681e4aeece4258cd7a23caa265cd3b292f1,37,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03938,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/index.ts,88c7f982e618f5795a274c814953d5db98e1404fe3c26321168b01166ca26eaf,219,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03939,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-filtered-applications.ts,0699380080879d8d4e7a2bbc9c737100213205a8bd9853333986afadaee299bc,471,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03940,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-launch-application.ts,58bf58ff7982b21df47e00e90a7435a50b06c95001c81c9b2251fa6272284f3d,770,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03941,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-linux-application-list.ts,6544663f390877796b0e844dbcde49ef1eee7d81effd6a8f3a7d4576b30df183,327,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03942,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-no-search-result.ts,c5e96dcc75d9dbd961f1c618edd5d1ef4914e3e15d0c1b85c9d3f84281928798,453,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03943,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-spinner.ts,1b1e75a28e2b6ad2f9917dde493081aa1f55d66ea467b70bff39de5158e08778,446,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03944,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/index.ts,3d37d6cdf3bf19efe9b09742e3e86568d61ca033deb1387016d469e6012c9e05,33,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03945,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettings.tsx,511c0781093bb87f3051b4d04fa7764fa11f6b80ce0e39a06b092776a7f6770d,3074,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03946,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettingsContext.tsx,61545053507e84034b2bc3bb4cfd6d39d893f3bcf12c4bba492e3e3ddd8a09f8,2126,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03947,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/add-application-file-picker-button/AddApplicationFilePickerButton.tsx,cff689dd8f29ca473f494c892ff7f39995b766a6b2d56e9089a01529c288a284,585,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03948,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/add-application-file-picker-button/index.ts,fc9a4bafe7b1698f0cf776601eb3a568ef29c49bb4eefc729a4b05500d54addc,50,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03949,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/ApplicationLists.tsx,3cb61d4aab04daa8c283f0ff931a224346ce3a4f068e2961b026dd3e9845a638,734,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03950,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/index.ts,f298eb44ccb8618ae13f43a57762a193396868400337977e75f85f1c541463e0,94,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03951,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/NonSplitApplicationSection.tsx,3a97d05c42e6733a28796e10c25eccb7ee8ecedb4c6d51979e87a793b93f0668,1593,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03952,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
