donor,category,path,line,excerpt
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/ViewModels/IpScannerViewModel.cs,29,"private readonly ConcurrentQueue<(int ScanId, IpRow Row, IpHealthResult Result)> _resultQueue = new();"
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/ViewModels/IpScannerViewModel.cs,119,/// Number of IPs scanned per chunk when the queue is large enough to
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/ViewModels/IpScannerViewModel.cs,149,"/// candidate queue.  While this is on, the CDN ranges section in the"
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/ViewModels/IpScannerViewModel.cs,166,/// no file-loaded list pinning the candidate queue).
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/ViewModels/IpScannerViewModel.cs,172,/// is interactive.  Disabled while a .txt file backs the queue.
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/ViewModels/IpScannerViewModel.cs,300,var shouldQueue = !IsRunning && !IsGenerating && (hasText || hasRanges);
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/ViewModels/IpScannerViewModel.cs,302,if (shouldQueue)
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/ViewModels/IpScannerViewModel.cs,409,while (_resultQueue.TryDequeue(out _)) { }
Se7en-Pro-1.0.0,tls_crypto,PsiphonUI/ViewModels/IpScannerViewModel.cs,62,"CheckMethods = new ObservableCollection<string> { ""Ping (ICMP)"", ""TLS + SNI"" };"
Se7en-Pro-1.0.0,tls_crypto,PsiphonUI/ViewModels/IpScannerViewModel.cs,97,OnPropertyChanged(nameof(IsTlsMode));
Se7en-Pro-1.0.0,tls_crypto,PsiphonUI/ViewModels/IpScannerViewModel.cs,99,if (IsTlsMode && string.IsNullOrWhiteSpace(SniHost) && _selectedPreset.Snis.Count > 0)
Se7en-Pro-1.0.0,tls_crypto,PsiphonUI/ViewModels/IpScannerViewModel.cs,105,"public bool IsTlsMode => SelectedCheckMethod == ""TLS + SNI"";"
Se7en-Pro-1.0.0,tls_crypto,PsiphonUI/ViewModels/IpScannerViewModel.cs,648,"""TLS + SNI"" => IpHealthCheckMethod.TlsSni,"
Se7en-Pro-1.0.0,tls_crypto,PsiphonUI/ViewModels/IpScannerViewModel.cs,802,"""TLS + SNI"" => IpHealthCheckMethod.TlsSni,"
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/ViewModels/IpScannerViewModel.cs,19,public sealed partial class IpScannerViewModel : PageViewModelBase
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/ViewModels/IpScannerViewModel.cs,29,"private readonly ConcurrentQueue<(int ScanId, IpRow Row, IpHealthResult Result)> _resultQueue = new();"
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/ViewModels/IpScannerViewModel.cs,31,private int _scanGenerationId;
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/ViewModels/IpScannerViewModel.cs,36,"public override string Title => ""IP Scanner"";"
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/ViewModels/IpScannerViewModel.cs,37,"public override string Route => ""ipscanner"";"
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/ViewModels/IpScannerViewModel.cs,40,public IpScannerViewModel(
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/ViewModels/IpScannerViewModel.cs,51,Presets = new ObservableCollection<IpScannerPresets.Preset>(IpScannerPresets.All);
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/ViewModels/IpScannerViewModel.cs,62,"CheckMethods = new ObservableCollection<string> { ""Ping (ICMP)"", ""TLS + SNI"" };"
Se7en-Pro-1.0.0,observability,PsiphonUI/ViewModels/IpScannerViewModel.cs,150,/// settings dialog and the Generate button are disabled so the
Se7en-Pro-1.0.0,observability,PsiphonUI/ViewModels/IpScannerViewModel.cs,424,IpRangeParser.ExpandWithDiagnostics(CustomInput)).ConfigureAwait(true);
Se7en-Pro-1.0.0,observability,PsiphonUI/ViewModels/IpScannerViewModel.cs,451,if (textResult is not null) sb.Append(' ').Append(DiagnosticSuffix(textResult));
Se7en-Pro-1.0.0,observability,PsiphonUI/ViewModels/IpScannerViewModel.cs,538,var r = await Task.Run(() => IpRangeParser.ExpandWithDiagnostics(input)).ConfigureAwait(true);
Se7en-Pro-1.0.0,observability,PsiphonUI/ViewModels/IpScannerViewModel.cs,541,"StatusText = ""No valid IPs / ranges in input. "" + DiagnosticSuffix(r);"
Se7en-Pro-1.0.0,observability,PsiphonUI/ViewModels/IpScannerViewModel.cs,560,"StatusText = $""Generated {TotalCount:N0} IPs. Press Start to scan. {DiagnosticSuffix(r)}"".TrimEnd();"
Se7en-Pro-1.0.0,observability,PsiphonUI/ViewModels/IpScannerViewModel.cs,566,private static string DiagnosticSuffix(IpRangeParser.ExpansionResult r)
Se7en-Pro-1.0.0,observability,PsiphonUI/ViewModels/IpScannerViewModel.cs,584,var dialog = new OpenFileDialog
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/IpScannerViewModel.cs,15,using PsiphonUI.Services;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/IpScannerViewModel.cs,17,namespace PsiphonUI.ViewModels;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/IpScannerViewModel.cs,22,private readonly ISettingsService _settingsService;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/IpScannerViewModel.cs,23,private readonly INavigationService _navigationService;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/IpScannerViewModel.cs,25,private readonly IServiceProvider _serviceProvider;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/IpScannerViewModel.cs,42,"ISettingsService settingsService,"
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/IpScannerViewModel.cs,43,"INavigationService navigationService,"
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/IpScannerViewModel.cs,44,IServiceProvider serviceProvider)
Se7en-Pro-1.0.0,deployment_ops,PsiphonUI/ViewModels/IpScannerViewModel.cs,15,using PsiphonUI.Services;
Se7en-Pro-1.0.0,deployment_ops,PsiphonUI/ViewModels/IpScannerViewModel.cs,22,private readonly ISettingsService _settingsService;
Se7en-Pro-1.0.0,deployment_ops,PsiphonUI/ViewModels/IpScannerViewModel.cs,23,private readonly INavigationService _navigationService;
Se7en-Pro-1.0.0,deployment_ops,PsiphonUI/ViewModels/IpScannerViewModel.cs,25,private readonly IServiceProvider _serviceProvider;
Se7en-Pro-1.0.0,deployment_ops,PsiphonUI/ViewModels/IpScannerViewModel.cs,42,"ISettingsService settingsService,"
Se7en-Pro-1.0.0,deployment_ops,PsiphonUI/ViewModels/IpScannerViewModel.cs,43,"INavigationService navigationService,"
Se7en-Pro-1.0.0,deployment_ops,PsiphonUI/ViewModels/IpScannerViewModel.cs,44,IServiceProvider serviceProvider)
Se7en-Pro-1.0.0,deployment_ops,PsiphonUI/ViewModels/IpScannerViewModel.cs,47,_settingsService = settingsService;
Se7en-Pro-1.0.0,security_boundary,PsiphonUI/ViewModels/IpScannerViewModel.cs,27,private CancellationTokenSource? _runCts;
Se7en-Pro-1.0.0,security_boundary,PsiphonUI/ViewModels/IpScannerViewModel.cs,432,var seen = new HashSet<string>(StringComparer.Ordinal);
Se7en-Pro-1.0.0,security_boundary,PsiphonUI/ViewModels/IpScannerViewModel.cs,462,using var enumerator = src.Enumerate(CancellationToken.None).GetEnumerator();
Se7en-Pro-1.0.0,security_boundary,PsiphonUI/ViewModels/IpScannerViewModel.cs,659,_runCts = new CancellationTokenSource();
Se7en-Pro-1.0.0,security_boundary,PsiphonUI/ViewModels/IpScannerViewModel.cs,660,var ct = _runCts.Token;
Se7en-Pro-1.0.0,security_boundary,PsiphonUI/ViewModels/IpScannerViewModel.cs,809,_runCts = new CancellationTokenSource();
Se7en-Pro-1.0.0,security_boundary,PsiphonUI/ViewModels/IpScannerViewModel.cs,810,var ct = _runCts.Token;
Se7en-Pro-1.0.0,security_boundary,PsiphonUI/ViewModels/IpScannerViewModel.cs,883,private async Task WaitWhilePausedAsync(CancellationToken ct)
Se7en-Pro-1.0.0,observability,PsiphonUI/ViewModels/AboutViewModel.cs,1,using System.Diagnostics;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/AboutViewModel.cs,5,namespace PsiphonUI.ViewModels;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/AboutViewModel.cs,13,"public string AppName => ""PsiphonUI"";"
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/ViewModels/AboutViewModel.cs,16,"public string Copyright => ""Built on Psiphon 3 (GPLv3). Modern UI by PsiphonUI."";"
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Converters/IpScannerConverters.cs,74,/// Vivid latency-based brush used for the small ping badge on each row
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Converters/IpScannerConverters.cs,77,/// (orange) · &gt;=700 ms bad (red).  Null latency = neutral gray.
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Converters/IpScannerConverters.cs,79,public sealed class LatencyToBrushConverter : IValueConverter
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Converters/IpScannerConverters.cs,110,"/// Low-alpha (~16%) version of <see cref=""LatencyToBrushConverter""/>,"
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Converters/IpScannerConverters.cs,112,/// itself is tinted by the ping bucket while still reading correctly
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Converters/IpScannerConverters.cs,115,public sealed class LatencyToSoftBrushConverter : IValueConverter
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Converters/IpScannerConverters.cs,5,using PsiphonUI.ViewModels;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Converters/IpScannerConverters.cs,7,namespace PsiphonUI.Converters;
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Converters/ConnectionStateConverters.cs,17,"ConnectionState.Disconnecting => ""Stopping…"","
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Converters/ConnectionStateConverters.cs,5,using PsiphonUI.Models;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Converters/ConnectionStateConverters.cs,7,namespace PsiphonUI.Converters;
Se7en-Pro-1.0.0,proxy_tunnel,PsiphonUI/Converters/CountryCodeToFlagSourceConverter.cs,24,"return _cache.GetOrAdd(code, c =>"
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/Converters/CountryCodeToFlagSourceConverter.cs,13,"private static readonly ConcurrentDictionary<string, ImageSource> _cache ="
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/Converters/CountryCodeToFlagSourceConverter.cs,24,"return _cache.GetOrAdd(code, c =>"
Se7en-Pro-1.0.0,persistence_queue,PsiphonUI/Converters/CountryCodeToFlagSourceConverter.cs,32,bmp.CacheOption = BitmapCacheOption.OnLoad;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Converters/CountryCodeToFlagSourceConverter.cs,7,using PsiphonUI.Services;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Converters/CountryCodeToFlagSourceConverter.cs,9,namespace PsiphonUI.Converters;
Se7en-Pro-1.0.0,deployment_ops,PsiphonUI/Converters/CountryCodeToFlagSourceConverter.cs,7,using PsiphonUI.Services;
Se7en-Pro-1.0.0,proxy_tunnel,PsiphonUI/Models/UserSettings.cs,19,"[JsonPropertyName(""localSocksProxyPort"")]"
Se7en-Pro-1.0.0,proxy_tunnel,PsiphonUI/Models/UserSettings.cs,20,public int LocalSocksProxyPort { get; set; }
Se7en-Pro-1.0.0,proxy_tunnel,PsiphonUI/Models/UserSettings.cs,22,"[JsonPropertyName(""localHttpProxyPort"")]"
Se7en-Pro-1.0.0,proxy_tunnel,PsiphonUI/Models/UserSettings.cs,23,public int LocalHttpProxyPort { get; set; }
Se7en-Pro-1.0.0,proxy_tunnel,PsiphonUI/Models/UserSettings.cs,28,"[JsonPropertyName(""setSystemProxy"")]"
Se7en-Pro-1.0.0,proxy_tunnel,PsiphonUI/Models/UserSettings.cs,29,public bool SetSystemProxy { get; set; } = true;
Se7en-Pro-1.0.0,proxy_tunnel,PsiphonUI/Models/UserSettings.cs,43,"[JsonPropertyName(""upstreamProxy"")]"
Se7en-Pro-1.0.0,proxy_tunnel,PsiphonUI/Models/UserSettings.cs,44,"public string UpstreamProxy { get; set; } = """";"
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Models/UserSettings.cs,19,"[JsonPropertyName(""localSocksProxyPort"")]"
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Models/UserSettings.cs,20,public int LocalSocksProxyPort { get; set; }
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Models/UserSettings.cs,22,"[JsonPropertyName(""localHttpProxyPort"")]"
Se7en-Pro-1.0.0,scanning_diag,PsiphonUI/Models/UserSettings.cs,23,public int LocalHttpProxyPort { get; set; }
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Models/UserSettings.cs,3,namespace PsiphonUI.Models;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Models/UserSettings.cs,37,"[JsonPropertyName(""minimizeToTray"")]"
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Models/UserSettings.cs,38,public bool MinimizeToTray { get; set; } = true;
Se7en-Pro-1.0.0,mobile_ui,PsiphonUI/Models/Notice.cs,4,namespace PsiphonUI.Models;
Serverless-for-Iran-main,dns,README.md,25,۶. در اندروید برای عدم تداخل با (dns و sniffing) کانفیگ بهتر است Private DNS در تنظیمات اندروید و Use secure DNS در تنظیمات کروم خاموش باشد.
Serverless-for-Iran-main,proxy_tunnel,README.md,9,کافی است آدرس subscription را در برنامه v2rayN/v2rayNG وارد کنید:
Serverless-for-Iran-main,proxy_tunnel,README.md,15,۱. کانفیگ سرورلس برای اجرا نیاز به هسته Xray-core حداقل ورژن 26.6.1 دارد (حداقل v2rayNG v2.2.3)
Serverless-for-Iran-main,proxy_tunnel,README.md,19,۳. در تنظیمات v2rayNG دقت کنید که Enable Hev TUN FEATURE فعال باشد و همچنین پورت پیشفرض 10808 را تغییر نداده باشید.
Serverless-for-Iran-main,proxy_tunnel,README.md,21,۴. از آپدیت بودن فایلهای جئو مطمئن شوید (قسمت Asset files در برنامه v2rayNG و قسمت Help-Check Update در برنامه v2rayN)
Serverless-for-Iran-main,proxy_tunnel,README.md,23,۵. برای تجربه بهتر پیشنهاد میشود IPv6 خود را فعال کنید (در تنظیمات v2rayNG تیک Enable IPv6 را بزنید و همچنین در صورتی که از اینترنت همراه استفاده میکنید باید IPv6 را در قسمت Access-Point گوشی خود فعال کنید)
Serverless-for-Iran-main,interception_evasion,README.md,29,# نسخه MitM + DomainFronting
Serverless-for-Iran-main,interception_evasion,README.md,31,https://github.com/patterniha/MITM-DomainFronting
Serverless-for-Iran-main,scanning_diag,Generate-subscription.py,1,import json
Serverless-for-Iran-main,scanning_diag,Generate-subscription.py,2,import os
Serverless-for-Iran-main,scanning_diag,Generate-subscription.py,3,import json5
Serverless-for-Iran-main,proxy_tunnel,LICENSE,78,"works, such as semiconductor masks."
Serverless-for-Iran-main,proxy_tunnel,LICENSE,238,"in or on a volume of a storage or distribution medium, is called an"
Serverless-for-Iran-main,proxy_tunnel,LICENSE,473,"A ""contributor"" is a copyright holder who authorizes use under this"
Serverless-for-Iran-main,proxy_tunnel,LICENSE,475,"work thus licensed is called the contributor's ""contributor version""."
Serverless-for-Iran-main,proxy_tunnel,LICENSE,477,"A contributor's ""essential patent claims"" are all patent claims"
Serverless-for-Iran-main,proxy_tunnel,LICENSE,478,"owned or controlled by the contributor, whether already acquired or"
Serverless-for-Iran-main,proxy_tunnel,LICENSE,480,"by this License, of making, using, or selling its contributor version,"
Serverless-for-Iran-main,proxy_tunnel,LICENSE,482,consequence of further modification of the contributor version.  For
Serverless-for-Iran-main,persistence_queue,LICENSE,19,any other work released this way by its authors.  You can apply it to
Serverless-for-Iran-main,persistence_queue,LICENSE,218,released under this License and any conditions added under section
Serverless-for-Iran-main,persistence_queue,LICENSE,320,part of a transaction in which the right of possession and use of the
Serverless-for-Iran-main,persistence_queue,LICENSE,322,"fixed term (regardless of how the transaction is characterized), the"
Serverless-for-Iran-main,persistence_queue,LICENSE,453,"An ""entity transaction"" is a transaction transferring control of an"
Serverless-for-Iran-main,persistence_queue,LICENSE,456,"work results from an entity transaction, each party to that"
Serverless-for-Iran-main,persistence_queue,LICENSE,457,transaction who receives a copy of the work also receives whatever
Serverless-for-Iran-main,persistence_queue,LICENSE,513,"If, pursuant to or in connection with a single transaction or"
Serverless-for-Iran-main,tls_crypto,LICENSE,409,You may not propagate or modify a covered work except as expressly
Serverless-for-Iran-main,scanning_diag,LICENSE,206,and you may offer support or warranty protection for a fee.
Serverless-for-Iran-main,scanning_diag,LICENSE,260,long as you offer spare parts or customer support for that product
Serverless-for-Iran-main,scanning_diag,LICENSE,282,"that supports equivalent copying facilities, provided you maintain"
Serverless-for-Iran-main,scanning_diag,LICENSE,293,"A separable portion of the object code, whose source code is excluded"
Serverless-for-Iran-main,scanning_diag,LICENSE,330,"requirement to continue to provide support service, warranty, or updates"
Serverless-for-Iran-main,scanning_diag,LICENSE,469,"sale, or importing the Program or any portion of it."
Serverless-for-Iran-main,scanning_diag,LICENSE,489,"make, use, sell, offer for sale, import and otherwise run, modify and"
Serverless-for-Iran-main,observability,LICENSE,181,No covered work shall be deemed part of an effective technological
Serverless-for-Iran-main,observability,LICENSE,188,circumvention of technological measures to the extent such circumvention
Serverless-for-Iran-main,observability,LICENSE,193,technological measures.
Serverless-for-Iran-main,mobile_ui,LICENSE,46,"authors' sake, the GPL requires that modified versions be marked as"
Serverless-for-Iran-main,mobile_ui,LICENSE,85,"in a fashion requiring copyright permission, other than the making of an"
Serverless-for-Iran-main,mobile_ui,LICENSE,143,"linked subprograms that the work is specifically designed to require,"
Serverless-for-Iran-main,mobile_ui,LICENSE,162,"rights of fair use or other equivalent, as provided by copyright law."
Serverless-for-Iran-main,mobile_ui,LICENSE,219,7.  This requirement modifies the requirement in section 4 to
Serverless-for-Iran-main,mobile_ui,LICENSE,276,"place (gratis or for a charge), and offer equivalent access to the"
Serverless-for-Iran-main,mobile_ui,LICENSE,278,further charge.  You need not require recipients to copy the
Serverless-for-Iran-main,mobile_ui,LICENSE,282,"that supports equivalent copying facilities, provided you maintain"
Serverless-for-Iran-main,deployment_ops,LICENSE,35,"gratis or for a fee, you must pass on to the recipients the same"
Serverless-for-Iran-main,deployment_ops,LICENSE,50,Some devices are designed to deny users access to install or run
Serverless-for-Iran-main,deployment_ops,LICENSE,55,"use, which is precisely where it is most unacceptable.  Therefore, we"
Serverless-for-Iran-main,deployment_ops,LICENSE,64,avoid the special danger that patents applied to a free program could
Serverless-for-Iran-main,deployment_ops,LICENSE,68,"The precise terms and conditions for copying, distribution and"
Serverless-for-Iran-main,deployment_ops,LICENSE,82,"""recipients"" may be individuals or organizations."
Serverless-for-Iran-main,deployment_ops,LICENSE,118,"A ""Standard Interface"" means an interface that either is an official"
Serverless-for-Iran-main,deployment_ops,LICENSE,120,"interfaces specified for a particular programming language, one that"
Serverless-for-Iran-main,security_boundary,LICENSE,19,any other work released this way by its authors.  You can apply it to
Serverless-for-Iran-main,security_boundary,LICENSE,42,"giving you legal permission to copy, distribute and/or modify it."
Serverless-for-Iran-main,security_boundary,LICENSE,44,"For the developers' and authors' protection, the GPL clearly explains"
Serverless-for-Iran-main,security_boundary,LICENSE,46,"authors' sake, the GPL requires that modified versions be marked as"
Serverless-for-Iran-main,security_boundary,LICENSE,48,authors of previous versions.
Serverless-for-Iran-main,security_boundary,LICENSE,85,"in a fashion requiring copyright permission, other than the making of an"
Serverless-for-Iran-main,security_boundary,LICENSE,93,"permission, would make you directly or secondarily liable for"
Serverless-for-Iran-main,security_boundary,LICENSE,154,2. Basic Permissions.
Serverless-for-Iran-main,interception_evasion,LICENSE,493,"agreement or commitment, however denominated, not to enforce a patent"
Serverless-for-Iran-main,interception_evasion,LICENSE,496,party means to make such an agreement or commitment not to enforce a
Serverless-for-Iran-main,dns,Subscription/Serverless-for-Iran.json,31,"""dns"": {"
Serverless-for-Iran-main,dns,Subscription/Serverless-for-Iran.json,33,"""cloudflare-dns.com"": ""challenges.cloudflare.com"""
Serverless-for-Iran-main,dns,Subscription/Serverless-for-Iran.json,40,"""geosite:private"","
Serverless-for-Iran-main,dns,Subscription/Serverless-for-Iran.json,41,"""geosite:category-ir"","
Serverless-for-Iran-main,dns,Subscription/Serverless-for-Iran.json,42,"""geosite:xai"","
Serverless-for-Iran-main,dns,Subscription/Serverless-for-Iran.json,43,"""geosite:openai"","
Serverless-for-Iran-main,dns,Subscription/Serverless-for-Iran.json,44,"""geosite:google-deepmind"","
Serverless-for-Iran-main,dns,Subscription/Serverless-for-Iran.json,45,"""geosite:anthropic"","
Serverless-for-Iran-main,proxy_tunnel,Subscription/Serverless-for-Iran.json,4,"""creator"": ""@patterniha"","
Serverless-for-Iran-main,proxy_tunnel,Subscription/Serverless-for-Iran.json,465,"""creator"": ""@patterniha"","
Serverless-for-Iran-main,firewall_policy,Subscription/Serverless-for-Iran.json,18,"""policy"": {"
Serverless-for-Iran-main,firewall_policy,Subscription/Serverless-for-Iran.json,55,"""tag"": ""no-filter-dns"","
Serverless-for-Iran-main,firewall_policy,Subscription/Serverless-for-Iran.json,334,"""no-filter-dns"""
Serverless-for-Iran-main,firewall_policy,Subscription/Serverless-for-Iran.json,479,"""policy"": {"
Serverless-for-Iran-main,firewall_policy,Subscription/Serverless-for-Iran.json,516,"""tag"": ""no-filter-dns"","
Serverless-for-Iran-main,firewall_policy,Subscription/Serverless-for-Iran.json,795,"""no-filter-dns"""
Serverless-for-Iran-main,tls_crypto,Subscription/Serverless-for-Iran.json,93,"""tls"","
Serverless-for-Iran-main,tls_crypto,Subscription/Serverless-for-Iran.json,174,"""tag"": ""tcp-fragment-tls"","
Serverless-for-Iran-main,tls_crypto,Subscription/Serverless-for-Iran.json,191,"""packets"": ""tlshello"","
Serverless-for-Iran-main,tls_crypto,Subscription/Serverless-for-Iran.json,432,"""tls"""
Serverless-for-Iran-main,tls_crypto,Subscription/Serverless-for-Iran.json,554,"""tls"","
Serverless-for-Iran-main,tls_crypto,Subscription/Serverless-for-Iran.json,635,"""tag"": ""tcp-fragment-tls"","
Serverless-for-Iran-main,tls_crypto,Subscription/Serverless-for-Iran.json,652,"""packets"": ""tlshello"","
Serverless-for-Iran-main,tls_crypto,Subscription/Serverless-for-Iran.json,893,"""tls"""
Serverless-for-Iran-main,scanning_diag,Subscription/Serverless-for-Iran.json,87,"""port"": 10808,"
Serverless-for-Iran-main,scanning_diag,Subscription/Serverless-for-Iran.json,339,"""port"": 53"
Serverless-for-Iran-main,scanning_diag,Subscription/Serverless-for-Iran.json,414,"""port"": ""443"","
Serverless-for-Iran-main,scanning_diag,Subscription/Serverless-for-Iran.json,442,"""port"": ""443"","
Serverless-for-Iran-main,scanning_diag,Subscription/Serverless-for-Iran.json,458,"""port"": ""0-65535"""
Serverless-for-Iran-main,scanning_diag,Subscription/Serverless-for-Iran.json,548,"""port"": 10808,"
Serverless-for-Iran-main,scanning_diag,Subscription/Serverless-for-Iran.json,800,"""port"": 53"
Serverless-for-Iran-main,scanning_diag,Subscription/Serverless-for-Iran.json,875,"""port"": ""443"","
Serverless-for-Iran-main,observability,Subscription/Serverless-for-Iran.json,13,"""log"": {"
Serverless-for-Iran-main,observability,Subscription/Serverless-for-Iran.json,14,"""loglevel"": ""warning"","
Serverless-for-Iran-main,observability,Subscription/Serverless-for-Iran.json,15,"""dnsLog"": false,"
Serverless-for-Iran-main,observability,Subscription/Serverless-for-Iran.json,474,"""log"": {"
Serverless-for-Iran-main,observability,Subscription/Serverless-for-Iran.json,475,"""loglevel"": ""warning"","
Serverless-for-Iran-main,observability,Subscription/Serverless-for-Iran.json,476,"""dnsLog"": false,"
Serverless-for-Iran-main,mobile_ui,Subscription/Serverless-for-Iran.json,95,"""quic"""
Serverless-for-Iran-main,mobile_ui,Subscription/Serverless-for-Iran.json,404,"""quic"""
Serverless-for-Iran-main,mobile_ui,Subscription/Serverless-for-Iran.json,556,"""quic"""
Serverless-for-Iran-main,mobile_ui,Subscription/Serverless-for-Iran.json,865,"""quic"""
Serverless-for-Iran-main,interception_evasion,Subscription/Serverless-for-Iran.json,146,"""tag"": ""tcp-fragment"","
Serverless-for-Iran-main,interception_evasion,Subscription/Serverless-for-Iran.json,152,"""type"": ""fragment"","
Serverless-for-Iran-main,interception_evasion,Subscription/Serverless-for-Iran.json,174,"""tag"": ""tcp-fragment-tls"","
Serverless-for-Iran-main,interception_evasion,Subscription/Serverless-for-Iran.json,180,"""type"": ""fragment"","
Serverless-for-Iran-main,interception_evasion,Subscription/Serverless-for-Iran.json,189,"""type"": ""fragment"","
Serverless-for-Iran-main,interception_evasion,Subscription/Serverless-for-Iran.json,332,"""outboundTag"": ""tcp-fragment"","
Serverless-for-Iran-main,interception_evasion,Subscription/Serverless-for-Iran.json,429,"""outboundTag"": ""tcp-fragment"","
Serverless-for-Iran-main,interception_evasion,Subscription/Serverless-for-Iran.json,440,"""outboundTag"": ""tcp-fragment"","
Subnet-Divider-main,proxy_tunnel,README.md,16,1. Clone the repository:
Subnet-Divider-main,proxy_tunnel,README.md,22,2. Navigate to the repository directory:
Subnet-Divider-main,persistence_queue,README.md,63,"If you find this script useful, please consider giving it a star on GitHub. It boosts the project's visibility and encourages further development."
Subnet-Divider-main,tls_crypto,README.md,67,"If you find this script helpful and would like to support its development and maintenance, you can donate using the cryptocurrencies:"
Subnet-Divider-main,tls_crypto,README.md,70,"<img src=""https://nowpayments.io/images/embeds/donation-button-black.svg"" alt=""Crypto donation button by NOWPayments"">"
Subnet-Divider-main,scanning_diag,README.md,1,# Subnet Divider
Subnet-Divider-main,scanning_diag,README.md,3,Subnet Divider is a bash script that helps you divide IP ranges into smaller-sized subnets. This script accepts either an IP range or a file containing multiple IP ranges as input and creates a list of mutually exclusive subnets based on the user-specified subnet size. It support
Subnet-Divider-main,scanning_diag,README.md,7,- Divides IP ranges into subnets
Subnet-Divider-main,scanning_diag,README.md,8,- Supports both single IP ranges and an input file containing IP ranges split by new lines
Subnet-Divider-main,scanning_diag,README.md,9,- User-specified subnet size
Subnet-Divider-main,scanning_diag,README.md,10,- Outputs subnets into a file
Subnet-Divider-main,scanning_diag,README.md,19,git clone https://github.com/rahgozar94725/Subnet-Divider.git
Subnet-Divider-main,scanning_diag,README.md,25,cd Subnet-Divider
Subnet-Divider-main,mobile_ui,README.md,73,Your donations will be greatly appreciated (But not required) and will contribute to this project's ongoing improvement and support.
Subnet-Divider-main,deployment_ops,README.md,3,Subnet Divider is a bash script that helps you divide IP ranges into smaller-sized subnets. This script accepts either an IP range or a file containing multiple IP ranges as input and creates a list of mutually exclusive subnets based on the user-specified subnet size. It support
Subnet-Divider-main,deployment_ops,README.md,9,- User-specified subnet size
Subnet-Divider-main,deployment_ops,README.md,12,- [Optional] Split the output file into multiple files based on a user-specified maximum number of lines per file
Subnet-Divider-main,deployment_ops,README.md,14,## Installation
Subnet-Divider-main,deployment_ops,README.md,53,"Extract IP ranges from a file, designate an output file, specify the desired subnet size, and divide the resulting output into multiple files, each containing 100 lines:"
Subnet-Divider-main,deployment_ops,README.md,67,"If you find this script helpful and would like to support its development and maintenance, you can donate using the cryptocurrencies:"
Subnet-Divider-main,deployment_ops,README.md,73,Your donations will be greatly appreciated (But not required) and will contribute to this project's ongoing improvement and support.
