donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
lantern-main,assets/images/ios.svg,761ca2b2addd7c7c554a6773d7394a548b7b4a0d1ac677923fa3d95a66bfe58f,3931,file,Other,media,derived,PR160-M008;PR160-C0146,semantic_tags=platform_integration
lantern-main,assets/images/ad_block.svg,0e4550d82d7231eee2dd83ae9944496d870f0f8500904e09f35909dd27cb9adc,519,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/qr_code_scanner.svg,edd1ede9fdabfe76f4c5c972e64fd0b308f4f3217b40042da0a143263494f465,813,file,Other,media,derived,PR160-M008;PR160-C0149,semantic_tags=scanner_recon
lantern-main,assets/images/copy.svg,06bb6ae1179c60edfd382553aeb73a76cb18cd5c48dcb4e00dc429aa61946692,491,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/github.svg,7e7309ac4bf882459b5ef50f4138589798c9046b57a8caf11a437ee9d5e12411,1132,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/share.svg,0541bb10738eb53794d113c59f2749d09b4624ab21fecd020d810da243c03f89,317,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/app_icon_instagram.svg,072508674217dce8fe961e760f771320a3bd92a0eff1747ffa3c9b0304a8d062,6163,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/glob.svg,e2a67d00092b82b860dd786b65ce600e58e8cc0c87acc95c0f834b8b09ad888b,545,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/sign_in.svg,a800125c877e9a1505163b3b90630f41c1cc6eeeb0dd7a4589b06e0180ed44db,254,file,Other,media,derived,PR160-M008;PR160-C0156,semantic_tags=update_supplychain
lantern-main,assets/images/premium.svg,782465d384b754a54e959d4c3ef616d716e8a850cbddf7b6cb46c5d3c2f559bf,580,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/advance_protocol.svg,2d0ebb10880510b827d030951aa5d42f955992ce80c536ff75e65d29a9fed67e,455,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/non_profit.svg,af684acaa7bfe2f71f50581d701e1472f47b69b2419dbea4d169f4707f213b48,518,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/lock.svg,e21f43f34616865401e95db84529f6cc2cc1c9b835bebbedf9ec038cae6761a2,508,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/setting_server.svg,e11448a6e69cf921665f40c98f7726a2d5b8561f38d128c1b20c0a543cf6e3bf,2494,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/android.svg,4ba2635288a7ae610c37fbb70185c2a0fc8cc08cf0ca54c93c4464ef9796b373,5325,file,Other,media,derived,PR160-M008;PR160-C0146,semantic_tags=platform_integration
lantern-main,assets/images/email.svg,bc535c5ac8080784d6e76d60c430eee141fd8214a20ea832c03ffc1b5b167ece,386,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/lantern_connected.png,9e31bc8042afb8195e30c48283e4daf2a0f7a87b5e5ff3fa9f20d2a9a37e124e,598,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/account_setting.svg,5da7adda09adf4aa2261f6a40d37abdec8019cb48f509b9db37909a0a8f5b20e,761,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/sys_dialog.svg,0a455d966ca463a3716b36257acf0811aa5206b79f893af6fe98195a149fd01e,20817,file,Other,media,derived,PR160-M008;PR160-C0143,semantic_tags=logging_observability
lantern-main,assets/images/info.svg,71f7bda707a3b6e1bda62db21239afa3b8deb5ca8fd15f95125ecaed9a7c83b1,351,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/minus.svg,a870b6eea663cb444ed4eed73704bc146ac084972f8ccc725b91f32b2b6c6873,149,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/call_split.svg,efc8475eaa45df3e421af585ad885b3f372a102f88d8399cc8a5893a9f71e429,237,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/theme.svg,5b565ca26909f168828d8e5991d2c5434d5553996bc01e6128e983c6bfb6ac38,722,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/lantern_pro.svg,021fe5589bbe304c654438fa25eb00ec8c17b1b2fd11862dcd1feabcf19038ea,15412,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/lantern-app-icon.icns,a06de66b502cf0ef1b35395b655c105c23cbf9647b2a0135803f485ce8ddd5bd,55428,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/number.svg,8a44c8c66dad06327ab962697269101ce08f9892674591264b494462a97e9719,300,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/eye.svg,a1e3802215e29c0674cd6d627a6fc70c4da9a853f939b6dd00337ca78786218b,599,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/vpn_connecting.svg,db097a85e07efcf4c96e5c95a512c04d3a6518e4afdab713b5d5c96683aaa779,169,file,Other,media,derived,PR160-M008;PR160-C0153,semantic_tags=tun_vpn_mobile
lantern-main,assets/images/share_v2.svg,b766bda0993967d4e317996b63318a590fe835b5e65dcada8d5630d512615bbd,1429,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/error_icon.svg,7994bf652d816a6a732af64cfcf2f35d074bd9cbd5f88b300026e4a39ad6d019,352,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/desktop.svg,608d5b45c0e43dbb3e5f898a27a3cb579824d149f2225c4b9c9791dc48d9bcbb,554,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/translate.svg,aa36f1f54640b1fd453599fb5bf4600ecce01f5cc2805efce97456d4c56c0af9,751,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/digital_ocean.svg,009ab6c72700a4347659457060a30601dc089f2144717033b9164b99d12a609c,785,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/telegram.svg,d571e36e783f79dff9e23bcc07c5b322c8f19d52692f55832a407b0e0500425f,842,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/person_add.svg,0fff6ea2074bc6f94f90da25eae81a24e55b173113a18b4cb1a4841d8fe47624,489,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/delete.svg,35ed9b22b51db9f7eb4201e9477192e69b4ff2850ae782aae0fe5367be920339,361,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/up_arrow.svg,485440ae9087be89c1a4509b1925ea4863bea53583417137a8c60e434ada27fc,317,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/app_icon_apple_music.svg,f1b1c57cc2908eb5366da0d29606781cde466fc82194a10a125e345b15647138,23529,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/outside_brower.svg,053f70875f74624f1ee4db907edfcec6742dfa6e30b422e459fae1d102f3d18e,278,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/tray_dark_disconnected.png,54ea32dca547aa688328f2ddbb0350b1d9ac34a66ca30f95530e83e00ecbb3db,548,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/private_server_intro.svg,2fdc09a84582570d18747d9155434fbffd467ad8c018bc8418167b8932a5c0e5,801,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/menu.svg,8a1ff33a5a90dc0f18fb8600a00a281041879fbc4782f09ff164d0ebe3253bb2,325,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/digital_ocean_icon.svg,5b7d11e1e7bf1085d24d590d5beb92f9bbae7a3cbc9398cdeddafa3069192ec8,769,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/eye_hide.svg,a09663112a5863764aa65a47bc4ff3ff4fb54305d32e1735af50aaa292e7d720,1104,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/vpn_disconnected.svg,26112c35c3557bc6086bb149bd1085e2af129d363bf2943435223e5e5a79413c,169,file,Other,media,derived,PR160-M008;PR160-C0153,semantic_tags=tun_vpn_mobile
lantern-main,assets/images/arrow_back.svg,7c3c19b610e9a37da7d95a38f99596e264b59eae21d68535338025c8f1222616,224,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/app_icon_google_chat.png,ba50d43ea04e678b60295506803945f74988abeba0aa105a62767c44aa0f5e23,598,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/arrow_forward.svg,3199f1360bbd3f34b64fc42d33dfbf3f3e39089e0a80452bc92f9ca35cf81e66,258,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/dark_mode.svg,f91d2b24349f50897be14832faed996ea6cad27873923e0ca49fbfbf038159fa,532,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/location.svg,0919107289cf527c13c14b2760a79343a10996d75226cebe069bd63b99b45c4e,1171,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/apple.svg,beb471256f8772a3d8a819ab38bc462482f7951508fbf372c088d07795c1fb31,914,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/automatic.svg,fac7fd17361e0f2af6ac92ba653c4c0a2aa53c78c02110b834df7813ab19d349,583,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/glob_illustration.png,0c51fcdfdf2e90d971ee75f43f3594216e39f2daa379db0fdf9e60314dfa3482,35841,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/app_icon_google_chat.svg,c4e3d39d5198cb2c9de2bd6a79d15dc7b853d9473c2095f45d4b0d2657844794,21169,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/security.svg,ee19a937c3ebc52b0636e57e0d9c3b0da1b478cfd081fea9f24f7d2085a9b24c,272,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/vertical_dots.svg,8e6794ba6e5587481c659d2986034c438e1d4891db00f43428365d65625a48c7,403,file,Other,media,derived,PR160-M008;PR160-C0140,semantic_tags=dns
lantern-main,assets/images/google.svg,62beaacab46496fc60bae989b538eb5a2f9cd35246648ce1b8d6b368d3ad1ff8,1372,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/windows.svg,3ba769bce7fe7e1a8e2be238753f518bb1041f79ebde4764ec0e311bf0815aa1,994,file,Other,media,derived,PR160-M008;PR160-C0146,semantic_tags=platform_integration
lantern-main,assets/images/update.svg,5b92a882db21a9e1c35bdcb5baee4dba45b2ac0704af7281d2546017d310a9d8,751,file,Other,media,derived,PR160-M008;PR160-C0156,semantic_tags=update_supplychain
lantern-main,assets/images/close.svg,652937f01773789664a4398df581792def6aa8f2dde8a9df75cc1be2e9f724cc,240,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/lantern_logo.svg,3081eb37e864bb1c2efe75ced6085923e30326f4b6ac2ca106ac894fd3fc0450,10170,file,Other,media,derived,PR160-M008;PR160-C0143,semantic_tags=logging_observability
lantern-main,assets/images/warning.svg,0217801c6bfdb6e868fb507c2e89050ac74e8bb6f73f31dae35c9f12bb6a8fa0,507,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/tray_dark_connected.png,3975d5354ffddb8afdee843a6432e6abff16c3ae523dee6412aa95535776bdc2,596,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/vpn_connected.svg,7013553bea4621fb0cc6c86dbbcbd21115449acc24467bfa9826358826509a6a,169,file,Other,media,derived,PR160-M008;PR160-C0153,semantic_tags=tun_vpn_mobile
lantern-main,assets/images/join_server.svg,1f3c8a39c4565ba17c504ae3a6b1fa6ae5cc0f9e50d7fec02bce211f767f88a5,466,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/app_icon.svg,b284f2485cd4de9d059996a0b7078612454037f29b31903a3b2165cb99b6afe5,2952,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/green_checkmark.svg,52bf928c41ae72b1a4a29ee3d3de37d319b14586a481ae8b1d0401e1e25092d4,778,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/plus.svg,a44e40d2104eee459a3592ca081142805ff62c31752cf34a28107bedf627ea9a,172,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/auto_renew.svg,9fd290db38f710ed9a6ade8e8c43e4903210689026c0fd6902f8c6bd037c439c,396,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/credit_card.svg,6fb1a61668aac0c5d3014b6b520c45c63faebab9650004cd0488f47e9b01e97c,272,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/light_mode.svg,8683552fcaf6b0182cfe36c11756fde11b1f65e7ab5e2c3bc31851c8880c1940,1384,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/route.svg,edeb6bc2b43ade860dc5ed004077707eb3e02d747041c7b2dce811b5d97be208,687,file,Other,media,derived,PR160-M008;PR160-C0148,semantic_tags=routing_policy
lantern-main,assets/images/lantern_chinese.svg,65fac96b4a23fd7eea11126c9af747e32f269b17f52ed3242bcdc320cd807b30,1939,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/start_illustration.svg,58b72926f1187cc99437db06a8c360f453e91a0eeb6cbed2ac6c3eb106926163,1418,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/block_ads.svg,a6c2980c8d2cc1629951bbe995df130f534353fdad8a69604e9f2df5ff874c74,493,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/key.svg,0535f6c4a4ef8e3a1b947a8bd031890e8d339e880e7031fe497d01cc3368639d,497,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/lantern_logo_round.svg,fa736272b98a31ef6e58fbbce9ff9e4c28b71ed2f9a4bd5dfa34096ae1bcbe9c,2907,file,Other,media,derived,PR160-M008;PR160-C0143,semantic_tags=logging_observability
lantern-main,assets/images/server_rack.svg,080555f7ab0fe1cc84aef098d10c48c9d5e545147c8660267a7c75b6fc14e140,73657,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/restore_purchase.svg,e79d612652e432b5752b6228bc8745bcf15b6262dc4d2725c9c7ed4b3ada7a14,450,file,Other,media,derived,PR160-M008;PR160-C0152;PR160-C0137;PR160-C0145;PR160-C0139,semantic_tags=tor_circumvention;api_controlplane;persistence_state;commerce_account
lantern-main,assets/images/lantern_app_icon.png,92ec568baf30eef3b6b5a7fe8f180794ddba49288efb65c92e16492537051b77,7564,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/macos.svg,f3a192c0236f142269aa21f015a83b1272adfa2f7d8bdbabb57304c2d7b8142b,912,file,Other,media,derived,PR160-M008;PR160-C0146,semantic_tags=platform_integration
lantern-main,assets/images/instagram.svg,abacc4ed11cc5b0a2f382b496e373bccba3646c9a40f6fd377a67d79fd0fcbab,1308,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/mr.png,b46fb4a110738a0ca75a48b94ea640a9d7a0c26b3bf81f729836a186cbd2055a,569,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/sy.png,5cd6fc515ec3f1f13e66b8c8b8e0915a473f22983a047e4177342ca8129d00fa,486,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/az.png,aba998e9786c572d9824e6bf544aea8b34c58605dc91a8111b170fdcb610887d,542,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/mc.png,36cbd1e3803e8e2b9cd560969e1ad792fff52b3ada2f53905f395f15cfab7c9f,430,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/lb.png,f2665da843a1cd412e4b74e965d3782406bc7053546be9a4f3e1f698aba77b12,504,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/me.png,e94435d356521b65a0abdca19174b2d22bffc06a11049ed0d127bf2cf25dfc16,426,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/kp.png,82dbd246893cb6928958c7362c41e0515665581c7dc80153bea2673dbecf5a75,528,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/at.png,7a599ccdf810e782292115a24477f9d2bb53db51649e39d3e32d893e20750ef1,441,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/hr.png,8e43bf34c5944e6ee83838b9d8dba7d7c9f452df76c60f64cd32715d67f0a5cf,502,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/au.png,cd57e6aac6ce782848a5f3f866e3a3bf0276e187b3e69dd6fbaa5a353bf5d36b,488,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/tr.png,b9d31026f5569ad17d62a5162282236108877a1a7b2c9651811cac733a663352,390,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/sm.png,1aca8a56ae5fc5caf37ef37f0a75b5c94e88c0f6f76f54c73b3dc5d7de0046ad,567,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/td.png,394cddd0a80215f08b44b551f1c5e11dba4db6f1312e408d3df18a60e5148a36,416,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/mx.png,0d38d8e40d277770b405bb037054c44e5585f6beb292cba0e9a9e65c47ca4e9b,458,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/gt.png,bde3470f89307e7fc56599f3549f8c134bdc453ccb266db8fd793861744eebfb,495,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ba.png,4c3cb11a496bd65e5700095374d574ac3b87c143900fe4ca1c147ad2523e2520,499,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/cg.png,56b15be99ab1c2d9b0cbe9c7b6cb5b860c632bda03ce7225e8a9ed6b3ff6cce9,492,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/al.png,9acf50c6dce126d55ddee3f9be9e52e656caadc5918a517727a84543dc84915e,367,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ly.png,3bc582983b7ad7d8f61115a812d1b7fa88564cb9bb7117396a26800dc762444f,436,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/bt.png,c088413f60f25393a3f7a6c404057e5bedae014a3000e254c97ae2b2ede95599,571,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/la.png,783c5c3458a4c1b4a00caa6854b3d9e5e968b14a9c36a6ef3baaea8945e0bda1,486,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/cd.png,59b6f8e7e43011381417be879bcedf91717cfda449e59496c07d22be6bd42ec7,645,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/nr.png,1f71ae6db93967f7af2202a76a7146992dc0c7c64c7eee54515f4851bc39af59,452,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ch.png,b57ac564b72cddf11fd538136f11db51d215955e3762818d8bb6153e5b29202a,346,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/om.png,3109ac537b517ce2d45c03a83c3405fa19ebdae2ce783c31a8a60acec91aaea0,475,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/fi.png,5be666edc97f6b003232bd6b7f70f822287ce8b51cba33b43341c21e5b72911b,473,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/hk.png,bbc62a465261806985075d0465fd1277c3b2d3abbfb5a580570b2cced380cd87,458,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/sb.png,13eb0bff893a8b7f5ca1c6a95ffc566a46e23104837b7f5101dbd918ebc6da8b,548,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/th.png,d07784f5faf6fa0cf95f6f82318cd99533c622c4d29f6e55dd4f36b471c4f936,519,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/li.png,c2e2ab890cc21ee521b4dc02b34068ecb19065e8a5960decda43655839346f1f,482,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/bb.png,9fc7b7cdfe9dd464556279bcb8773e9a65ce11c815cfaa0a958efc826c835a59,489,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ht.png,62bee34852f27a738b77750ac2f1cba183475ae8bbc59fbc7c93b31c4c026ec4,548,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/bj.png,4126451728fa5d8297e4f2fc0dca31e3c2a4760460f3c85c41031906051deeff,433,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/eg.png,67deea10965813882f72c7aebb711a9b6fedecae0bedd2a50e8ecd506f75f99e,453,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/bg.png,3ba63a809fcc1edb208e71c391e2df4effb697c8cd5c918b4f682c22b9e6713b,505,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/sr.png,65813a48edfb721f52e97e7e623a6dd39d1b9e427e8829b01f04bf35d1aa7dd8,563,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ug.png,d70a4ea8764596e05d40518c66857276bce339f9508d9b9769dc5edc46537232,544,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/np.png,2b45995be82f18f0915f36e875f958e65e70e5298c3e5987196d25a9af92dc4d,421,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/mm.png,8651353dab77c73717189ed493af54d05cd87ab178fa860ece4726ad087c955f,583,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/rs.png,fdd93ac2b300c81638984b195b4473a561bb5b38ca3e21776a0e52adc147e601,598,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/mt.png,106a725cbb323f3d6740abe612dbc381d2baf5d91c4cb82c9e75a539a7e69bfc,412,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ad.png,d9e2f49ef37a73c4ed156ace3f80ada362ebcb1a145e9606fc8fb54c3ffee54d,503,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ki.png,6c637d0b73d0bebba25f86724b46a13bc7c6579013b6c85cf30383313838a7ea,625,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/mn.png,d3b687adc5366f0405823423ffc9c307b622a3d14bc483abeee8cbcc2d860101,492,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ae.png,492023f8a12956c0b0770efae8a6bc3e5052df52aa9af8438c0432240eb38650,442,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/pg.png,6979464b7410d33fa073b9492b6127e6ee86b31c3fe3296efae51740a5ed53eb,448,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/mk.png,48553e1ee5d812aaacf63936b36ee975c0cb2d7483c1b5332921224f407a8fe4,587,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ph.png,a45c8834823df5494d6c63b7fda6c5c69b202381f01e57837e19309f992fcbb8,526,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/vc.png,fa36bc1d8b36d537d2b1f5789e20447116d630dad472cf9764585cfc96418aca,487,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/ca.png,82be1a1783fc03287f3c3bfd98c61bcd8dc2929ce88f296d8750b0ee16b83f78,415,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/gd.png,394f25f8a70604d7ceeaa724e5c1690cca7987d400cfef47dee443cdd9f39316,591,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/es.png,628f934f47f2ccc15e079f1d691f2134ccec9a35311fd624f7cd1dac76cde86a,525,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/am.png,1a49e17aca7d42a3bc19c225267fea55a6a2eec561b4a39002feb707bd110098,489,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
lantern-main,assets/images/flags/pt.png,d534c717d58758c5c1c4a386ec428fafc497205989c7c22b667a8eaf3366d5b9,438,file,Other,media,derived,PR160-M008;PR160-C0155,semantic_tags=uncategorized
