donor,path,sha256,size_bytes,file_type,classification,language,authority_status,semantic_record_ids,notes
defyxVPN-main(1),lib/app/advertise_director.dart,be952ca442a8181ae9b60ac0c07d47460774643f2e9dd4111297ac52879c72c1,5656,dart,implementation,unknown,donor-evidence,E9-0092,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/app/app.dart,be26499032aa43566d6eeecc181bb17f0e18693b32b105bda970525dea78069e,7083,dart,implementation,unknown,donor-evidence,E9-0092,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/app/router/app_router.dart,525010cdf80d3163804801960b61b42b3367f9dc17cf7b4786b8f119f0d0fab5,4628,dart,implementation,unknown,donor-evidence,E9-0092,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/common/dtos/app_api_response.dart,b08998ceb270d27cdeb0e3ab24ef1328fc664e4b7271bc5d91e603d35573c961,2446,dart,implementation,unknown,donor-evidence,E9-0093,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/common/dtos/app_api_response.freezed.dart,92b1faf30d015b144af6aa32b369c705a597cd078bab87e38ef91714409cd970,43308,dart,implementation,unknown,donor-evidence,E9-0093,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/common/dtos/app_api_response.g.dart,088d31d4479f56bc9b285dae3e6b4a22111eae8283e449d86ccf84c5c4130863,3599,dart,implementation,unknown,donor-evidence,E9-0093,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/common/dtos/hint.dart,7f34db16d11123070c8c571e008c3a800eca717272d928db8940c491a6e221e7,734,dart,implementation,unknown,donor-evidence,E9-0093,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/common/dtos/hint.freezed.dart,81f8d1040f72b97b2ee810a92d46e9173c59e9578bb1ffce1a7777ddbd1c0af9,13028,dart,implementation,unknown,donor-evidence,E9-0093,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/common/dtos/hint.g.dart,1aa59bf356001dbe3a548be3ad4ddf544b973fad88271d576d2db2e5a1321a84,990,dart,implementation,unknown,donor-evidence,E9-0093,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/data/local/remote/api/flowline_service.dart,5047593e3b1ee0a0eadf33a633806ce6388ad7b171e5c5ca5b8971fe4f1ce2c0,4411,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/data/local/remote/api/flowline_service_interface.dart,d9f2d2b962c13d5d2ac8d456364c13ebfe0a809b5c3b6a0b837e89c90312fdc4,254,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/data/local/secure_storage/flutter_secure_storage_provider.dart,b394036481e4eb32e5a1a652de0f4328aafcd1a1e269c2ae9fa8c2f457aaef4a,769,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/data/local/secure_storage/secure_storage.dart,f3aed3cc582eb541667f4609d5a7fa3caee475aa8dabfd1a7eb3128c6f8de5ee,4187,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/data/local/secure_storage/secure_storage_const.dart,a1425f58e594f7e53484cce03c12bd95d5977fd8bf906de9694cbc616b8b06c7,292,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/data/local/secure_storage/secure_storage_interface.dart,020526446b9dc528cfaa19d72f0f3af67d99c7368ac7d52a452f38963a2f6b3a,280,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/data/local/vpn_data/vpn_data.dart,35c60991813910d376ad749e3162ad2edc91fc40199b6c4c9d73d966086919b6,913,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/data/local/vpn_data/vpn_data_interface.dart,fc61488c2e451e6646b461089b2dadf459754656db654be513371ed78ef3fa0a,109,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/network/http_client.dart,c7502148d6e0b520e678e859878af8be411bacb2f8600fd4b8921873e29d0a1e,10948,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/network/http_client_interface.dart,9d8359200cb077fefac52c71740fd55b33048ef293190b39e446a0c097c8f116,1801,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/theme/app_colors.dart,49b7ca4469bdb2d7206ffe129f27d514e46edfccda04c4991ef4d10d2c3ca686,1445,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/theme/app_icons.dart,152594454fbdeb60a69fd3f4f0acee196a485f7cc718f1d90686e1e5609f653f,5337,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/theme/app_text_styles.dart,d42ad1b033a080e0c86fe2408526866486c2351003d6c9b7101bc1622952167d,2738,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/theme/app_theme.dart,a15cd2f6425b7a5db6eb5da415bc2f27de92cbfe59448c639642d2a9827fe145,10493,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/utils/format_number.dart,59b872a6ea9a754cf2d99dee3f643f84cedbfd2f720b536225915e4dc150c622,893,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/utils/localization_extension.dart,79a54642ef826c76066127c5f2fb0760f4cac5bf965b5efe28d01ac61b94b815,208,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/core/utils/toast_util.dart,41a2b4728e7e09a95d2ecc420c1d8ac0144488a87eb543386c7a3434467027dd,938,dart,implementation,unknown,donor-evidence,E9-0094,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/firebase_options.dart,bb9bb4bf4fbbe2d3c0c7991f089359a1b99da158843dd0f745193aeb7dbb9aff,3216,dart,implementation,unknown,donor-evidence,E9-0091,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/l10n/app_en.arb,a5a47e3714fd8697664ea14090678a131e0eb0b188cba5f0fd863eb0592b3417,9505,arb,implementation,unknown,donor-evidence,E9-0095,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/l10n/app_fa.arb,ee8d70a9af37156544cff0225c54e0e7358a89e51e00ef82530b94eeaff52259,4467,arb,implementation,unknown,donor-evidence,E9-0095,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/l10n/app_localizations.dart,9c1289e460d05eff6588eeab1269515cf5b29c0605f50be9acb4c82b5b28d9d0,16145,dart,implementation,unknown,donor-evidence,E9-0095,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/l10n/app_localizations_en.dart,ad533b597b0b9e369c6c39fbced51d17a7f1a24ee748a75c0a875c2a3130844d,5501,dart,implementation,unknown,donor-evidence,E9-0095,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/l10n/app_localizations_fa.dart,975633c99719e4a9ab591f7c7f928a5cbe243585bdce955973b42262bb5c64aa,6691,dart,implementation,unknown,donor-evidence,E9-0095,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/l10n/app_localizations_ru.dart,06f7c5d1a15f444a554cfd284b065ffcac358a422484fc0850b1dc13a60efba1,7092,dart,implementation,unknown,donor-evidence,E9-0095,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/l10n/app_localizations_zh.dart,e932aefa249137d20d82d129945062fe165e08acde3cab77b2e4743e9c4a28c8,5395,dart,implementation,unknown,donor-evidence,E9-0095,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/l10n/app_ru.arb,4fde2ed1240e9881078c6125f51cd6224153c899bc1da483f0cc1f0a4d9b1434,4880,arb,implementation,unknown,donor-evidence,E9-0095,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/l10n/app_zh.arb,e5e4e53d65bf3db16729443b4bf94f343676219a51fe5b0434916263e3830e8d,3132,arb,implementation,unknown,donor-evidence,E9-0095,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/main.dart,f046ef97e532036b847ff652830e4b379b2ede155da58df55517188a3f28b273,3073,dart,implementation,unknown,donor-evidence,E9-0091,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/core/desktop_platform_handler.dart,b5578ed1c194084c6c816a2fd729c938a86ecd2f9f7f8e687a1c69b084f64587,5396,dart,implementation,unknown,donor-evidence,E9-0096;E9-0009,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/core/log.dart,68b51261673c38c96e72844596ef1cf816842dbfed5e73b44da991a5c0f79a74,524,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/core/network.dart,de190a175ac61f43c891d661e474bb32cbf09c3c83f6c11324584461b816920b,2419,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/core/vpn.dart,4bee8d3c5098bad15b5a5b2c0d674a643e7ef46bc52a0b87ef764f94592e7d1c,16804,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/core/vpn_bridge.dart,b44e40ae3fcd7d8d35b69a3bd6ae4764974fb06fe9bb4d77a10928c4b24270e1,3083,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/application/main_screen_provider.dart,105c4338a7fd84f6fd7050737db915208c0567be220171b4cdf3bcca343a03e2,3437,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/screens/main_screen.dart,3cd2dfd744484df97604c7c1ac0c459031fbd93095569f791f249dda7e0b04b3,12784,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/ads/ads_state.dart,df6a6aad0b57c78bdfec54b5c2b243a837db081e8f8a5bad578fbba6a269e651,16317,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/ads/models/ad_load_result.dart,f0ea42a329bba75e533ac93dacb55b31e23d9c25352c760920d9eb4d4b6f3db1,577,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/ads/strategy/ad_loading_strategy.dart,d84082a5c83060f35e7e6e34706677cf231dc78f89f646f33d120bf57b764d9d,1305,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/ads/strategy/google_ad_strategy.dart,57b2c470cc6baf2e97316bd1d55e5c1a93161e011c5319165d6a1542dcb9767b,22239,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/ads/strategy/internal_ad_strategy.dart,cd271ec7049d0d558c047e36c03d1999f923f6423a05f42e4c85d3b47e2a1c79,10753,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/ads_widget.dart,e131c3fda958c0aee80e111acd406d95e598701a376b79ccfddd36ee5d389347,5948,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/connection_button.dart,295404335273fd6e5af28eca19cf6a9288f5837ebdbad29af36a9471c6f09a03,17699,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/connection_state_widgets.dart,08a11a8f2bf09f913395dff82542380b89fdd5103a8629f55cb64a8d7f31f9aa,11160,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/dino.dart,2133507f44c13262532fd69f3d816def3b523d0fbb421a6caeca663478b5fe6f,12099,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/header_section.dart,b6391c5a2c0969daafb87c89c57b2d5cbdbc3601b289ce0410144fefa740388c,8347,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/logs_widget.dart,61cb3f5bbc2cc24ab860fb419697dd00cde0750e3bef9fe76b3b6b6fc4b4e68f,16384,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/privacy_notice_dialog.dart,f598ed219be9bbbe96c99e3d4732fed97304a5806ec864a533b87e6179918104,4376,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/scroll_manager.dart,e89f2f3311e76253870866704dc4497a272d1f77cd26dbcee9a574d5cf3c756a,2219,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/secret_tap_handler.dart,83acb66185ccf2ad56f070b308bdffff57f487c05b559d357758268c8b5c5165,1181,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/shimmer.dart,084682cbb67632f446b6215e673fc398822b3646b5e3154fd697bbea7362c32b,1865,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/speed_test.dart,d63c95f716e35515ac60676c26a476cb4d3d84accbad868b32bd7115e62d6bc9,1635,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/tips_slider_section.dart,28aef4d70488a7db1127b3134f7e62928efe14612f4d44d2e935f0a06a5202b4,735,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/tips_widget.dart,2c2f8a9c0dbd5fa9834b729077eb53ee92c47f33060e3dedef6ade467a9df0cc,9019,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/ump_service.dart,8e2c74b9e6a50e5e2b0d19b726584170d3756887c8579d4d2435ba06436eb31b,4306,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/update_dialog.dart,d28b74dd18766e99c2ee290b931eb0f51662daa70357fe1919783a6cdcacd5be,9290,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/main/presentation/widgets/update_dialog_handler.dart,da292fa07f338dafc043bbb02e776d06573f64837f0acb7f65b72732a3fa9aa5,1547,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/settings/constants/settings_constants.dart,79302a440c3f642e1128cc87d87df5610418d06a77f67015108b54715eca1e3a,2579,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/settings/factories/settings_factory.dart,299bdce5056d18652615997c0ebd492550e3cf35b74a482b9b00ffed725f8538,6754,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/settings/models/settings_group.dart,98bd14dd25cc2c89bca3a4ebf5d1e3552d33f10fc954885e660798427c43007f,1143,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/settings/models/settings_item.dart,963d73fabb3c370d92c148bee02dee93a09308291fdbad470cffe390386c3905,2600,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/settings/presentation/screens/settings_screen.dart,429a966007aa9fb7f221d2265f1bfef31afc9466e58f5ed2539187d9ace8b6ae,9550,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/settings/presentation/widgets/settings_group_widget.dart,a423861b68b0c7e76b2ac486e559aa51ff42f797320f656a60522d475975dea6,12215,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/settings/presentation/widgets/settings_item_widget.dart,eb4a0cc6af7adb5c14c80cc717d3a8dce39edaff41ebd33f64220d03aeb5c3fe,5333,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/settings/presentation/widgets/settings_toast_message.dart,fe312685456372a810ea8bf7cf66706045bfa3a1e556e84e22fd83895ab267a7,913,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/settings/providers/settings_provider.dart,5ae91973d865d59c54076d45be7ae8f7571e8567eb05c20b9677904d54b45328,15254,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/application/services/cloudflare_logger_service.dart,7426b2cd595ae73fce1be34d9960bfc1f7e1500b4006f80b3b7ac9644049cc6f,925,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/application/services/download_measurement_service.dart,c9dfbd24acbca499049637962820ade1dd4ea05adc7d7d9b1b90fa494e16a8fa,4685,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/application/services/latency_measurement_service.dart,e03323447c4cd8151404b235988a2e1b1191b8438acdc9b425701c40a36497b0,2440,dart,implementation,unknown,donor-evidence,E9-0096;E9-0008,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/application/services/results_calculator_service.dart,d87c2e17c3d5eca7e00b52a519c5a4af93d8049a96366ab980f9d6b534a6cf81,2040,dart,implementation,unknown,donor-evidence,E9-0096;E9-0007,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/application/services/speed_measurement_config.dart,0b1ed65302fbf8889ff2c5ec0563e8e405706fb7590745d16467dcf87a1c4690,1541,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/application/services/upload_measurement_service.dart,28da12f81ded298f5291b57fe9cdcefaf01f29b414ced916e67f458d19f66f2b,5965,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/application/speed_test_provider.dart,6044ed0fcfe182606df324a78337b97f35bfaec40940ab54cdb908dec45df598,13326,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/data/api/speed_test_api.dart,6e06deedc0b258fa84536750dc5449aeb117780f4fc26d59e549a43cfcf7dc34,1895,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/data/api/speed_test_api.g.dart,555f4f0729fe1ac06abc4c783daae7e147932de80d8b39307c0eb276ac392291,7705,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/models/speed_test_result.dart,4c6b57725bc94f29129769b51d26bf318a8599d8fb4c802f3f744c47cd3b9465,885,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/screens/speed_test_screen.dart,31f781c3fb641e08478900f44c82c0b569b1001502d5316a30bbdabc5a870eb0,6472,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_ads_overlay.dart,8374b11751624d7c385c50400b13dff143cd65506a55d704b904c10225cf22e9,586,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_header.dart,a29c98a4bde1723b4c4d8c137f4151a2cb3705470867e4c6391f8c8242f8e479,2822,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_metrics/speed_test_metric_item.dart,0947240063eac1e81af9e6198eefce67319fed759fc04e0361e858a955fbae53,7891,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_metrics/speed_test_metrics.dart,a38119d3cf473d463b463e7c71a5f31744338ec18f01bb6f8298ae016977c95c,3148,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_progress/components/progress_arc_stack.dart,5762f8385ca5ca6db4404be7ea93e6960d0f59fdcd4a1aba4d95a163af1e2d09,3026,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_progress/components/speed_value_display.dart,3c36f09bff9f6eafc526b3936a42d582e47f151a137a19786c900f5bbb42265c,2134,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_progress/painters/animated_grid_painter.dart,a4e6e9d18264c0f7d8932afd3fcfb5c29487d760782580d29dbf75606288bbcf,4361,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_progress/painters/semicircular_divider_painter.dart,a60dcb390eefccc9f9b23fd9cb37d7f057c365777db232fe87474defc0578b68,792,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_progress/painters/semicircular_progress_painter.dart,5c7076d4b3875236596e3d455eaae2a47cc667a9117bc963dd72b834ad2e5451,5175,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_progress/semicircular_progress.dart,2c5d7d2a2c45d032e33f18074975f27a185dbbaf36672c35d131863ae656e955,153,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_progress/speed_test_progress_indicator.dart,c06c1d2e0a221d7a562fe909c7c07ceb5047094997ff0feb81ef6a9c935c6c53,7933,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_start_button.dart,b5b658c23448eb16bda99856309bc60b806ce39fe3e10143c962093539145aef,5305,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_state/speed_test_download/speed_test_download_state.dart,edb677b6635c66fbf22a8633b7d14282f41f606511e4f70148dd0f0a2fbe4830,1800,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_state/speed_test_loading/speed_test_loading_state.dart,be3b1148bac59f8ae9c9d78d6950d3cd5c838877e7b85982c256668c4a3ed1bd,1242,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_state/speed_test_ready/speed_test_ready_state.dart,21812028718d971266f461576e2eb6f390a82b16de0ff765d5ca149b84c6d90d,2969,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_state/speed_test_upload/speed_test_upload_state.dart,686dd9edc71dc9ed37e363389817dcd11e26d03eb71eb6676a5077cfe8806548,1787,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/speed_test/presentation/widgets/speed_test_toast_message.dart,8f795eb8c1540d918221188c0f530ffb641db68ec4388b7874d3933b2dc36e15,875,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/modules/splash/presentation/splash_screen.dart,e075db7cc510ba34774417b422240f2bd58dd042c483e88269c51bb20833bb23,5216,dart,implementation,unknown,donor-evidence,E9-0096,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/global_vars.dart,591ad6b052b34b113215d13e6df0288573525d4d77187bee7c44eac1f109167b,480,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/main_screen_background.dart,41a5decb066da450bfb5085117b3f929c55360f482b8a4b0be802c708c6af850,3336,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/defyx_navbar.dart,0540eec814c70827b409bbe5cccf085812d1ab19193fdf13030cd6b5cf782682,5080,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/widgets/copyable_link.dart,96804c2e57357d94cfaa3ad908a878afc6abeb67559a9af5dc4fa5e1b7cd1a29,1607,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/widgets/custom_webview_screen.dart,8fe7745bdfaaee33b327e83e68a7141bb1ea37e75bb887a2d3d64dc594de2f0a,6018,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/widgets/defyx_nav_item.dart,b33a6ee016f4b7c8f617a3510be2423690c535c3266f176cd0c783fb4cb2b085,2052,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/widgets/intro_link_item.dart,a67dee69a7fa848fedc20b0be24c511e2aace7ba510ccf4f02d6702c3612361c,1392,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/widgets/introduction_dialog.dart,4c0bdfca4924784766b24bafaf84a54c0d775922bca3dcc4f15837374c3942be,3275,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/widgets/offline_flowline_widget.dart,d29c081e6c3aad54d2c3c36f8564e888e1b2a1e6d411d6ed1c53168a9a95f4e7,1992,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/widgets/quick_menu_dialog.dart,a692c668f7e4519a9238eb6f7394a32a25881f765af59fd58b1d1b45318cb7ce,7908,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/widgets/quick_menu_item.dart,3a0e84144631c08a98cb91aa048f1f78448baa69500ead9c99b739de501f0f19,1560,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
defyxVPN-main(1),lib/shared/layout/navbar/widgets/social_icon_button.dart,f16325ecd02494484aa70b6f3ac4ead6046fe45398dfdb8b38cca1c3092127bd,2142,dart,implementation,unknown,donor-evidence,E9-0097,resolved-by-ninth-order-ledger
