donor,directory,direct_files,direct_dirs
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/stack-trace/lib,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/string_decoder,5,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/stringstream,7,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/strip-ansi,4,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/supports-color,4,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/symbol-tree,3,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/symbol-tree/lib,4,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/throttleit,9,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/tough-cookie,3,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/tough-cookie/lib,6,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/tr46,3,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/tr46/lib,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/tunnel-agent,4,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/tweetnacl,12,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/type-check,3,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/type-check/lib,3,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/typedarray,5,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/typedarray/example,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/typedarray/test,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/typedarray/test/server,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/util-deprecate,6,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/uuid,12,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/uuid/bin,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/uuid/lib,8,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/verror,6,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/verror/lib,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/webidl-conversions,3,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/webidl-conversions/lib,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/whatwg-url-compat,5,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/whatwg-url-compat/lib,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/which,5,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/which/bin,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/winston,4,3
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/winston/lib,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/winston/lib/winston,6,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/winston/lib/winston/config,3,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/winston/lib/winston/transports,5,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/winston/scratch,5,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/winston/test,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/winston/test/transports,11,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/wordwrap,4,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/wordwrap/example,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/wordwrap/test,3,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/wrappy,4,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/xml-name-validator,3,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/xml-name-validator/lib,3,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/xtend,9,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/yauzl,6,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/docs/gif,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg,0,9
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/config,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/controller,5,6
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/controller/eventhandlers,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/controller/informers,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/controller/metrics,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/controller/predicates,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/controller/test,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/controller/types,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/docs,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/gen,0,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/gen/apis,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/gen/controller,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/inject,0,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/inject/args,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/inject/run,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/install,7,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/internal,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/internal/admission,6,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/signals,5,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/pkg/test,3,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples,0,4
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller,2,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/artifacts,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/artifacts/examples,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg,0,3
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/apis,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/apis/samplecontroller,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/apis/samplecontroller/v1alpha1,4,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client,0,3
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned,2,3
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/fake,3,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/scheme,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/typed,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/typed/samplecontroller,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/typed/samplecontroller/v1alpha1,4,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/typed/samplecontroller/v1alpha1/fake,3,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions,2,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/internalinterfaces,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/samplecontroller,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/samplecontroller/v1alpha1,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/listers,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/listers/samplecontroller,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/listers/samplecontroller/v1alpha1,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/inject,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/inject/args,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller,3,3
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/cmd,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/cmd/controller-manager,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/hack,2,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/hack/sample,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg,1,4
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/apis,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/apis/samplecontroller,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/apis/samplecontroller/v1alpha1,4,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client,0,3
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/clientset,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/clientset/versioned,2,3
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/clientset/versioned/fake,3,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/clientset/versioned/scheme,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/clientset/versioned/typed,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/clientset/versioned/typed/samplecontroller,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/clientset/versioned/typed/samplecontroller/v1alpha1,4,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/clientset/versioned/typed/samplecontroller/v1alpha1/fake,3,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/informers,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/informers/externalversions,2,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/informers/externalversions/internalinterfaces,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/informers/externalversions/samplecontroller,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/informers/externalversions/samplecontroller/v1alpha1,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/listers,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/listers/samplecontroller,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/client/listers/samplecontroller/v1alpha1,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/controller,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/controller/foo,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/inject,3,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/pkg/inject/args,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/internal,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/internal/test,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/internal/test/e2e,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server,4,4
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/cmd,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/cmd/controller-manager,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/hack,2,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/hack/sample,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/pkg,1,3
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/pkg/apis,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/pkg/apis/myapps,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/pkg/apis/myapps/v1alpha1,2,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/pkg/controller,1,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/pkg/controller/memcached,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/pkg/inject,2,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/pkg/inject/args,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/test,0,2
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/test/docs,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/test/docs/reference,2,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/test/docs/reference/includes,14,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/samples/memcached-api-server/test/hack,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/scripts,1,0
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/test,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/test/docs,0,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/test/docs/expected,3,1
tor-controller-master,vendor/github.com/kubernetes-sigs/kubebuilder/test/docs/expected/includes,17,0
tor-controller-master,vendor/github.com/mailru,0,1
tor-controller-master,vendor/github.com/mailru/easyjson,7,10
tor-controller-master,vendor/github.com/mailru/easyjson/benchmark,6,0
tor-controller-master,vendor/github.com/mailru/easyjson/bootstrap,1,0
tor-controller-master,vendor/github.com/mailru/easyjson/buffer,1,0
tor-controller-master,vendor/github.com/mailru/easyjson/easyjson,1,0
tor-controller-master,vendor/github.com/mailru/easyjson/gen,3,0
tor-controller-master,vendor/github.com/mailru/easyjson/jlexer,4,0
tor-controller-master,vendor/github.com/mailru/easyjson/jwriter,1,0
tor-controller-master,vendor/github.com/mailru/easyjson/opt,15,1
tor-controller-master,vendor/github.com/mailru/easyjson/opt/optional,1,0
tor-controller-master,vendor/github.com/mailru/easyjson/parser,3,0
tor-controller-master,vendor/github.com/mailru/easyjson/tests,9,0
tor-controller-master,vendor/github.com/modern-go,0,2
tor-controller-master,vendor/github.com/modern-go/concurrent,10,0
tor-controller-master,vendor/github.com/modern-go/reflect2,36,0
tor-controller-master,vendor/github.com/onsi,0,2
tor-controller-master,vendor/github.com/onsi/ginkgo,9,7
tor-controller-master,vendor/github.com/onsi/ginkgo/config,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/extensions,0,1
tor-controller-master,vendor/github.com/onsi/ginkgo/extensions/table,2,0
tor-controller-master,vendor/github.com/onsi/ginkgo/ginkgo,14,6
tor-controller-master,vendor/github.com/onsi/ginkgo/ginkgo/convert,6,0
tor-controller-master,vendor/github.com/onsi/ginkgo/ginkgo/interrupthandler,3,0
tor-controller-master,vendor/github.com/onsi/ginkgo/ginkgo/nodot,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/ginkgo/testrunner,3,0
tor-controller-master,vendor/github.com/onsi/ginkgo/ginkgo/testsuite,3,0
tor-controller-master,vendor/github.com/onsi/ginkgo/ginkgo/watch,6,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration,1,1
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures,0,12
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/combined_coverage_fixture,0,2
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/combined_coverage_fixture/first_package,1,1
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/combined_coverage_fixture/first_package/external_coverage_fixture,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/combined_coverage_fixture/second_package,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/coverage_fixture,1,1
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/coverage_fixture/external_coverage_fixture,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/failing_ginkgo_tests,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/flags_tests,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/focused_fixture,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/more_ginkgo_tests,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/no_test_fn,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/no_tests,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/passing_ginkgo_tests,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/suite_command_tests,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/watch_fixtures,0,4
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/watch_fixtures/A,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/watch_fixtures/B,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/watch_fixtures/C,2,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/watch_fixtures/D,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/integration/_fixtures/xunit_tests,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal,0,11
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/codelocation,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/containernode,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/failer,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/leafnodes,9,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/remote,9,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/spec,2,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/spec_iterator,5,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/specrunner,2,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/suite,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/testingtproxy,1,0
tor-controller-master,vendor/github.com/onsi/ginkgo/internal/writer,2,0
tor-controller-master,vendor/github.com/onsi/ginkgo/reporters,5,1
tor-controller-master,vendor/github.com/onsi/ginkgo/reporters/stenographer,3,1
tor-controller-master,vendor/github.com/onsi/ginkgo/reporters/stenographer/support,1,2
tor-controller-master,vendor/github.com/onsi/ginkgo/reporters/stenographer/support/go-colorable,5,0
tor-controller-master,vendor/github.com/onsi/ginkgo/reporters/stenographer/support/go-isatty,8,0
tor-controller-master,vendor/github.com/onsi/ginkgo/types,3,0
tor-controller-master,vendor/github.com/onsi/gomega,9,8
tor-controller-master,vendor/github.com/onsi/gomega/format,1,0
tor-controller-master,vendor/github.com/onsi/gomega/gbytes,3,0
tor-controller-master,vendor/github.com/onsi/gomega/gexec,4,1
tor-controller-master,vendor/github.com/onsi/gomega/gexec/_fixture,0,1
tor-controller-master,vendor/github.com/onsi/gomega/gexec/_fixture/firefly,1,0
tor-controller-master,vendor/github.com/onsi/gomega/ghttp,2,1
tor-controller-master,vendor/github.com/onsi/gomega/ghttp/protobuf,3,0
tor-controller-master,vendor/github.com/onsi/gomega/gstruct,5,1
tor-controller-master,vendor/github.com/onsi/gomega/gstruct/errors,1,0
tor-controller-master,vendor/github.com/onsi/gomega/internal,0,5
tor-controller-master,vendor/github.com/onsi/gomega/internal/assertion,1,0
tor-controller-master,vendor/github.com/onsi/gomega/internal/asyncassertion,1,0
tor-controller-master,vendor/github.com/onsi/gomega/internal/fakematcher,1,0
tor-controller-master,vendor/github.com/onsi/gomega/internal/oraclematcher,1,0
tor-controller-master,vendor/github.com/onsi/gomega/internal/testingtsupport,1,0
tor-controller-master,vendor/github.com/onsi/gomega/matchers,40,2
tor-controller-master,vendor/github.com/onsi/gomega/matchers/support,0,1
tor-controller-master,vendor/github.com/onsi/gomega/matchers/support/goraph,1,4
tor-controller-master,vendor/github.com/onsi/gomega/matchers/support/goraph/bipartitegraph,2,0
tor-controller-master,vendor/github.com/onsi/gomega/matchers/support/goraph/edge,1,0
tor-controller-master,vendor/github.com/onsi/gomega/matchers/support/goraph/node,1,0
tor-controller-master,vendor/github.com/onsi/gomega/matchers/support/goraph/util,1,0
tor-controller-master,vendor/github.com/onsi/gomega/matchers/test_data,0,1
tor-controller-master,vendor/github.com/onsi/gomega/matchers/test_data/xml,11,0
tor-controller-master,vendor/github.com/onsi/gomega/types,1,0
tor-controller-master,vendor/github.com/spf13,0,1
tor-controller-master,vendor/github.com/spf13/pflag,33,1
tor-controller-master,vendor/github.com/spf13/pflag/verify,3,0
tor-controller-master,vendor/golang.org,0,1
tor-controller-master,vendor/golang.org/x,0,6
tor-controller-master,vendor/golang.org/x/crypto,9,31
tor-controller-master,vendor/golang.org/x/crypto/acme,3,1
tor-controller-master,vendor/golang.org/x/crypto/acme/autocert,4,0
tor-controller-master,vendor/golang.org/x/crypto/argon2,6,0
tor-controller-master,vendor/golang.org/x/crypto/bcrypt,2,0
tor-controller-master,vendor/golang.org/x/crypto/blake2b,9,0
tor-controller-master,vendor/golang.org/x/crypto/blake2s,9,0
tor-controller-master,vendor/golang.org/x/crypto/blowfish,3,0
tor-controller-master,vendor/golang.org/x/crypto/bn256,8,0
tor-controller-master,vendor/golang.org/x/crypto/cast5,1,0
tor-controller-master,vendor/golang.org/x/crypto/chacha20poly1305,5,0
tor-controller-master,vendor/golang.org/x/crypto/cryptobyte,3,1
tor-controller-master,vendor/golang.org/x/crypto/cryptobyte/asn1,1,0
tor-controller-master,vendor/golang.org/x/crypto/curve25519,10,0
tor-controller-master,vendor/golang.org/x/crypto/ed25519,1,2
tor-controller-master,vendor/golang.org/x/crypto/ed25519/internal,0,1
tor-controller-master,vendor/golang.org/x/crypto/ed25519/internal/edwards25519,2,0
tor-controller-master,vendor/golang.org/x/crypto/ed25519/testdata,1,0
tor-controller-master,vendor/golang.org/x/crypto/hkdf,1,0
tor-controller-master,vendor/golang.org/x/crypto/internal,0,1
tor-controller-master,vendor/golang.org/x/crypto/internal/chacha20,5,0
tor-controller-master,vendor/golang.org/x/crypto/md4,2,0
tor-controller-master,vendor/golang.org/x/crypto/nacl,0,4
tor-controller-master,vendor/golang.org/x/crypto/nacl/auth,1,0
tor-controller-master,vendor/golang.org/x/crypto/nacl/box,1,0
tor-controller-master,vendor/golang.org/x/crypto/nacl/secretbox,1,0
tor-controller-master,vendor/golang.org/x/crypto/nacl/sign,1,0
tor-controller-master,vendor/golang.org/x/crypto/ocsp,1,0
tor-controller-master,vendor/golang.org/x/crypto/openpgp,4,6
tor-controller-master,vendor/golang.org/x/crypto/openpgp/armor,2,0
tor-controller-master,vendor/golang.org/x/crypto/openpgp/clearsign,1,0
tor-controller-master,vendor/golang.org/x/crypto/openpgp/elgamal,1,0
tor-controller-master,vendor/golang.org/x/crypto/openpgp/errors,1,0
tor-controller-master,vendor/golang.org/x/crypto/openpgp/packet,18,0
tor-controller-master,vendor/golang.org/x/crypto/openpgp/s2k,1,0
tor-controller-master,vendor/golang.org/x/crypto/otr,3,0
tor-controller-master,vendor/golang.org/x/crypto/pbkdf2,1,0
tor-controller-master,vendor/golang.org/x/crypto/pkcs12,7,1
tor-controller-master,vendor/golang.org/x/crypto/pkcs12/internal,0,1
tor-controller-master,vendor/golang.org/x/crypto/pkcs12/internal/rc2,1,0
tor-controller-master,vendor/golang.org/x/crypto/poly1305,6,0
tor-controller-master,vendor/golang.org/x/crypto/ripemd160,2,0
tor-controller-master,vendor/golang.org/x/crypto/salsa20,1,1
tor-controller-master,vendor/golang.org/x/crypto/salsa20/salsa,5,0
tor-controller-master,vendor/golang.org/x/crypto/scrypt,1,0
tor-controller-master,vendor/golang.org/x/crypto/sha3,15,1
tor-controller-master,vendor/golang.org/x/crypto/sha3/testdata,1,0
