donor,path,sha256,size_bytes,file_type,language,classification,authority_status,module,semantic_record_ids,post_refactor_230_review,post_refactor_230_disposition,notes
mitmengine-master,reference_fingerprints/pcaps/misc/keep-my-family-secure/handshake.pcap,cf21d8e9b439e932326b7beee947e57765055e39126544265541dad42a8ff359,425139,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02542;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-360totalsecurity-1.1.2-chrome-49/handshake.pcap,2248f8c6df040cc841c285a578742bf8f632ee2929aea05c5fe31872427f1eec,207423,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02543;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-360totalsecurity-1.1.2-firefox-45/handshake.pcap,ac1cd3c53f0a055e2c634d074bb6240232c53172e3c351692a5c140748511ace,203135,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02544;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-360totalsecurity-1.1.2-safari-9.1/handshake.pcap,b18c45f7042afa9e61cff0df2720e169a5ef8df7827e7a59f86a131ad823f324,208753,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02545;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-avast-11.7-chrome-49/handshake.pcap,779bc628c9c052c634e0f6d3f0e4653eeec14a985496ee061ea1d3785a20a4fa,225743,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02546;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-avast-11.7-firefox-45/handshake.pcap,451562859958bb82a1b7980a85714c9a2866aa35afda9e2c7fb02e69a6d33f37,214426,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02547;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-avast-11.7-safari-9.1/handshake.pcap,a94f98bddd836739d3efcf3933b4e8aea257c9313475a22c986f85c15c5d7bbd,222712,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02548;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-avg-2015-chrome-49/handshake.pcap,96a7ebf9830b3345668dd1a0d1b426d33304ee7d07d112ef9d656d0e214be189,224396,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02549;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-avg-2015-firefox-45/handshake.pcap,ad3eea1c9177b16e3932c4da3a92dea5b7ebbb3516c908bf3b4c888531eff2e4,217163,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02550;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-avg-2015-safari-9.1/handshake.pcap,b897c686ce2a1e7d578f40a29eca054545c8648c1a50dc91dd856d8d38e6df73,220579,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02551;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-avira-3.2.5.5-chrome-49/handshake.pcap,186c40dd5d50714bc221781e599acb1d679700cf9921b348edac73163b3d0644,219851,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02552;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-avira-3.2.5.5-firefox-45/handshake.pcap,914932bf4f973c1a2cad70f75f12521cf77690ce507b69bd80da62ec08cf46eb,202058,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02553;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-avira-3.2.5.5-safari-9.1/handshake.pcap,cc56a9c95568304051ca7213b00d71a2752ea3549ede4d29d000e053d223f9d3,207773,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02554;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-bitdefender-4.0.3-mac-2016-chrome-49/handshake.pcap,7e386a546710a9fcc4bfce8065eb4e49c9a26f33aacee3d5be8d11dd1a6e5e2f,197772,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02555;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-bitdefender-4.0.3-mac-2016-firefox-45/handshake.pcap,ab29c48f7134ba36c7e93bbf2a5fcd377e39a16ddc6cac7cdcd2d3ec96f8bc76,209311,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02556;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-bitdefender-4.0.3-mac-2016-safari-9.1/handshake.pcap,1f26f41b10231b9cc159f26792cc660243ff80722ad7574afc2c32600852d4cf,215788,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02557;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-comodo-2.2.2.4-chrome-49/handshake.pcap,f72b0cdafc32f44e34e3aee6a29f88c6b7634d77334ceb003a0373752b170ba6,265743,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02558;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-comodo-2.2.2.4-firefox-45/handshake.pcap,1db46146cf727671cbc159ee341c8e11e95acfdf0adda630f4332b55d3007bdf,233042,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02559;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-comodo-2.2.2.4-safari-9.1/handshake.pcap,045f9d3b1d2db68824f892282fdb4aa887f19b07181640852c7e3417f6a99789,263387,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02560;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-dr-safety-1.2.0-chrome-49/handshake.pcap,3c524626ae45da6b47a36e69a24b64824c2323d6f9dc33f425453fa5927b9ad0,218703,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02561;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-dr-safety-1.2.0-firefox-45/handshake.pcap,dd739c1a31e6218efad5950475efea82a6b6a84f42c5b50af55b0834377c3381,201576,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02562;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-dr-safety-1.2.0-safari-9.1/handshake.pcap,333dbb31d8a0da3402032a64926cb112693a3f89622e5b6cc5f8c9306ca98e9c,401270,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02563;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-dr-web-11.0.0-chrome-49/handshake.pcap,8cd74057c22afdcd902c193788f27e530941b25883045c58e05db4ea220395a1,262205,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02564;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-dr-web-11.0.0-firefox-45/handshake.pcap,acc530668c8bc60b2d229281130b1899bfc81d70fdada5c34b3236c628f739c8,24,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02565;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-dr-web-11.0.0-safari-9.1/handshake.pcap,15a5154b94ca2afc03d097f22924e0f04b481705fddeb7a06c8534e1e16fe636,214325,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02566;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-eset-6.1.12-chrome-49/handshake.pcap,7294600af82f4ee09ce247ada06ed9d5444e447da5287bd4304f9e71c64222e4,230790,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02567;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-eset-6.1.12-firefox-45/handshake.pcap,1ecaa1382f6615e719b8eea826fa1478e9e6724cf976795f47eb87fc6c38b585,201842,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02568;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-eset-6.1.12-safari-9.1/handshake.pcap,af23e955fd44f94a9d831362f04c137c25bba4b3ba0a833a5a66beff37c6d431,207799,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02569;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-gdata-3.1-chrome-49/handshake.pcap,ce01feec475bc6da0269783c35086b5e9352cbe71ee959a6d0b0c6c55477dacc,219922,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02570;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-gdata-3.1-firefox-45/handshake.pcap,ecd0768aa599b01ddeadb40b8742a0bd955fb48b62121e8a47f5f9964a5fbb73,201514,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02571;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-gdata-3.1-safari-9.1/handshake.pcap,a726f8057e7a3d9a10914fcc39b05906565332c7f468df8dc96afc2eef44ce33,207851,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02572;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-kaspersky-16.0.0-chrome-49/handshake.pcap,f5eac28f396413a2307461bc20cf5ec0b4810f822ea1e9875138e15925d8d382,218243,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02573;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-kaspersky-16.0.0-firefox-45/handshake.pcap,0746038f3e458b116bd96bbd28afbb305ee8261362fed5903fa6b90c0e3469aa,207265,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02574;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-kaspersky-16.0.0-safari-9.1/handshake.pcap,7dcafa72fb06014398fa36670b6c7bf36655fb77471d1b0ee62f83017d11b144,202662,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02575;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-mackeeper-3.9.2-chrome-49/handshake.pcap,5573ccfebd6e44d9aaad221fc8000d5e1c5d5bdf59b3d2e316fb41a9ca09084b,225964,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02576;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-mackeeper-3.9.2-firefox-45/handshake.pcap,93516dc8af2a641d9c4f8d73373ad7f4f575e5245f0dde4eb3dda0839a5e8334,204258,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02577;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-mackeeper-3.9.2-safari-9.1/handshake.pcap,d69b203f8ba5f2269c5c44fbf63e7f89dbf7727f9799228580138439d1743dde,208481,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02578;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-malwarebytes-1.1.3.72-chrome-49/handshake.pcap,ed4cf13b0b7bdedf1c68690261e64bb44db85901f1ea4ea4a2caa7100cdde8f8,219799,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02579;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-malwarebytes-1.1.3.72-firefox-45/handshake.pcap,b5d13d001648637956cfb0ff0da75793dac05c32faee43fafb77bc8293000402,201678,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02580;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-malwarebytes-1.1.3.72-safari-9.1/handshake.pcap,500c33868a97decfcbac460bd80341047e4bfd8c5fb39bebefd94d3b663191e5,207933,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02581;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-mcafee-livesafe-3.8.0-chrome-49/handshake.pcap,15d78852a1bd99b88e7e62ac0fc84eed0c489a5156844fb857a547935814403e,221931,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02582;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-mcafee-livesafe-3.8.0-firefox-45/handshake.pcap,1992b4b3c70f5cd5143f2e274c0d7f320634d24e69f678f4b7d6bf2005b0295d,201812,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02583;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-mcafee-livesafe-3.8.0-safari-9.1/handshake.pcap,1e200b9576d3d3b92153c34d441e358fb590c49e83af5d3648e7ea9d295ddb19,208261,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02584;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-net-nanny-3.1.7-chrome-49/handshake.pcap,972800ad06b60b8b0ff8ec0d959f4d08fd3972cb0a83f340d281622ffe828eaf,217934,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02585;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-net-nanny-3.1.7-firefox-45/handshake.pcap,35d09499312720f5f0948f0ad3e3a412b6a8025bbb72bae418295500ef3cd837,223973,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02586;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-net-nanny-3.1.7-safari-9.1/handshake.pcap,4491134fe50d7dbc8de6b08b630745d27178da8c47278a4e36ef58e2bedb5af1,208858,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02587;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-no-av-chrome-49/handshake.pcap,32120e1f32260bc187ee99e173dc7d8dbc299a39bbc885b7ce802040d6bfae0b,200815,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02588;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-no-av-firefox-45/handshake.pcap,84c903e232a0004feace2a4115eabbebb33ecfb14eba3c0b973718913a462bf8,202301,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02589;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-no-av-safari-9.1/handshake.pcap,77d82fe4d700f7dfedc56eee4678a0434e701e9f88fe65664e1b99f445a4b565,401492,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02590;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-sophos-9.4.2-chrome-49/handshake.pcap,e305823510c10dbcfaac8fdee1c5961c8e3a7e07fcdd83ce32b34d3e13015851,219195,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02591;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-sophos-9.4.2-firefox-45/handshake.pcap,16989940f36ec3c86121647ecf3c3d5fb0a32a04d3b18731beedacf42bd30978,201350,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02592;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/mac-10.11.4-sophos-9.4.2-safari-9.1/handshake.pcap,b4dd2479d76e306978e480139b373145b7f3b1921515b20181386aa7f29f5820,212191,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02593;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/microsoft-security-firefox/handshake.pcap,e7768dfbe3832520fbeeb69c75953220d72200e2377e37c285341ba3f78c05dd,211067,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02594;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/ms-threat_management_gateway/tmg.chrome48.header.pcap,7d381ba596f23e808febe17cd39418b8963d55cdb6376bc1037fc69ad757564b,9922,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02595;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/ms-threat_management_gateway/tmg.chrome48.hello.pcap,bd1159c701af6d305bacf58529b3e3c5c6ed4c48135101bfd9e2524b3356b5ba,4068,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02596;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/ms-threat_management_gateway/tmg.ie11.header.pcap,5feab6bc00b875e5e32fd5fafb726666e426967887678ff50fc938c4c016bc77,8260,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02597;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/ms-threat_management_gateway/tmg.ie11.hello.pcap,1275cbe258ad8e52ff63b3bcf1115567c632dec3883884d02497d80e31e35df3,2046,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02598;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/nexus5-android-6.0.1-chrome-47.0.2526.83/handshake.pcap,76b359b2a942242587c015a5e3c69dd3fe55bd56fc35b2d6704aacdced2332a5,212669,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02599;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/nexus5-android-6.0.1-firefox-41.0.2/handshake.pcap,370033c63a149d3477ae01518774813e970550a185940e66b518252608c8182e,214333,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02600;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/no-av-firefox/handshake.pcap,58ae32dacf5af216708d0662c5d25ff758494fa7594c4dbfce51aaed11182a91,215091,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02601;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/no-av-ie-8/handshake.pcap,4cf010f7df82664ccfb7c4ed8251e604e07647ed793bdbaea59015e63e4b471a,212072,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02602;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/no-av-windows7-firefox/handshake.pcap,869110103d1bb9fa7ca9ca7bc9a4a5490526b7bdbb737a85c8463e6186cf826c,211477,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02603;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/no-av-windows7-ie8/handshake.pcap,f55cfd3e672f90bdb7ce2ba435a7d97874e5334162a6d0e7d76b28ea85f22710,206511,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02604;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/openssl-1_0_0b/handshake.pcap,da7ae2ec40a60ac15a52aae8641240bcd7b1a3c73f8066cc8dea1b93f3424eab,5852,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02605;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/openssl-1_0_1a/handshake.pcap,d33719a4ca604f8440cd05518b287960d8f48c70ac761a9b12e320d0030303ac,5897,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02606;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/protect-my-family/handshake.pcap,cf21d8e9b439e932326b7beee947e57765055e39126544265541dad42a8ff359,425139,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02607;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/sophos-9.401-11-firefox/handshake.pcap,728ae9ad89273ea31caf36a8b570f41417b8e63fa5e1c05b3febfab873cd8ea8,214494,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02608;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/staffcop/handshake.pcap,6b1edd1d1606f010a41ffca0ff4e74f8272954f95c3ee1a69b70de816206c7e9,612175,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02609;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/tor-android/tor.android.header.pcap,10a90c5bcc127e0e7fcde887ef5c8d2aad64248a2be3a74a7475135e4665e773,2083,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02610;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/tor-android/tor.android.hello.pcap,be401620808fc26047d3bc9933ee44f70da34ffa36b814b11bee605332df8c35,6529,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02611;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
mitmengine-master,reference_fingerprints/pcaps/misc/tor-desktop/tor.header.pcap,367e299a5ac309c378927b5148f7a2c9c617e623e076f46c902249bf71803dfd,1927,.pcap,pcap,fixture,derived-or-reference,reference_fingerprints,PR230-F02612;PR230-M0392,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
