donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
Aether-GUI-main(1).zip,Aether-GUI-main/src/types/connection.ts,55aa2316a49c5c1544ab88f8fd0ef7bd4043556b4cdccde8f23eb22474ef4dd0,2275,.ts,TypeScript,implementation,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/AdvancedPanel.tsx,0ee4f5eea6230a23db6be368e7a059ae151c6dc3b6fb738ec1f35916dbd9a561,8106,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ScanModeToggle.tsx,868ab0280a317bde6151d4761fde1316a49320a56ed2b5ce77a41017be541a4f,2583,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/SidecarErrorScreen.tsx,a96c5a7be7eb7ef2d6ca0ee89d6c52d1ecfe35d6ce9f792c99f6abdb141ff7f1,910,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/MasqueTransportToggle.tsx,9c425aa0a0c560d63fb9a9c3b61592eea28788146b32dc3cff636c93a4c755f4,2475,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/RoutingSettings.tsx,3ad45fbcb86ed94267333b614b371aeb5217c18a76220f846d2429b84d06a086,2508,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/TitleBar.tsx,e2dc4d952a5d853f557fbfa972a9d4c00463b68b45c62981fd54d12fd5d9d8e9,1316,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/CloseToTrayToggle.tsx,0ec0935424b68b637ce0541970fcca7fb674fbb49fcf067f2455bee52959330e,902,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/AmbientBackground.tsx,68af8afe364e4642c68e15c61302b4fab0f35ea122122603fb5f5950cf5aa430,1688,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/NoizeProfileToggle.tsx,2cd1bdcbb54c5461b4b7138fa66eea310c2d50033447ee96f74e7769460008b4,3996,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/AccessCodePrompt.tsx,0ff6b1c9a4b719b9b5729f02be99de730cc92c5be210dd3affdd6a79cfbb2cbd,1893,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ConnectionStatusLine.tsx,a2e86f082b21831374e753cfd1d6b5da40931e229ed576ad07be4d81317ddb07,6350,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/BindAddressField.tsx,8e07f2fef0c830941947d25d0568603ebd0f319c7cc9b349ff0b3ec7cf6a1b3f,1972,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ConnectButton.tsx,2208cd3f514a01216331b668131ed1496dd58607d1f6023840ea17c74555ac39,6720,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ZeroTrustSettings.tsx,edd77815d240223aaad11d28e8ae77cefe44c732515db7f2287137028f35b387,4705,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/IpVersionToggle.tsx,d95fff792c13b9cc056094bbcd8ec895a06fa0f53f7b869bd40156d87c1ffdf1,1341,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ProtocolSelect.tsx,fb344678d149bc0c2682f23bb66ee151127996459206df278f9f91a88cde2759,1704,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/lib/utils.ts,7c8c3dfc0cdd370d44932828eb067ef771c8fe7996693221d5d4b90af6d54f2d,166,.ts,TypeScript,implementation,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ui/select.tsx,078c479779746fed4ec80ab5144fd11ac8c258e0f3869cef52be9f0d633f6ab0,6665,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ui/tooltip.tsx,81569280cdd3c9a60063b4391909922e08a8521fdbd1f2040589ef807be65833,2097,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ui/toggle-group.tsx,4325639473140bdaf08330f176dac2dd7068f3a787d2cd8c498537d0d8922b32,3191,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ui/switch.tsx,f79c163a9624179a3055fd5bc2beb2ca1b2813534bb561604a9629f4fe22bccb,1035,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ui/collapsible.tsx,c6598e5584f4258b5d9fefadbc5ad6a66888ad58729f4b634a0bb2d9c513188b,795,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ui/button.tsx,9ce417985b97956fbb3a73c84b0eb60230fd0a9844c5111df92e061731440a3f,3385,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-GUI-main(1).zip,Aether-GUI-main/src/components/ui/toggle.tsx,446fcfb6e5a1419b541a5fb62930de31bc230b89afa06ca3aee1f11b706276ec,1801,.tsx,TypeScript,ui-or-product,authoritative,PR222-S001,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/README.fa.md,33a2542ea35f939d229ab698082166f940d65dd9100c133698ef91c7d4bdc4cf,8288,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/TRADEMARK.md,505e57454232a4e5cc4958a91213ec26b87628df7b8842a52cb7fbfea9ac435f,1216,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/README.md,5018102c99529a8c593cda20c3b21c87c8d2ea625a20b6739385e49b69162cd6,5451,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether.sh,3c9ab90e55bd8c33e6e785c60fd5d55ca7f81a39d08f52ad7c1b1683aaf0d5f8,6996,.sh,Shell,script,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/LICENSE,8486a10c4393cee1c25392769ddd3b2d6c242d6ec7928e1414efff7dfb2f07ef,34523,[none],Unknown,operational,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/.gitignore,26e2206f8c6d7275ab6f4f3cdf43f00950f90c8004e2b859ff143187280dc072,462,[none],Unknown,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/.dockerignore,95c73db974ebb594b27f361cca210185b360b27bf24fa1d618271777ac161e56,112,[none],Unknown,operational,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/Dockerfile,857e61df4a8eedaee1ad5e8c67b9cd9f59604e1cd40c8fe9a61005d79ff28266,512,[none],Unknown,deployment,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/Cargo.lock,71fcff0f88e7e82377046e3365ff04a92a255ca934cc0c814b33ff6142c9f6b7,73014,.lock,Unknown,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/run-aether.bat,670db317fb113ac3c20713337228953218a204fe6cdac71906e4e1058e0a6565,254,.bat,Unknown,script,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/Cargo.toml,af6407ab0ea5d151037b750e49ce2912853a398b55a5446e073a06c4de686dd3,1281,.toml,TOML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/clippy.toml,49d02e557b7afd7d9a011dfc89157257341d97c043be4eb8496109bbe6db515f,37,.toml,TOML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/Cross.toml,95151a4f43c22216f8db19313d01d2a99b6dedffc4610be89ab059f91630e4c2,1377,.toml,TOML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/.semgrepignore,e83bd80bb212296e47557f733fcb27c1ac63372d0f8e6277c34fd31d1e250e6b,56,[none],Unknown,operational,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/README.md,b508071b040d926dbd06ef71535cb9d06e649dcbb317390bade2013449152b86,15440,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/rustfmt.toml,3d228772fb7aaca33bf031ba15ca5d84f2ac763caa076b52e8e12553e64bfe53,1583,.toml,TOML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/catalog-info.yaml,87db2c7d84af4198e14a8bf64d6ddfec86a698dd8c8ee505c4b465a70e59dd0c,621,.yaml,YAML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/.gitlab-ci.yml,ae6b2f9dbaa92fef42ebeddff2720a8e46c0f033b8b724838163a978d53e6f6f,71,.yml,YAML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/RELEASING.md,90e6f5565a16ea0900168f4cef33ad7bbaddecc68819f8f51f4f65529e2bab1b,4379,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/.gitignore,fdf2bcff204ed5c4614fff740ac2a00d87e1013ab8d8e8d26c54b2881e3b3099,46,[none],Unknown,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/Makefile,36a9e0e9c64b34a5a4647b3b38b02477167f4f97b25154476383fe4c4cc92b41,1612,[none],Unknown,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche.svg,f6db38887c22f1c6ea36f53dd6b47c2d0e6d1bbe5909e0fc82d338b5ad5b488f,10305,.svg,Unknown,media,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/COPYING,2ef4b5abfce387a83933bda738e72467a79d15c1c17679143ec55011dae66b84,1306,[none],Unknown,operational,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/Dockerfile,0cb4ed8fe07dcdb27acfe2f5daf6db81bf983d962aeb39d06b3e906fc16a5f73,1485,[none],Unknown,deployment,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/CODEOWNERS,5687f759bc12b0784926c625a4c797925da02f0010391dd618b15539a0fa35d5,24,[none],Unknown,repository-administration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/Cargo.toml,0a5baed1a3c0fea71391ec895ff1af69f4d5ca067b5e73acc02773c3ea5ba564,2731,.toml,TOML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/Docs/GUIDE.en.md,f2d68878c4a77e95a7b79b470f16463d0c8da6ba7815fd12a7acb019ea2b1876,19274,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/Docs/GUIDE.fa.md,ac1d27756a1aa9332f158a7d05f137ba7580ec8548ea20bf51f674789e54fe52,29089,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/Docs/DOCS.fa.md,75f93eb4a45b9d793196628ddae41eb6cfe84832d3cb82f1d23e6baeef3de7ba,40473,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/Docs/DOCS.en.md,908b5551af03e9f9ef4af68556bf4a443cd21f0e68f6ff13eb6ebdcf5fa0eff9,25514,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/Docs/Aether.png,3851b13048bd2bb36aac5a336b92f8a716abe6b92ef1db45a4bef35eac89e10b,1729959,.png,Unknown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/.github/workflows/release.yml,0d729015aa5c7734b69e4bc8c06d057c3dd9701776365c12fe83b436c465aa0a,27730,.yml,YAML,repository-administration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/README.md,55fbe7a2ce92b921fee9b9d5c893acebc1b457ffd51c95b0713a18f12ce98790,8121,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/h3i-demo.gif,bf19c197c5d11515ed91de6df013361be2b2d5d795c54f46345d03a88eecbf17,325012,.gif,Unknown,media,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/AGENTS.md,e327ae6130a1cdd9240b555a924f4a59d51b7cc1d74ca6cf69f71725756c30d8,3288,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/Cargo.toml,3bb5abc8103371bfaeea76439f76166fea30494290952ed968ac41840bf4fe39,1189,.toml,TOML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/run_endpoint.sh,ffc83fe044161aaee3a00ff1bd5131635231942c4de08a00e7706d78a6417d46,3743,.sh,Shell,script,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/Cargo.toml,0b223e3a75c90395bda2b7ab530e79a7074b831c4b6a87663e85f82c9656cf50,883,.toml,TOML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/quiche.svg,f6db38887c22f1c6ea36f53dd6b47c2d0e6d1bbe5909e0fc82d338b5ad5b488f,10305,.svg,Unknown,media,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/AGENTS.md,3570f11efb1e9f771ada8b4881d2aaa79836fc70bc2d92beed44b8729a3187b6,4146,.md,Markdown,documentation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/Cargo.toml,921651f08e092b918a8305b2c13b2a5e733a82bc92f232fdeaa317f9f07b62f0,2998,.toml,TOML,configuration,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/qlog-dancer/qlog-dancer.css,4fbcc92a4166526676efdfc525039e2e2b68aaec50871a5fdd82140cb3654065,2053,.css,CSS,operational,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
