donor,path,sha256,line,kind,symbol,snippet
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectUiState.kt,f4ccee1736d301f207c4be1cafe7b49f7fc43692394a59a1a5ea46277d40ca28,13,type,On,object On : ConnectUiState()
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectUiState.kt,f4ccee1736d301f207c4be1cafe7b49f7fc43692394a59a1a5ea46277d40ca28,14,type,Stopping,object Stopping : ConnectUiState()
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectViewModel.kt,40e4aec015ea1bb976cac740a1f83063a817ed96d6d5bb0205c1e982fdd0d4cf,17,type,ConnectViewModel,class ConnectViewModel : ViewModel() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectViewModel.kt,40e4aec015ea1bb976cac740a1f83063a817ed96d6d5bb0205c1e982fdd0d4cf,29,fun,updateState,"fun updateState(context: Context, status: String?, progress: Int? = null) {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectViewModel.kt,40e4aec015ea1bb976cac740a1f83063a817ed96d6d5bb0205c1e982fdd0d4cf,44,fun,updateLogState,fun updateLogState(logline: String) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectViewModel.kt,40e4aec015ea1bb976cac740a1f83063a817ed96d6d5bb0205c1e982fdd0d4cf,48,fun,updateSubtitleState,"fun updateSubtitleState(subtitle: String = """") {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectViewModel.kt,40e4aec015ea1bb976cac740a1f83063a817ed96d6d5bb0205c1e982fdd0d4cf,53,fun,updateBootstrapPercent,fun updateBootstrapPercent(percent: Int) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectViewModel.kt,40e4aec015ea1bb976cac740a1f83063a817ed96d6d5bb0205c1e982fdd0d4cf,60,fun,triggerStartTorAndVpn,fun triggerStartTorAndVpn() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectViewModel.kt,40e4aec015ea1bb976cac740a1f83063a817ed96d6d5bb0205c1e982fdd0d4cf,67,type,ConnectEvent,sealed class ConnectEvent {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectViewModel.kt,40e4aec015ea1bb976cac740a1f83063a817ed96d6d5bb0205c1e982fdd0d4cf,68,type,StartTorAndVpn,object StartTorAndVpn : ConnectEvent()
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ConnectViewModel.kt,40e4aec015ea1bb976cac740a1f83063a817ed96d6d5bb0205c1e982fdd0d4cf,69,type,RefreshMenuList,object RefreshMenuList : ConnectEvent()
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/CustomBridgeBottomSheet.kt,17ca93c2266b7f99b3730b0b3d39cf52612e7e4102a70d2ad0b6df766aa0e5c8,26,type,CustomBridgeBottomSheet,class CustomBridgeBottomSheet : OrbotBottomSheetDialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/CustomBridgeBottomSheet.kt,17ca93c2266b7f99b3730b0b3d39cf52612e7e4102a70d2ad0b6df766aa0e5c8,41,fun,isValidBridge,fun isValidBridge(input: String): Boolean {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/CustomBridgeBottomSheet.kt,17ca93c2266b7f99b3730b0b3d39cf52612e7e4102a70d2ad0b6df766aa0e5c8,53,fun,onAttach,override fun onAttach(context: Context) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/CustomBridgeBottomSheet.kt,17ca93c2266b7f99b3730b0b3d39cf52612e7e4102a70d2ad0b6df766aa0e5c8,95,fun,onCreateView,override fun onCreateView(
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/CustomBridgeBottomSheet.kt,17ca93c2266b7f99b3730b0b3d39cf52612e7e4102a70d2ad0b6df766aa0e5c8,132,fun,afterTextChanged,override fun afterTextChanged(s: Editable?) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/CustomBridgeBottomSheet.kt,17ca93c2266b7f99b3730b0b3d39cf52612e7e4102a70d2ad0b6df766aa0e5c8,136,fun,beforeTextChanged,"override fun beforeTextChanged(s: CharSequence?, start: Int, count: Int, after: Int) {}"
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/CustomBridgeBottomSheet.kt,17ca93c2266b7f99b3730b0b3d39cf52612e7e4102a70d2ad0b6df766aa0e5c8,137,fun,onTextChanged,"override fun onTextChanged(s: CharSequence?, start: Int, before: Int, count: Int) {}"
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/CustomBridgeBottomSheet.kt,17ca93c2266b7f99b3730b0b3d39cf52612e7e4102a70d2ad0b6df766aa0e5c8,144,fun,updateUi,private fun updateUi() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/DNSTTConfirmationDialog.kt,ab987fae06507279a196a9ccf652a9c5aaf9f22bf32339e2caa1f1300ca38ad0,9,type,DNSTTConfirmationDialog,class DNSTTConfirmationDialog : DialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/DNSTTConfirmationDialog.kt,ab987fae06507279a196a9ccf652a9c5aaf9f22bf32339e2caa1f1300ca38ad0,11,fun,onCreateDialog,override fun onCreateDialog(savedInstanceState: Bundle?): Dialog =
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ExitNodeBottomSheet.kt,ba2a875a496467521f36b86c5b1868eb1d40836bf49f334ee0ff2e318094b02d,25,type,ExitNodeBottomSheet,class ExitNodeBottomSheet : OrbotBottomSheetDialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ExitNodeBottomSheet.kt,ba2a875a496467521f36b86c5b1868eb1d40836bf49f334ee0ff2e318094b02d,27,type,ExitNodeSelectedCallback,interface ExitNodeSelectedCallback {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ExitNodeBottomSheet.kt,ba2a875a496467521f36b86c5b1868eb1d40836bf49f334ee0ff2e318094b02d,28,fun,onExitNodeSelected,fun onExitNodeSelected(countryCode: String)
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ExitNodeBottomSheet.kt,ba2a875a496467521f36b86c5b1868eb1d40836bf49f334ee0ff2e318094b02d,36,fun,onCreateView,override fun onCreateView(
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ExitNodeBottomSheet.kt,ba2a875a496467521f36b86c5b1868eb1d40836bf49f334ee0ff2e318094b02d,78,fun,onCreateViewHolder,"override fun onCreateViewHolder(parent: ViewGroup, viewType: Int): ViewHolder {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ExitNodeBottomSheet.kt,ba2a875a496467521f36b86c5b1868eb1d40836bf49f334ee0ff2e318094b02d,84,fun,onBindViewHolder,"override fun onBindViewHolder(holder: ViewHolder, position: Int) {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/ExitNodeBottomSheet.kt,ba2a875a496467521f36b86c5b1868eb1d40836bf49f334ee0ff2e318094b02d,104,fun,getItemCount,override fun getItemCount() = list.size
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/IgnoreAccentsArrayAdapter.java,adc66864386f7f97331294330d5c3f8dbb5a034caf7c29d8afaa84e9076f7afc,36,type,IgnoreAccentsArrayAdapter,public class IgnoreAccentsArrayAdapter<T> extends BaseAdapter implements Filterable {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/IgnoreAccentsArrayAdapter.java,adc66864386f7f97331294330d5c3f8dbb5a034caf7c29d8afaa84e9076f7afc,127,type,HRArrayFilter,class HRArrayFilter extends Filter {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/LocalizedLogsToDisplay.kt,1713c40da59917aed184ac05bf9cc0858d4a618fa99a68816a08f45680fd1b91,6,type,LocalizedLogsToDisplay,object LocalizedLogsToDisplay {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/LocalizedLogsToDisplay.kt,1713c40da59917aed184ac05bf9cc0858d4a618fa99a68816a08f45680fd1b91,27,fun,updateLabelIfDisplayed,"fun updateLabelIfDisplayed(logline: String, context: Context?): String? {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/PowerUserBatteryOptimizations.kt,81078a120919b7c162e3f5ad5d417cac1c9d366e1832b6d8cc520de740a16bd5,13,type,PowerUserBatteryOptimizations,class PowerUserBatteryOptimizations : DialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/PowerUserBatteryOptimizations.kt,81078a120919b7c162e3f5ad5d417cac1c9d366e1832b6d8cc520de740a16bd5,15,fun,onCreateDialog,override fun onCreateDialog(savedInstanceState: Bundle?): Dialog =
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/PowerUserBatteryOptimizations.kt,81078a120919b7c162e3f5ad5d417cac1c9d366e1832b6d8cc520de740a16bd5,31,fun,shouldShowDialog,fun shouldShowDialog(context: Context): Boolean {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/PowerUserForegroundPermDialog.kt,2863c232efdb1bf7a0d8ca91e17fd1eb71755821138fb1a4d099092c534b68f7,6,type,PowerUserForegroundPermDialog,class PowerUserForegroundPermDialog : RequestScheduleExactAlarmDialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/PowerUserForegroundPermDialog.kt,2863c232efdb1bf7a0d8ca91e17fd1eb71755821138fb1a4d099092c534b68f7,7,fun,getTitleId,override fun getTitleId(): Int = R.string.power_user_mode_permission
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/PowerUserForegroundPermDialog.kt,2863c232efdb1bf7a0d8ca91e17fd1eb71755821138fb1a4d099092c534b68f7,8,fun,getMessageId,override fun getMessageId(): Int = R.string.power_user_mode_permission_msg
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/RequestPostNotificationPermission.kt,bec1a8d057637e1181cfc62cc70faca8068b5eec72caeb7c9b4157c535a1aca2,14,type,RequestPostNotificationPermission,class RequestPostNotificationPermission : DialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/RequestPostNotificationPermission.kt,bec1a8d057637e1181cfc62cc70faca8068b5eec72caeb7c9b4157c535a1aca2,20,fun,onCreateDialog,override fun onCreateDialog(savedInstanceState: Bundle?): Dialog =
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/VpnAlwaysOnDialog.kt,e323d2f4369421b9d0ce5da51ec88235c1af2d77b224a329e9c70917ba744710,10,type,VpnAlwaysOnDialog,class VpnAlwaysOnDialog : DialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/VpnAlwaysOnDialog.kt,e323d2f4369421b9d0ce5da51ec88235c1af2d77b224a329e9c70917ba744710,14,fun,onCreateDialog,override fun onCreateDialog(savedInstanceState: Bundle?): Dialog {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/VpnAlwaysOnDialog.kt,e323d2f4369421b9d0ce5da51ec88235c1af2d77b224a329e9c70917ba744710,35,fun,onSaveInstanceState,override fun onSaveInstanceState(outState: Bundle) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/connect/VpnAlwaysOnDialog.kt,e323d2f4369421b9d0ce5da51ec88235c1af2d77b224a329e9c70917ba744710,43,fun,newInstance,fun newInstance(message: String): VpnAlwaysOnDialog =
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/BaseActivity.kt,3cc4e1c2ff85f6423ca65d7ce99ada15a2bf164f420e75db4db69db4e9e72020,19,type,BaseActivity,open class BaseActivity : AppCompatActivity() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/BaseActivity.kt,3cc4e1c2ff85f6423ca65d7ce99ada15a2bf164f420e75db4db69db4e9e72020,20,fun,onCreate,override fun onCreate(savedInstanceState: Bundle?) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/BaseActivity.kt,3cc4e1c2ff85f6423ca65d7ce99ada15a2bf164f420e75db4db69db4e9e72020,27,fun,attachBaseContext,override fun attachBaseContext(newBase: Context) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/BaseActivity.kt,3cc4e1c2ff85f6423ca65d7ce99ada15a2bf164f420e75db4db69db4e9e72020,34,fun,onResume,override fun onResume() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/BaseActivity.kt,3cc4e1c2ff85f6423ca65d7ce99ada15a2bf164f420e75db4db69db4e9e72020,41,fun,resetSecureFlags,open fun resetSecureFlags() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/DeviceAuthenticationPrompt.kt,1c2a422fa8a4758746d7e0ed3465387440014b38a96408d145bf3cf7a160aaca,12,type,DeviceAuthenticationPrompt,object DeviceAuthenticationPrompt {
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/DeviceAuthenticationPrompt.kt,1c2a422fa8a4758746d7e0ed3465387440014b38a96408d145bf3cf7a160aaca,19,fun,openPrompt,fun openPrompt(
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/DeviceAuthenticationPrompt.kt,1c2a422fa8a4758746d7e0ed3465387440014b38a96408d145bf3cf7a160aaca,56,fun,getAuthenticationErrorMessage,"private fun getAuthenticationErrorMessage(errorCode: Int, context: Context): CharSequence {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/DeviceAuthenticationPrompt.kt,1c2a422fa8a4758746d7e0ed3465387440014b38a96408d145bf3cf7a160aaca,74,fun,getAuthenticators,private fun getAuthenticators(): Int {
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/NoPersonalizedLearningEditText.kt,989bee7a521ca1ded8c7415b08ed44c9af8bd752a1d34b1b58ddd87558a22566,15,type,NoPersonalizedLearningEditText,"class NoPersonalizedLearningEditText(context: Context, attrs: AttributeSet?) : AppCompatEditText(context, attrs) {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/RequestScheduleExactAlarmDialogFragment.kt,9c776cc66dc2845a7cea7eed252b2d6ba507efcad2d4590467797a5795b2dac2,15,type,RequestScheduleExactAlarmDialogFragment,abstract class RequestScheduleExactAlarmDialogFragment : DialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/RequestScheduleExactAlarmDialogFragment.kt,9c776cc66dc2845a7cea7eed252b2d6ba507efcad2d4590467797a5795b2dac2,17,fun,onCreateDialog,override fun onCreateDialog(savedInstanceState: Bundle?): Dialog =
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/RequestScheduleExactAlarmDialogFragment.kt,9c776cc66dc2845a7cea7eed252b2d6ba507efcad2d4590467797a5795b2dac2,34,fun,createTransactionAndShow,fun createTransactionAndShow(activity: FragmentActivity) =
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/RequestScheduleExactAlarmDialogFragment.kt,9c776cc66dc2845a7cea7eed252b2d6ba507efcad2d4590467797a5795b2dac2,38,fun,getTitleId,protected abstract fun getTitleId(): Int
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/RequestScheduleExactAlarmDialogFragment.kt,9c776cc66dc2845a7cea7eed252b2d6ba507efcad2d4590467797a5795b2dac2,39,fun,getMessageId,protected abstract fun getMessageId(): Int
orbot-android-master,app/src/main/java/org/torproject/android/ui/core/RequestScheduleExactAlarmDialogFragment.kt,9c776cc66dc2845a7cea7eed252b2d6ba507efcad2d4590467797a5795b2dac2,42,fun,getPositiveButtonId,protected open fun getPositiveButtonId() = android.R.string.ok
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/ActivateDialogConfirm.kt,468dea3510f3bc86c87134934c0f4516145fef169d55cbfb7f65a989e968ad54,14,type,ActivateDialogConfirm,class ActivateDialogConfirm : TransparentWindowDialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/ActivateDialogConfirm.kt,468dea3510f3bc86c87134934c0f4516145fef169d55cbfb7f65a989e968ad54,16,fun,onCreateView,override fun onCreateView(
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/ActivateDialogConfirm.kt,468dea3510f3bc86c87134934c0f4516145fef169d55cbfb7f65a989e968ad54,44,fun,show,fun show(fragmentManager: FragmentManager) =
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/ActivateDialogInitial.kt,053cea76517c166b3bd78d649d60ea8044c88242fb9334eed58db1404c5c40e1,11,type,ActivateDialogInitial,class ActivateDialogInitial : TransparentWindowDialogFragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/ActivateDialogInitial.kt,053cea76517c166b3bd78d649d60ea8044c88242fb9334eed58db1404c5c40e1,13,fun,onCreateView,override fun onCreateView(
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/ActivateDialogInitial.kt,053cea76517c166b3bd78d649d60ea8044c88242fb9334eed58db1404c5c40e1,25,fun,show,fun show(fragmentManager: FragmentManager) =
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessConfigBottomSheet.kt,e605b086e78241b4de2cacdcf4b3c27e69311e07715ae4224ec357302ab479f7,13,type,KindnessConfigBottomSheet,class KindnessConfigBottomSheet : OrbotBottomSheetDialogFragment(minMode = true) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessConfigBottomSheet.kt,e605b086e78241b4de2cacdcf4b3c27e69311e07715ae4224ec357302ab479f7,17,fun,onCreateView,override fun onCreateView(
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessConfigBottomSheet.kt,e605b086e78241b4de2cacdcf4b3c27e69311e07715ae4224ec357302ab479f7,45,fun,show,fun show(fragmentManager: FragmentManager) =
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,22,type,KindnessFragment,class KindnessFragment : Fragment() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,26,fun,onCreateView,override fun onCreateView(
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,94,fun,drawHeaderIcon,private fun drawHeaderIcon() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,95,fun,grayIcon,fun grayIcon() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,115,fun,onResume,override fun onResume() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,130,fun,refreshProxyService,private fun refreshProxyService() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,150,fun,onStart,override fun onStart() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,157,fun,onStop,override fun onStop() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,164,fun,updateNatTypeUi,private fun updateNatTypeUi(natType: String) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,181,fun,updateUsageLimitsUi,private fun updateUsageLimitsUi() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/KindnessFragment.kt,3e6317c22513f5ef2911e7d08d6cf96dd918240a3aa582bd954dcd42fd690d0b,190,fun,showPanelStatus,private fun showPanelStatus(isActivated: Boolean) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/PowerConnectionReceiver.kt,55b7da5bca46fe26735911310ba2da6d37e5bd2746d44df2b3ae0547c8648728,7,type,PowerConnectionReceiver,class PowerConnectionReceiver(private val snowflakeProxyService: SnowflakeProxyService) :
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/PowerConnectionReceiver.kt,55b7da5bca46fe26735911310ba2da6d37e5bd2746d44df2b3ae0547c8648728,9,fun,onReceive,"override fun onReceive(context: Context, intent: Intent) {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,26,type,SnowflakeProxyService,class SnowflakeProxyService : Service() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,29,fun,getService,fun getService(): SnowflakeProxyService = this@SnowflakeProxyService
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,42,fun,onBind,override fun onBind(intent: Intent?): IBinder {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,47,fun,onCreate,override fun onCreate() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,69,fun,onStartCommand,"override fun onStartCommand(intent: Intent?, flags: Int, startId: Int): Int {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,77,fun,refreshNotification,fun refreshNotification(contentText: String? = null) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,110,fun,initNetworkCallbacks,private fun initNetworkCallbacks() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,115,fun,onLost,override fun onLost(network: Network) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,120,fun,onAvailable,override fun onAvailable(network: Network) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,146,fun,createNotificationChannel,private fun createNotificationChannel(): String {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,160,fun,startSnowflakeProxy,internal fun startSnowflakeProxy(logReason: String? = null) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,165,fun,stopSnowflakeProxy,internal fun stopSnowflakeProxy(logMessage: String? = null) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,171,fun,powerConnectedCallback,fun powerConnectedCallback(isPowerConnected: Boolean) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,180,fun,onDestroy,override fun onDestroy() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,196,fun,getIntent,"private fun getIntent(context: Context) = Intent(context, SnowflakeProxyService::class.java)"
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,199,fun,startSnowflakeProxyForegroundService,fun startSnowflakeProxyForegroundService(context: Context) =
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyService.kt,e24f8b53ebf4615e6a517ed5a8d34d6b2ddd130d621a1a8c4adb265f856a5168,206,fun,stopSnowflakeProxyForegroundService,fun stopSnowflakeProxyForegroundService(context: Context) =
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,26,type,SnowflakeProxyWrapper,class SnowflakeProxyWrapper(private val service: SnowflakeProxyService) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,33,fun,enableProxy,fun enableProxy() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,68,fun,connected,override fun connected() = onConnected()
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,69,fun,connectionFailed,override fun connectionFailed() {}
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,70,fun,disconnected,override fun disconnected(country: String?) {}
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,71,fun,stats,override fun stats(
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,82,fun,natTypeUpdated,override fun natTypeUpdated(natType: String) {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,98,fun,stopProxy,fun stopProxy() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,107,fun,isProxyRunning,fun isProxyRunning(): Boolean = proxy != null
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,110,fun,onConnected,internal fun onConnected() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,124,fun,releaseMappedPorts,private fun releaseMappedPorts() {
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/SnowflakeProxyWrapper.kt,b58f8568c5e08f47c29d9803a47a868d055059dec92c03b9fdac5cfa4abc5b63,133,fun,localFronts,"private fun localFronts(context: Context): HashMap<String, String> {"
orbot-android-master,app/src/main/java/org/torproject/android/ui/kindness/TestTorForSnowflakeProxyService.kt,78ad4c669d6dba8d8cdf0eb25c204651adffcc4fcfc57ee4efbc7951f48eece9,15,type,TestTorForSnowflakeProxyService,class TestTorForSnowflakeProxyService : TorService() {
