donor,path,tree_sha256,direct_files,direct_dirs,descendant_files,post_refactor_229_review
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel,3000ce9e9d8e6e8dd390786a131be29c0c03494507abf08bb4e6ab3f7bdf6ab8,2,1,31,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components,0a9dd073f4fe05287f8d16d7a5bc5ff576e29989ea097026e9f136e8a5b63aec,1,9,29,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/connect-button,96753e1f1cc411f805023aeb742ba10c0f577803512a5266807367d1c74f6601,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/connection-action-button,948fd8b7e3635d0a27e85d4c2957ac2064249c88eed82facc8599f0e293f19e9,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/connection-details,28bea6cb7139aabebeaff30af9cc97ceca97185974d3a1a3db58d0048565c775,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/connection-status,630584c8b50ae103d97a10026913fe78fff1f2b12ba94c1eabc46853b1447d71,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/disconnect-button,66f087b2e056c80ee4d80203a9cd8ed28355d0173c4ce71fee3854d80aedb289,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/feature-indicators,a33f915e50c0dbca41fc6ad819d61c89b43b16d99c4eda52501bc27afa3ba335,2,1,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/feature-indicators/hooks,786d7ce98c3390682a32e75a24189fb939f8c569adcdb05b7c2db99896591602,1,1,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/feature-indicators/hooks/use-get-feature-indicator,c7207c3f8a16ee33b1230bcf0b0777a0ab9cb43dc510784772685e23081cb9bf,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/hostname,e59fd33b515f46350234d0d12db8f5c8beb5131cbeabff35625c9f97205a02f4,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/location,30aa3debbc51cb78ada9517f0155494a6e9014567ec36e449ee616cecde6e183,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/select-location-buttons,9c7ee0bef3f3e26bc07b00c2e0471f3c86d54ad04bc03b1a34b194a9f2385650,2,1,9,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/select-location-buttons/components,2a7f453d8cb4db097e2df0b1fb2d1e81df04dbe362c7be4e22899e1708ff6e1e,1,3,7,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/select-location-buttons/components/multi-button,3bc97b5c07539138edc57faa350d168908fda72bb14d8b6c96b827731731a96b,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/select-location-buttons/components/reconnect-button,302e341a43e73e30d7e2ef0667d3dd466fd0a430a0b9e255bbf197b3137c50ad,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/main/components/connection-panel/components/select-location-buttons/components/select-location-button,42d7e60d6f081e14691fe0951a159440b0e73ed86defcd9eee51ce0401ebf5c7,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/manage-devices,293e07eda914a51b742b8bab3fe890a65e9df0c737b46e095a5af9bda331ff68,3,2,12,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/manage-devices/components,398d7e282083cd36f10381d2257c81e653a8db7af8bc76cc0a688b819359b91c,1,2,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/manage-devices/components/devices-empty-state,17a567501711c29d68734922294acb7caab6b2b4920e044bc8652c1de07c2657,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/manage-devices/components/devices-state,907966df9cce875b84ea0e79be93c525a082f054020faf73256dd3160d7abb2a,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/manage-devices/hooks,26d52572718dcf48cf788ceb749cbe7897a8b37f02b8963b32981d801bb26abb,4,0,4,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/multihop-settings,a05c509a4ae1d7ef4cdfb1dda06275d561ab67f52cafcd1645d3f4f47b8dc92d,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/problem-report,924972abf447653ec7e955d529e3c7a76f711c85fcbb3f5eb3dec06ecfb35293,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-language,f6b87775cdfeaf445b2cf0239f24544f0bac436dc15d5582315f887452b57cef,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location,c57eeec8d7f5b0cd57037137c72ccac4d0d1684f6b8fc02ef5afce33abc19869,5,3,144,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components,41954e405474e3e1db6bebe341443293de3edaf4b371f75419db4d4050695173,1,25,135,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/country-location,ffbbe3608afb1a4a32563fe4ae213a94de062cc20934a373ba36b4dbf8c4702b,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/country-locations,e63f6e3fb67d7da3bae49894fb2b640a09d9105047668cc4b9136c3f2c3fcad7,2,1,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/country-locations/hooks,dbf29624c0162396f8ec9010d4e567452b971c9f905de4571c82706f26faa512,3,0,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-geographical-location,d09e541ffdc6e5e62544b9b4507285899812203cde21f3d6147c9b2efb8c7dca,3,2,7,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-geographical-location/custom-list-geographical-location-trailing-actions,1324ba9237f167d1a6b557e1cc2f672b72c0045519720ea34e0477edb75f1952,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-geographical-location/hooks,cc2adb6c459c8591941443d4813983fe3971fd56d29a610741bb75c1042ad96e,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-location,01380aa3053c0401c747dade553a031c71d6b337d76c79974ff00946b5db7481,3,1,11,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-location/components,3b534d80251616b1536ab3ccf48fc60826c117c4b985e92a607159aca0e48a65,1,1,8,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-location/components/custom-list-trailing-actions,faeae1f3bf2e568e2cc9687c55753bad31cf5bb3222cc1251fab541898b866c1,2,1,7,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-location/components/custom-list-trailing-actions/components,f8e93da159c40f61d88b45178b4a1a947b12cecd0a58e84fdae52acbf9b114ff,1,2,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-location/components/custom-list-trailing-actions/components/delete-custom-list-button,0edd0aa14b5e4ef3c865828687d19195ba43647fc6d55860e0990dcb08c98d94,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-location/components/custom-list-trailing-actions/components/edit-custom-list-button,7a70dbddbeea587e2200f0286070ad51853ce606115c39bdffce87042d7f73a3,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-locations,6556c529eb0f5cbedddd3fe7693ebca191dc33fb0caa1ac31c4e1ea8b9028e7a,3,1,6,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-locations/components,b68f8a02c754b23e55cbe1961f15dd8ab9315047f26b007d910a6f7c94fdbeff,1,1,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/custom-list-locations/components/custom-lists-section-title,ca884473aeaae928fd53545a92bda658babb7b8cf51bea36d27acdf016e8c03b,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/daita-filter-chip,beb154e02edf70e58508572537091a832e6a71007a045e502443e2297b71d742,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/disabled-entry-selection,c09c285ab03a4cd364052d80abcac62977bea4bbeee61410d4d12654fe8745c4,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/filter-chips,46c84a6985f59767913d56b674c5ab53996ef5aae7e5d7c9c9b627d5fdec33a0,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/geographical-location,57b889b61a1b9ff9bec03438dcfaefb5c5daa36acd369a2b5689812844117940,3,1,9,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/geographical-location/components,9708ebd1612c3b3d1cd9a60fdc01bebb613c21c455b36abe853415b417e9a723,1,1,6,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/geographical-location/components/geographical-location-trailing-actions,b99a8600328ae602d7e72234fd8af60071a6a17575083e89301a890461a54eab,2,1,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/geographical-location/components/geographical-location-trailing-actions/components,93d94821885e7d4bd187eee54fd0a94968caad494b3691ef875e2c2f796b3e7b,1,1,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/geographical-location/components/geographical-location-trailing-actions/components/add-location-to-custom-list-button,5239aff77166657853944ee7c4cb3661939ae76139e5a949b02fba9a3fbfcd33,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/header-menu,3ba89c8c49acad59fb7eddac2722ccb66965190c0d6e39f3d47222a95865eeaf,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/header-menu-icon-button,6c34d3f546367055416a61782ff199ce3a778ffd6b453df865bfa930d8572535,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item,918484acc89f74e403b0fafe8c3213d5eae83892f410cad54b59d3bc77f1b10d,3,1,35,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components,e3b1d278db164b482dc5bb6f45c75c8027ecf461ae4592e49d4de671647ecc0d,1,2,32,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion,87069488b4fb9bea1f66a33dff8a2b488f23c0256207a705223fb4c16731e06e,3,1,23,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components,0eaff29fae108ae1a9ce25c06b77c886bd962eff6cbb66d30318927cc2c791bc,1,2,20,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-content,c73630ec4f59a14f654bf3aac01470c52a7f6d5f801936876da80accbc0decd7,2,1,4,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-content/hooks,cf37020c84e17481d21f2c8d137dded716d39389a7f2661f6c92582393a7ea31,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-header,a5b5a3e719671c474e9be5b3963130680cfa0f1ed9d4fff41c3a86576a7db17b,2,1,15,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-header/components,67dbb856eecfbbacb3c895e61db121b07f5edee397052593b3f031f9ff3c9733,1,3,13,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-header/components/location-accordion-header-item,20abcfc09a2bb533bd69129e65db0c2789e062c2ef82dae983572dc9d9b3876c,2,1,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-header/components/location-accordion-header-item/components,37bf3da354cc1f14bc2ce96522fb2d7af6d28cc64a14c5e7ca646bc9e395f065,1,1,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-header/components/location-accordion-header-item/components/location-accordion-header-item-title,89d2b90eb6d3c9cbb5f6b965f4597b3e6b0dac0b740791417aa29080d41de2ec,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-header/components/location-accordion-trailing-actions,993bc20e3373916f8d349d8ec468e69088d880264990ebb07e62d10159bb78a8,2,1,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-header/components/location-accordion-trailing-actions/components,006544a4eca37b2f65fbddc2a1b33839f8dfaeb49730f7170ebae665c4071a85,1,1,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-header/components/location-accordion-trailing-actions/components/location-accordion-trailing-action,b05c466e88a2f7bf8178f2239dc7f3ce2155a0aa19cfb6f2e82c3c0a2a551c2f,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-accordion/components/location-accordion-header/components/location-accordion-trigger,d40fe465c3b3970bdb5e160657807eb31555d085869c02c878d153de8fa7dbc8,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-list-item,39ef45d38bddf8d3dee243522aad34ec85b42418a49c9ac727a006d1752a22ef,2,1,8,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-list-item/components,012eafbbf81224e02e38b305528780563849a2542d44f989a5da358a280fd03a,1,1,6,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-list-item/components/location-list-item-item,6b49b30fe90f2a80925fa20c9f8064574504a48b0ce7943a2f095d900234a60e,2,1,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-list-item/components/location-list-item-item/components,1279701c48b3c24ba19272d5564a865bbb8ddabafd6bdc70f45767c0b9f6d3e8,1,1,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-list-item/components/location-list-item/components/location-list-item-item/components/location-list-item-item-label,9a79f6a0ab2ed82bb995f09dab09ebfa9d39d78a3e40669e86e29f6158eb16ba,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-lists,e3269bcd69b573da102f458a68fa2aecd492708a9df0791613fcfb35fff37614,3,1,8,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-lists/hooks,c678ca723ce3d77974789bd04b596b07a943b407685c950f0f1d30789949be1a,5,0,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/location-search-field,9d9f08baba83ca1efe17b25e6fd5201b80be513eefba3502a8afb013336f4d22,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/lwo-filter-chip,ed485be97d83d2535eec9ade6c4d09bce54f2fbc57ff04cf22249bd04f21828d,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/no-search-result,5e46f7b577b1d257c430c7f8d883b4b5b701ccfe6759df4314b3dbc44f5c63a9,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/ownership-filter-chip,111a00196df553c905a01b6631f5e334c96991efbe2d9dd1412a0ca63659c063,2,1,4,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/ownership-filter-chip/hooks,161443ff0029c0bbac9caecf53505a3c4df7b8a1377534bbad5053abf4b952a0,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/providers-filter-chip,e433a6a986111424bb847a0b95250dbba500b9da30cf204e98277e60131b6875,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/quic-filter-chip,86b83d372f774e88382638d46d00bd0438da3209443c77c4aaac5b1c3e5b6f6c,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-custom-list-location,fdf4742c869892643962194d73720b1dd0aa721993a6a65c0c806de315e1a579,3,1,6,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-custom-list-location/components,bf83d538cf55e37fb0402da5c831969966c56809b782c2b26f78831b178f0383,1,1,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-custom-list-location/components/recent-custom-list-trailing-actions,969ebff43c0a4ea9a65e763a5689241d2a36cd206d71698ab353336ee0815518,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-geographical-location,332b8507b55c2bafc0065b3fa96d88b60a17a2b7c14df6137924f4b956d57b99,3,2,8,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-geographical-location/components,1136c767641a422821413abd33cbad15113a43f434b3e365eefc027716a82abd,1,1,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-geographical-location/components/recent-geographical-location-trailing-actions,9ee2e6b01eb6080562ce1199f68e9d1f290c7a02911857884447c15cd414cf30,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-geographical-location/hooks,02a0d0e47dbb7064b97cb0d33e8ce4237b501c8b41a9af89a745e65b26b2d325,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-locations,7efd2dda16dcf53ac93d9e1c9ad0e14d3fce95a9e4c0564263201a39040e4759,2,1,7,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-locations/components,73be88164076fcab3b8eba79e369cfae863fcb86974d59e005667fe2a1b4bb2c,1,1,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-locations/components/recent-location-list,eb42815e30bdd86f6bae31cd602dcf98c01d3fd863b85d33b6e0bd42a634a2be,2,1,4,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/recent-locations/components/recent-location-list/hooks,81fd227dafd3d7e2aa398ca2d72cc509f5b6ebd02675557a11e424fd616d63cd,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/scope-bar,5a45f5ff1bfcd51afe2383ecfa7395d75b77511d6055d7cf859046f6697a0fb5,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/scope-bar-item,6e0b11b803e1913368098c1eb44e5b838df410b08f8f42c0c7902e1718afd52f,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/components/space-pre-allocation-view,a07dd8ba2036cc7282493e7b3eb65704779adbd6f7ef709e85f3f6880dd84d39,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/hooks,36d8d5a02a21b79f80b6d6eec57f3479ab0659fc6001c43242b7fc9defe3025c,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/select-location/utils,35ba0cd3a473d6fcfcce6f2ef9548ea04b25ed5d8967d876fa264f3f0fd941ae,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings,eb23d89191174d0dc9acf98824fb3a74b1d46aea19e362ab36ad95fcbb059a4a,2,2,33,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components,7efbbd0c391d36c9361b7ae97c06e5bb7e47dac00c65f11f62e28a0ba1db5794,1,10,27,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/api-access-methods-list-item,9d7e788c90d29d709ddade5b252f3302f58e4c98578521b6a2005896983fd057,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/app-info-list-item,f1f7ca567e3a0a35b2d146b8a10281a2e220df75babf1fb012819aac463e448b,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/daita-list-item,1e8d5ba0ef9a378be21f3204dfdf7bfda2fd6711c32cd8673b4b24965f0c7fac,2,1,4,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/daita-list-item/hooks,e7b0530ac40e9c0a3f25e421e322d64e8327269018ebba375c383b84e4d9e0cd,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/debug-list-item,16fe3028bd418a102b7fcab5ba03317ea0e7db3c0ef2af4cfca6f78ebb025f20,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/multihop-list-item,44343f8be6e11bdf2bb22878e6b87c8d1f7bc615ba7f1e6c747557ba18ddbdf0,2,1,4,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/multihop-list-item/hooks,d9ffe4cb390f465b63c18765652c3c6054b0a82b8d11766e9ea0115664921b7e,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/quit-button,3eeec5e6cad23bea2a714878ca0174f3472949973fafe4ed9a393724ed979823,2,1,4,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/quit-button/hooks,fa535d0a4829cca09493fa5d9117fe5aff27b3fb906090d27d5b14331c36ba94,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/split-tunneling-list-item,674f4935c5327dac73466fce98dd5c9e8ce0111f5d01fc83a329e4d120b7a822,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/support-list-item,5bde71633e1df2ded95137c270c6c2b707057346067626ec76b522f81abad66c,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/user-interface-settings-list-item,cf23d57c805c5fd34793f4bed0b78c6c7ef61aaae5db81f1703c6beaaa2bb521,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/components/vpn-settings-list-item,96dde04e83b499b418ad5fcd294c552178298b25f45352e8913a39d723604e4e,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings/hooks,53605798cfdeea3c0712a156606be017004dc01f385b905c0ab5ffae14b54132,4,0,4,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings-import,389f9539b4127cc32e9f255d1d17549f8a27287f2f2be50bd19ef0c5d7cc17c1,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/settings-text-import,7cfe5078e35c67abd236d31591bbf6b1c1a31c621ac715765539e6022b3b556b,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/shadowsocks-settings,f798c15e72306d86033cb2050caef80700ccd5e3ada19c9ad4c2ddd0cc1da470,2,1,5,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/shadowsocks-settings/components,c9047cb7c49344c4c8d4c7921f4eccddc6479dc1323d8b8a3ac762bd34863477,1,1,3,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/shadowsocks-settings/components/shadowsocks-port-setting,c6d38feff2a4e07b5322e4d1f7968a9886efab8dce9da21238a54e066a9f6518,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling,29484120d9ea21e99159ab226d1c9ac7a77aaeb7ae3b7782f9a8eb4a4869a497,4,2,138,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components,f06d63e538a2c16e9c0cc95943896c5c98875674041293bfb7419bee2a568672,1,8,132,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/application-icon,9ef2a6b11cb47a219170898a6faad32e53047043f7aeb209b196b37b58433c43,2,0,2,merkle-reverified
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/application-label,45af22801801a09f3278c50aaf63b168e10540d96b77ad3b34f6066a4dd151b3,2,0,2,merkle-reverified
