wave,donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/socks/SOCKS5Client.java,59df26d859d309e9b8f3d0a2f3f9fd5e7cf75fbe4a9033ccf8e1572877f532e2,8226,file,java,implementation,authoritative-source,PR141-M0182,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/socks/SOCKS5Constants.java,e13c88b478a14c6fd91997acaf6e94a3a70424d907452f2a28eba2f7dacee58d,2140,file,java,implementation,authoritative-source,PR141-M0182,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/socks/SOCKSException.java,9d580fd61c6898065703fdc04b8ad2a0d2215893a0a31c49b89dbe0d076962d8,680,file,java,implementation,authoritative-source,PR141-M0182,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/socks/package.html,691bc93feb53ccbd1bafa54ae7ec8b0ed9af068123658740f14651610ac5979d,145,file,html,implementation,authoritative-source,PR141-M0182,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/stat/Frequency.java,520f5799a8d741c911edfb5cbd0efe0bd4171d84ced1d187622bc4de47f8d1bb,5478,file,java,implementation,authoritative-source,PR141-M0182,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/stat/FrequencyStat.java,4e79c23bd71b3b6c9bfc7d669e575aa1e5adb49f8f0f24de19617d27b0f39c99,4231,file,java,implementation,authoritative-source,PR141-M0182,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/stat/PersistenceHelper.java,7b94920883b15444e729fc18e5459c7f1b7960d54b1399f885ffc4e24699a1a2,3920,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/stat/Rate.java,ef22e2afa355844303beb3b7751ca39a5be842bd641346e6e59256470ea58f3f,26423,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/stat/RateAverages.java,84c583cfc0ee9cc723fd2668f6dc86c5e0c837ad8fd1f5cc9a56aba14aa0d106,2272,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/stat/RateStat.java,0ba3ceef673a2cb6422a1bb8d4cac7aef5666c7a53d1200288e4f811ba620f4e,9295,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/stat/RateSummaryListener.java,53ccf135723b5ff51bb8614c07c24a3172de6a99f69f2e2ece80742cbe16740b,464,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/stat/StatManager.java,778a0139ad7c8a91a1225b613bd4b73a624ad906a0dc3288da6860bfdbe8ee99,9463,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/stat/package.html,d751c7bc6ced07ff6f77447dbe635194eacc247a5b64f6308517ba981d266709,187,file,html,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/time/BuildTime.java,fd09df15c06cc247d1ff79ca1a9d33c9e344e0c79e0984e37ee8a7160a665745,5490,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/time/Timestamper.java,0cab854e184f2a284c02ab394e06b0b8c1499bb7b0cf3be3afe43b646272768a,1222,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/time/package.html,a583e59fe4fb3b70358bfef13f6945f5eb497899312959dfd0db2f0f89064269,186,file,html,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/update/Checker.java,aa41b6188ae57d05ecade23fdb1cd95a06f59a8390f2a260f13a205b48c5edd5,617,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/update/UpdateManager.java,f47d1550b6b1c6b0863e057ad8e5a9370df057eb34a306d657381cfd186ba08b,9322,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/update/UpdateMethod.java,d9c071f668a619e923a6b15a66957ea76aeccc9448a3e6f9b1955ebb47df0869,407,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/update/UpdatePostProcessor.java,13834edd2d81f10064bf029e416500c0a2038f1cd86e24b46d0a6e663cb10290,2407,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/update/UpdateTask.java,381b07872e812518607fe87c025defdf67c8d22dd1757e616cc6c073cee43bd8,630,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/update/UpdateType.java,6c8d81660d68b9e2bf4e253549a110b619b08dabc4c39bee1274e8b864b40ec9,500,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/update/Updater.java,d9b2ce9feeb5f10793fb2590ab47b9e4d359ca5964fba2b6632acb4ef26c8459,651,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/update/package.html,9c3e22e0e1cf8dd7346c573a78c164ef363b17f320cb78bbb6233baf6f340751,130,file,html,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/AddressType.java,13abf5bf5476c8bb052f60bf86cfa527aa0b2f393152eef024da540ba7912c68,97,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/Addresses.java,44c51b039c283bc21ea1d184f06b49127e79c4be5e1dbbd92268f34efc8f2a29,47662,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ArraySet.java,d34092bb4c461a4c6d5c9964834c0c86f9f2d7441ec5d4f0d2bc953e15128f55,11028,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/BandwidthEstimator.java,11f94e5faa8f62ba76206a3cf1a3cd64d470d8dc6256d55fd2f18851f42f6292,462,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ByteArrayStream.java,97713ad254dfb6ff323a43b710a2bc32085a0ed662165d54f4e85d88d0448a46,2539,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ByteCache.java,c3796b514dce004a4d58a3da1ce50d1a0bccf9c07cc685af1ed2f97117493867,6546,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/Clock.java,f90aefe2f2d8e101f4d423060cbccb82540029637dec41e921b44317aa8e3b0a,7933,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/CommandLine.java,09512b5a1912871ec719c7bac16be1248bafcfee28bc83760852d2b166b557a6,4935,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ConcurrentHashSet.java,a97e4059fc82e19eebdd6c220a1da255284a27f8e6fb7054e7ee3475d8df9beb,1440,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ConvertToHash.java,ae8829645715a9eb0d5b549c7325e3a2024eb24f5674d5041bf5139ccbf0e29c,3709,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/DNSOverHTTPS.java,f4b4fd4fa40e95e7ce937c492df9199531a1df35c363234a8194c6c338841af0,29813,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/EepGet.java,54e6ef936a316cac55fe73ef58ea01119eb3c4b25a65f67835544058b555fe7d,81041,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/EepHead.java,2391f9d52dbce51c7f9be8ace51379582c378b2fb2e2df53256909a9254ed946,12739,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/EventDispatcher.java,b68f7e3f17ac139044f0924eaa34a4875783c0512f1f3c77d6c1faf007710e0d,3411,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/EventDispatcherImpl.java,774e10a546b15a024a1dc1de7cf3324cf9d0dd44089a5caa291892bd17cf2004,2979,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/Executor.java,558d679fab659e8f9ba23c79d1647b100821422756c27b67359fb05278f0d407,1462,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/FileLogWriter.java,74ddf7f8350098f58941ab06a50efd5a03e3d84e620d563929404d4832794f32,9404,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/FileSuffixFilter.java,b1ec5267e0221da1172ff248a843af37f9b5ee2c76549cab746ecc9a1be7272c,1084,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/FileUtil.java,484c3ce4e0f31ed44fc3254f35f6f5f31a17dfa644ee57b2469cbf1a557be3f1,24194,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/FortunaRandomSource.java,65ec679056d38fc858b5544bcc0a83102c1ce880e0670d958ba2df6ae9e4a218,9063,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/HexDump.java,060aac437642b9f691510ee62cccd5bedaca8b3cf2046483c98a545206788f7d,4679,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/I2PAppThread.java,18dfd7bfbb2d558a6e2e5abbcd246e4ac67b75f26d24dfe9b45d392cfa0b835a,1937,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/I2PProperties.java,9e6f4fec9c2674464a3a47069525207f2723c7745d7f9b349bf7465eccd6eaaa,1245,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/I2PSSLSocketFactory.java,cbe57583986f1bd8b7535970b4bd5bf525216750c2b43acf32556463b40c8e60,27938,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/I2PThread.java,b3da685ce666f3af43bf1adfa3a70dd56d025095e42e4b574c80c24423cc644a,4659,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/InternalServerSocket.java,475db207890d434db01f0e0d716c137dbe5d51651e497797e776ac99d5b7ad63,7401,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/InternalSocket.java,525eb5a68fb10d1e8d225347ed4ca5f212f37b3b870a6978916f17d0a23834ce,9363,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/KeyRing.java,a4333c6c0ffbbbcb0731c6aca8e279e6c14b3d45b1ec9555d714d99abf48c456,706,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/LHMCache.java,8feaa79c8146d2408fd890bdae75fe5c1f7e5b9f7907439d80aae5910fa7cfe5,488,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/Log.java,761cc44f941998c620355ac57b944cbe0fe0ce2273dc92be9f5d9b50b12a564d,7925,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/LogConsoleBuffer.java,c091aabac11ca0fe4c70c7fd7d32b52f29f37362a328b6d84fd0f02327b0f1c6,2896,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/LogLimit.java,a000bda11e4b89d8c7370b8618f6de2c659a241b8118beef19880c6fd807d0f0,1504,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/LogManager.java,8e75cef1b19cb4478d430ab704d9ffd560760400d4aa408bc4cc9c74f4ea98f5,31469,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/LogRecord.java,9711a16a05675241286e5b000fe6f6b8bfc67b1bddc7ee3235b90123b906f34c,2454,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/LogRecordFormatter.java,4f77db8d496a53d7758b887ccb507aca0b5ff02a09be8a71d1c57e99cc98f5d5,5044,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/LogWriter.java,c1012754bcd023c11ff6d79e663dddc6d73772839a7024ac5c209890db571282,9234,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/LookaheadInputStream.java,d1adeb2953f5f8a99feed5e901c6cbd5a004555ffbbb475d8076dc754fb8b700,5681,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/NativeBigInteger.java,5e5fd3a6f04e8918b60a66eb528bdadc6bc49bdad52ad259629bd55c24d8da49,59838,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ObjectCounter.java,6bc4dd37feac4bb571560a5c63d25640c7bd2c6d789eed9924b52dda425dba5c,1669,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ObjectCounterUnsafe.java,29324578c027fb5a54bf079ed62b8f1e2701993c1c6f5749fca8cd6561adb98b,2319,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/OrderedProperties.java,88bc00f409549ed14ba1b8427964d44b3a630e367132359202f25c853139d763,1898,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/PartialEepGet.java,96c74b5cafff5944e0596dc5e87c19a62ae431bca50a1017cf50a8a5b79d8f0e,8639,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/PasswordManager.java,51e91e274b28e5375d764c23bb0884b19a0fb0184c9000f35a59191364cd3461,11008,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/PortMapper.java,0b2d0b38a39c430f01d79b3b03483726d85342c2d8a9fa8ccfd6189836ba17c1,13871,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/RFC822Date.java,b935ca7454d4ffd19efaace8284966ff0a2305ba1c5c8d20b9cd035edc40ee8d,3390,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/RandomSource.java,001192cc2e1ce99f5073a6a74ed08c8fc8dc18484bf89daa76ad502ae4439b58,8800,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ResettableGZIPInputStream.java,95b4220009608eaf17d3f692432149cef2d5332c85b44e6702402b57b4c2e189,16031,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ResettableGZIPOutputStream.java,793e79d9072bb8f8cd01ec2b8e97d78aad9fa8f12ab9f93e69fa0e04063479c3,6705,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ReusableGZIPInputStream.java,d5132749aa9a4ac3a865eee19e25f0855a17cbec9ce1959031e5facc779b9438,5131,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ReusableGZIPOutputStream.java,be1d0322728516c72d259813c667a3b0273777890c057891d303cbc9426b43fc,5392,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SSLEepGet.java,d013fc8df3a033baab1cb2cce43c2666e49b633844f081a6eceb14804a6eb4a4,43110,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SecureDirectory.java,723952a2917e6e1c18ec6c7da42b618dab2d8296c4b0b5c35f9650b4e467b5b1,1852,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SecureFile.java,53a37fa9cb0521dcd0cb02067e3b01b70d2fc24729d0ac8a1ac409dba0620808,2273,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SecureFileOutputStream.java,5d6990b17c786e7d8b47efa4a162f8e58ac9529a11519f7847275f8fc5e80581,2245,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ShellCommand.java,3612dd925477214447c61b602ba440ec744016f37e84fbeaeeffb0d76ec032ae,20390,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SimpleByteCache.java,c69fd658deeb0b86ab69785f72b02f3c4a0a663e58ab3c5e2dbb099e61ad6bd2,3629,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SimpleScheduler.java,91ca44c9a124c67c3604edef9a4faf5a78f7824748e162b1f04b33304f742b29,8650,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SimpleStore.java,046a2e924849813fd108b41deb7a29510b3b29faeab49645ef1e6d74f07d73f0,497,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SimpleTimer.java,5e6dcd64ce04444fff7f56fe88def8210a3709fa463c9429ce58ca4ddefcfd79,10934,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SimpleTimer2.java,a9c137bfca7b348ed675e82f1ff8345b736d1860188521dbb6fa814b87eefa2a,23789,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SipHash.java,5dfc3748a20d080b25946986b7c8e08039ee83a33bb4fc685bb2d35f0a5792af,2354,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SocketTimeout.java,2cb9a4e6ec2917ee21b0fbcc8d84d130e03d8d4dbeee50bdda7925790f010b38,4419,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SyntheticREDQueue.java,d4e9ebaf0cd1c6cee60df5c321f14acd45c5390cb0265d9541605eabb22d0ff9,14008,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/SystemVersion.java,5247f4be48ec3491243bf0bc486e235fac5b05352cf9fe6e191634ee4e66e184,17100,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/TempDirScanner.java,db5f3a395fe99bb678250678f54b799cbfa6b7ab8c8c3c0eeb987c234c757e42,1869,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/TimeoutPipedInputStream.java,31835488a25ba7239824eecd50f558ec2ee69265f70e6e91d38b39eadbf732cb,3633,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/TimeoutPipedOutputStream.java,1d4ad02b711dfd3dc85ab2431ffb70a937dd6c38313590450d1a3746744c75a1,868,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/Translate.java,5624902a965f83bfaa021b08f1fba889bbe5cc15054d15dc48d287ee33a46448,10140,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/TranslateReader.java,ceef9c55a52fa189c08c67a63fe932a84ded3706efa092cb99535134a3f042a3,14479,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/TryCache.java,275927c097855e7449f54940e21046cb3ca95c939583ec9d2c98a1cc5d2c347b,3029,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/UIMessages.java,a4402488094d8446418d4a0dabe47e8db2b60e15bfc52c1b8287baa66f879774,3486,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/UnmodifiableSortedSet.java,80eb938ea757fd12a9a5578f2aa4d0ac162e1b5824eeff05e5a935b7b043bf85,4716,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/VersionComparator.java,939d9b5ef046be175c1a342670b8fe4cbc02ffe52f409da15c4f1b28372d4b2a,3109,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/ZipFileComment.java,a4ba494f2c6c636965be0c930ea601164d62beb39714f0d467a5f9c6f4f0fed2,4334,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/net/i2p/util/package.html,fcd88f216b5171ac36950a7729459aee8c66183268d980c0c79c04cd72f7fd3b,132,file,html,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/org/json/simple/DeserializationException.java,f39a35a779bba67e8aca641b57674873730661b214db1748b276a043fa3a4b67,4131,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/org/json/simple/JsonArray.java,e19590971e7974df38e48f6a978a8a0594ac57a8c2d8b16f3a12b2ea1d3166d8,16199,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/org/json/simple/JsonKey.java,64762c07a3635c334be406314e93ba1b7aee4c9052795c887cb4f3e977493487,471,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,core/java/src/org/json/simple/JsonObject.java,00062ba30e89aa17ca2f6ea630f3ffbff8be3e98d23a52cb740e8ff0d25f5521,59091,file,java,implementation,authoritative-source,PR141-M0183,141-wave recursive accountability; fine semantic links added where applicable
