path,inner_path,size_bytes,sha256
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-41.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-41.0/handshake.pcap,12288,c50903a69bbe6dee553b1729242dd0a1e2a02a26089cc58dfdea780a8549a39e
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-42.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-42.0/handshake.pcap,12288,9e9f025f0b287504ac7f2ad63aabb628d6d032cc9c0cd3487f6c6184c4bacc59
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-43.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-43.0/handshake.pcap,12288,9d4e75c0cd0fbd0ca534c30831f859518d0bb9d94060630bc917b8176a932d9d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-5.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-5.0/handshake.pcap,12288,5aaaeca4b48f9da7a1aa26a5bc583a2556800f05a990002e4723c6bb88b417a6
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-6.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-6.0/handshake.pcap,16384,6558f3d75f908b9780e02052ac4744b8d94f30d148e5defa503a7f1fd9017456
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-7.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-7.0/handshake.pcap,12288,603a4f1ee8127fe228d44beb37f811b1039087dae685ea518b4021885c187f2a
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-8.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-8.0/handshake.pcap,12288,a0dbbc30c3a9902113696bddd15b86db95aea26c0501cae720bce40db96dfc9a
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-9.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-firefox-9.0/handshake.pcap,12288,19021aea3a6022b4ff290a0cec4f6759239ecb2a51ebd7f59d724addb3474360
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-ie-10.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-ie-10.0/handshake.pcap,16384,709c25609425927554bdffe814efc23f148eb20620176fe177b4237f913bdf7e
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-ie-11.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-ie-11.0/handshake.pcap,20480,b1ebe8139dea47c0950a85517eceedde72f638c1561b29e96d0b7f077ceee8bd
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-ie-8.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-ie-8.0/handshake.pcap,16384,9061f414e97e649bc3396a574c5c73c9347110e99edc39f40c8769eecabd6ed8
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-ie-9.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-ie-9.0/handshake.pcap,12288,d83d7558cbb0589b0f68dc690cffe9c5f978861bedda244e59d561f79270db97
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-opera-12.15/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-opera-12.15/handshake.pcap,12288,dad9b671b34a711ecc7cb053683ab5b3b3f0e7280a22942314462f3bcfcdf819
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-7-opera-12.16/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-7-opera-12.16/handshake.pcap,12288,ee13d34ab4e3fd337520d8f3afb65831425a99e6c0134caee3f10874d4da666c
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-22.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-22.0/handshake.pcap,16384,4e2fd449d9520cccbbc0a2f206b50e4425c85ea960cd716be731abcebdf6a2d8
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-23.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-23.0/handshake.pcap,16384,8b69e86e254960b88b873029889cacaba2c9de757ad1423cd64fcbf6b39eb414
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-24.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-24.0/handshake.pcap,16384,036e9863fff3513de1b28ea616dff7552401a896b61b34e0b8c2b138fee236bd
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-25.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-25.0/handshake.pcap,16384,60fb62d71f2f22fd3b876f990fd2876dc2f7d975b5427deb65c19d2e8e17098c
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-26.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-26.0/handshake.pcap,16384,49efe51949267e0652438112126bbe5d8abdf8c557fea9a80ac579dcc44b4011
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-27.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-27.0/handshake.pcap,16384,aa73b8faca81628ca554f22077f1616ea588087ad7b2a9c9a6e46e94618b3c25
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-28.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-28.0/handshake.pcap,16384,83ca6ebfcaae8e60ec684a6cca42f52a60fc7c111a31229359d4c89155dcfb53
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-29.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-29.0/handshake.pcap,12288,dac1a81cd76ca238921969714c25b5a5113653d20c7eb57e500e93d070ea02bb
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-30.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-30.0/handshake.pcap,12288,4995e421d2791da3d7267aeed83a5976b610e0c39214027a718963cbb815b549
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-31.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-31.0/handshake.pcap,8192,dcb4d23e74da7d14669bceba6c47220d95cc13ff03903d423d3bf33027aacc43
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-32.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-32.0/handshake.pcap,8192,d66a0fdede7fa9d772d37fc01dee63ca36d79d0fc2608d88a2a5fb8181e238b0
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-33.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-33.0/handshake.pcap,12288,fbc726a3823b93f5b9ed66a587ef52fe21ed5dc8550d54b99e179b8cc7777319
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-34.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-34.0/handshake.pcap,8192,ef8fe10cc524b7ddefbc8053c1331944792d5097b7627adf75bf5709eb630468
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-35.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-35.0/handshake.pcap,12288,434308111f03e14b4bb655078bd8d2d31d4ba31fec07390151d47437d00aece2
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-36.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-36.0/handshake.pcap,8192,11f25546320a1237fa2c6c8d5608e20cfaebee5288aba29efc40e071af5d2751
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-37.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-37.0/handshake.pcap,8192,208e19e2c716e1aa6eac1081351562530c3daa6b5d2a267d14287362367a1a49
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-38.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-38.0/handshake.pcap,8192,958cf362561bb01069f12663afc3c2732eac444754b2f72a969c69efb29d78f4
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-39.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-39.0/handshake.pcap,8192,73a884a7c36566d9d052b4d110cfc198f8ccfe3d5ba20792accf8aee49a03f47
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-40.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-40.0/handshake.pcap,8192,11355ac8f9ed65a3ef83379cf0730fc952f06d33fe409923fea6fbf76428b8c5
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-41.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-41.0/handshake.pcap,12288,ce55cb0f896d73d80a99549ee635c6338eab87bfffab3da59c6ce301ab77b888
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-42.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-42.0/handshake.pcap,20480,1689897e5e537d53155ca01c5b7f8df618450a6b71bc568559169e41d3959fba
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-43.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-43.0/handshake.pcap,8192,1316973d366ea20f140b87d5f2af191aa6251e53532a59db0d692c076a892ccd
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-44.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-44.0/handshake.pcap,12288,887d6de86ed74ca9520a96d9a9f7ba740d15522304393b7591a758daf4d23dfd
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-45.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-45.0/handshake.pcap,12288,361b3b1e492c10c6d9323764b15cbf8b37aa387263047382bff80b01e8884e78
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-46.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-46.0/handshake.pcap,12288,fcda1c24e1881bffe5e563a547f25fb4e64cabe442cb8f93230576c05e73533a
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-47.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-chrome-47.0/handshake.pcap,16384,bd4a044376e2f5f23870bce4f4ba102411af38d769e87d075396a7cef5f49307
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-16.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-16.0/handshake.pcap,12288,3936230f81622db99f51ddae500d67373e6c70689da447af0bb78eb5da595e7f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-17.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-17.0/handshake.pcap,12288,58c7e754a8f1a7ceca92052449bc4d31038701ded8a41e24e1d70bbbd6df804e
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-18.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-18.0/handshake.pcap,12288,3533dad88d0fe25a61dcc9d92856188c1bea8e34188fedf8df7ef908f9da1d83
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-19.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-19.0/handshake.pcap,12288,a4a4e527fc94bb4a4e5456d2eb1452cdabe4f28247dafd13242d4ae8c78c9a4f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-20.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-20.0/handshake.pcap,12288,8bc9446b80719bad516baceefd90d38c17fc993591535a8f1d9f5b43af715fa6
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-21.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-21.0/handshake.pcap,12288,698679f6baaa1477d7e2f5508537d9db7d0978a538c026ddfd46f51ae3745ac4
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-22.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-22.0/handshake.pcap,12288,0fef44d6ec9f05381afa896d75af2d781eab89ca73b71603e10416c00c618732
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-23.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-23.0/handshake.pcap,12288,7e4844d68d53e2dc7c55aa184927919a5addb76559fb33a705270c513933717d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-24.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-24.0/handshake.pcap,16384,8535689e92f2d172f0edc3eac868947814fac9aa4f43ddc62118254b59eb66e6
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-25.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-25.0/handshake.pcap,12288,0729e727ace3c0f9a08d4f9cbae787758c6ac2137e5a58ce2f0fb8d96697950d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-26.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-26.0/handshake.pcap,12288,e5e8fce8346393a990a5991b1760d108c4a574b0483074f665c655d17be43b1a
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-27.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-27.0/handshake.pcap,12288,154d814121dc779b3bc3a5f8e795705b13e10e12b4d1a1cbc0cfd3300a3d1221
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-28.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-28.0/handshake.pcap,16384,def1abed7bdf94737a2bfd16ed1e5f6b1e6de8f6ee1f8e453bef986a831fb212
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-29.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-29.0/handshake.pcap,12288,9509ce83006441f7bfc0d1d716217568b7f3b3870bdc64bcf6f01b714291b693
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-30.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-30.0/handshake.pcap,12288,8718e568f15407b49950d0f4350a2aa050d71f63e464cacd8db6dcf2529a5702
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-31.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-31.0/handshake.pcap,12288,33e69ba6586424c17ad5664b304c524b431ee9f82dd9ac95af10310e78d50c14
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-32.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-32.0/handshake.pcap,12288,71c0aba0314c4492a5af228ffa9e9ecc075316bc15e3e5aa781231cb759e16a0
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-33.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-33.0/handshake.pcap,12288,dbeaf1ee1b01ff001701ecfbdef9b130e1342e8c72e9b50e0a0724aed45b9816
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-34.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-34.0/handshake.pcap,24576,630f33724180771f10138c9e8327c22a109f72ebbd13d50d45e68969fb65270a
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-35.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-35.0/handshake.pcap,12288,d8982fd9c223882676087a9fb1dc6759942341b336470d5a6b13f750dba55c92
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-36.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-36.0/handshake.pcap,12288,757ae2257aaa7b2abcbb1c7875ac1b6f9ba0f9e15849ea1ce5414ec4b9dee3b1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-37.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-37.0/handshake.pcap,12288,1c14fcaf0858f610725d8746535322d6d9f4ac655fbca59943ec151603a29512
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-38.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-38.0/handshake.pcap,16384,725c11e0fd9b47cf4cdfddf7b43c93d7efde9dc17965521f883111f23f98eaf3
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-39.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-39.0/handshake.pcap,12288,17e5fe9b48043d5647f2073f11eb8e3b7c64ea24641689d11796a5f4969df550
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-40.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-40.0/handshake.pcap,12288,b864e29921cc33e6ab7d02d8268af6084a31199432c61728f6189bd0dc792a1a
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-41.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-41.0/handshake.pcap,12288,0e522ccb8909e1a40d6e6bdb88aa8159fef36fb76e80724c0085f0e7f5300910
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-42.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-42.0/handshake.pcap,12288,1f4a7a9b11b9eec8329294d3df5e68bf2545641149ca3969d7556cc8181271c1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-43.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-firefox-43.0/handshake.pcap,12288,41bc8fd73e66d1e7c1505e0b156952c6fc620866d7605d08e3b9a6698cb55340
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-ie-10.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-ie-10.0/handshake.pcap,12288,9c3e4b7e5b0469121858635b117e764116f791b53ca6248dd4f0aa2698ea34d8
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-12.15/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-12.15/handshake.pcap,12288,ef98e5e646c8f713a83aee673486db8f1ac8c1018ab4243634ff4ffaee13e16f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-12.16/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-12.16/handshake.pcap,12288,d99fc670744ff5911861b14cb4599620be8018a37cd92140a9a3e47ee4fcc551
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-15/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-15/handshake.pcap,206865,f62c686e622392a532d3764bed0d830d00596599c58d57b99e43a5845eb873e1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-16/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-16/handshake.pcap,210181,d0a8268ec8306cfd7f2748a747483ef4f9784aaa990196d41c17dfcfd9c28bc7
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-17/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-17/handshake.pcap,207079,4f8c9efc699dc9c787a0dada11948c9b4c9226a4d3fd1ccd852af1ca218b28bb
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-18/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-18/handshake.pcap,208700,0272d0f264838b0344d6a45d1450602c82898ba6448cf8345ddc2bede038ebeb
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-19/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-19/handshake.pcap,246353,40840850dc2105d2be8b77f02951060b9e36af04f94eeab0b3d8f3922b534f73
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-20/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-20/handshake.pcap,253335,ed50a5f9d3ebe8660e9bd40cfa4b1129f5da60e435a799c62e319832aedcc9cc
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-21/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-21/handshake.pcap,211339,0bde91593d62c605520aca1e22c622269a7582fa53f80e792ebf3ee9ad844bb1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-22/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-22/handshake.pcap,208981,e4152b436b139ea5d729529b6959f47408d9de3cb940f46854983ae00d590a49
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-23/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-23/handshake.pcap,233613,4421ce5e893687eecc1249c87df5a77cdeebf2ed7d46ceab924c4964d2726b52
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-24/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-24/handshake.pcap,217261,f3fa5ad5a7ad5d1b79d4537dca2ff6129f8afc8b8579f390a6c21fa4e4d76cb0
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-25/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-25/handshake.pcap,137762,c2633032da7723c8b4fb677d7701b318568e076ba07b38af8a83db24c4db963d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-26/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-26/handshake.pcap,212429,f9524153556ad2520ceaa8fc1eea8ba12e33ddc659303f6db2f0402d36a925ac
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-27/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-27/handshake.pcap,206792,137ccf1bfd6ef05bff1514e1e80d22baaacc79e772c7d60af2cc6cbea93854c1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-28/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-28/handshake.pcap,35119,c818f0b4574d0d5c944b761741e195062a2eb515e63091636d2825995e3db1eb
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-29/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-29/handshake.pcap,204656,d516787adb6796635c4f785bec3efbc9a6731e6f808ed3aea7b1cd821377b653
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-30/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-30/handshake.pcap,218501,e204e8b30ba4b5b6bf857a063709a2282886a4b1fac1eba6a4b5a8c225499655
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-31/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-31/handshake.pcap,206505,98482d340957c66307260bb8e7d894e69fc4876ee24e7e24574f1a33ccb0d614
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-32/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-32/handshake.pcap,210912,a15c1aa5c7ab9c095e32a3127c0fb9a65bc76f90f0b8b5df10e3016ead6de9c1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-33/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-33/handshake.pcap,199895,547d9e40a30358b59587022089acbd5d243bb46ec27f0409cbad132220e498cf
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-34/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-34/handshake.pcap,202100,501bb3de6c7794d548562cb4785b156a2553260d1bebb69137cc86969e3893c3
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-35/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8-opera-35/handshake.pcap,200282,76ebdde88371a519cd351d546b8d007d9a12e03fbec71d4f85d3206b187fc11d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-22.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-22.0/handshake.pcap,16384,cf42d1907381c4a0d800193d224711113f4c85261cc338c75a2f48d4cfce12bd
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-23.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-23.0/handshake.pcap,16384,adc92a2727ece868da87457994c42002ca57fcf1888cf2d38773ce022917ee90
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-24.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-24.0/handshake.pcap,16384,ecb9b681c9483f290ddcf5cc9086e1852b277c53e618a98598d6506d980ca081
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-25.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-25.0/handshake.pcap,16384,ee3929be43872d565ecfc7b2815ea7a2ffe5ee1b0bc12947350d0ed5ef43f46f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-26.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-26.0/handshake.pcap,16384,2781f93dd344eda1132f76d4f40d361b1f337ff6ea847db83421c9a52ed1b88c
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-27.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-27.0/handshake.pcap,16384,d66eeaea792206fd24f9550f9b0954b94a55dd145398a58722fb57aa2eca27d9
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-28.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-28.0/handshake.pcap,16384,57bdc5fd8b47a36894c3db47dfbe25936455aa11b1b94927baf5678eca8a3f4b
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-29.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-29.0/handshake.pcap,12288,e1784eb2f74668da9a937de07dbd04311dd889cb1be69fb0e18e6c0cf5093dad
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-30.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-Windows-8.1-chrome-30.0/handshake.pcap,12288,3302aa980b0b1e360efb610ca4335911b9a30460439574ad2de7366500497ef7
