donor,path,sha256,size_bytes,mode,classification,module,language,semantic_record_ids,post_refactor_234_disposition,notes
whitedns_android,.gitattributes,1d5d71dcc6ccd28ab46a335349ecc74742ca4b81f4fcad212f8d134f70f1f13e,17,0o644,data,.gitattributes,n/a,PR234-F00001;PR234-M0788,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/sk.json,ac2ef3272d96d14768af02b047efa6e2519c9bc3170c40a7c1cddaf2d72bf3cd,28396,0o644,configuration,server_manager/messages,json,PR234-F02094;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/sl.json,1831ff10984169f5a0fd4a6831cdd4a89123b4069adb4e8209fe65f510e93061,27555,0o644,configuration,server_manager/messages,json,PR234-F02095;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/sq.json,47edb493acc308fe3b95f8c2ae5ee4ff76b5e5f42f3f9c7931d25ecb8184fe04,28812,0o644,configuration,server_manager/messages,json,PR234-F02096;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/sr-Latn.json,c2f6e9ba741fc719ac9090f86eb46098bb76485b11e6386a54117f99f5909369,27289,0o644,configuration,server_manager/messages,json,PR234-F02097;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/sr.json,9ed7bc6051c0d8e2827d9e31461b94e5943580b6d964366046d0b6ed64484c0e,37974,0o644,configuration,server_manager/messages,json,PR234-F02098;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/sv.json,015c099ed26ef364803e048668d59f7e3421608d7fa3955983390edfb106cbd9,26724,0o644,configuration,server_manager/messages,json,PR234-F02099;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/sw.json,5620c0dfdbedb48fb58f3c3b8cb1e687cab7ea0fd843a4b141559b0a4d7a64ea,26656,0o644,configuration,server_manager/messages,json,PR234-F02100;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/ta.json,322084acaa95cce568fd305ce47c689ca91098d9277458b41a9f9004318cc884,54987,0o644,configuration,server_manager/messages,json,PR234-F02101;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/th.json,21bc990873835da465fbce3d4e2a282a3ff7e27818f1db8f97ab16c9c32e430d,46521,0o644,configuration,server_manager/messages,json,PR234-F02102;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/tr.json,b7c5911fb31641482bc0a570beccfa417ee06c207670703738de167797594040,27997,0o644,configuration,server_manager/messages,json,PR234-F02103;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/uk.json,dd0cdc4c72c52a550880e0eefa01b5bcb4098d1facd8064cae6c5705529a1877,38904,0o644,configuration,server_manager/messages,json,PR234-F02104;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/ur.json,b851696d32b7a5a131d6b57257f13b15cfe3b6395b0b95bf374fc3cbc3666385,36980,0o644,configuration,server_manager/messages,json,PR234-F02105;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/vi.json,839109d2e69b032c12dcc06c65d6f21197db21ecc6eee0d6f31e0862e4f15f0c,31175,0o644,configuration,server_manager/messages,json,PR234-F02106;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/zh-CN.json,5c93c9d02d19f425089ab85ec1c3c24699d4a5061e5342cbcf10a6bedb805ac5,25121,0o644,configuration,server_manager/messages,json,PR234-F02107;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/messages/zh-TW.json,4f198c85281d58707988b385170cf2ce6979d78d568e30eecca41446ea09dbc1,25279,0o644,configuration,server_manager/messages,json,PR234-F02108;PR234-M0460,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/model/accounts.ts,a0381f223f1596e73abd6054a61b37c176583cf76c0b9a4092f6dac1f45d61e4,1905,0o644,implementation,server_manager/model,ts,PR234-F02109;PR234-M0461,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/model/digitalocean.ts,91e37257f9bd501855d18119f5a581a16dd93368af872d30355bd598b9a72273,2816,0o644,implementation,server_manager/model,ts,PR234-F02110;PR234-M0461,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/model/gcp.spec.ts,64d3e515efee789bc9915949a6b312d0f29f0d481587eb62c397d5910c877146,2711,0o644,test,server_manager/model,ts,PR234-F02111;PR234-M0461,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/model/gcp.ts,0f1fd0cce3a1a6cdb7e6291e52c1ba0014fff16f44aaa18e26e39a2a2c6e189b,5200,0o644,implementation,server_manager/model,ts,PR234-F02112;PR234-M0461,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/model/location.ts,e361f226b0ea95f3b11e5fbba8c2362f9a27f32c9a8b190bc27f99db0282588d,4820,0o644,implementation,server_manager/model,ts,PR234-F02113;PR234-M0461,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/model/server.ts,6a665b2e139e9e445d7cb6000b921ab52e6a05a6e5eb2708179888923774652c,7485,0o644,implementation,server_manager/model,ts,PR234-F02114;PR234-M0461,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/model/survey.ts,ab30fde15dde06beee945d1dbe6504c2d85add59855fa2ff911fc35ed6b5b6d4,862,0o644,implementation,server_manager/model,ts,PR234-F02115;PR234-M0461,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/package.json,b39847153492975b8fb0cf7121294a4faf5077dc09ee65a08623ceb04b5f53f7,4873,0o644,configuration,server_manager/package.json,json,PR234-F02116;PR234-M0462,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/test.action.sh,1488fcb1f0aff6f436751d9c8dbcb1946474e894fae116ed63d707dc0a030420,1008,0o644,deployment,server_manager/test.action.sh,sh,PR234-F02117;PR234-M0463,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/tsconfig.json,362856594a5255e27142096e1b3f78cc0c7b7f7bec333ff7bc63a02571ac037e,466,0o644,configuration,server_manager/tsconfig.json,json,PR234-F02118;PR234-M0464,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/types/electron-to-chromium.d.ts,728b380631150401744857a81b789b4d74b2ac7433acbf93f45277b647692d34,768,0o644,implementation,server_manager/types,ts,PR234-F02119;PR234-M0465,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/types/jsonic.d.ts,ff2c4bcd466d7776050d0270c76c9e876c7c6ea4245ca7a84b0eaf7babefac3f,755,0o644,implementation,server_manager/types,ts,PR234-F02120;PR234-M0465,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/types/preload.d.ts,dbc2566d2af0c5659c579cef36490aab83484c1c1523ca4a05354f6136e67d54,1830,0o644,implementation,server_manager/types,ts,PR234-F02121;PR234-M0465,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/app.spec.ts,ea58fcdce400a515f295b1ffa90bb0d5ed1e7eb9382b408e81f4d852b3930dd3,9339,0o644,test,server_manager/www,ts,PR234-F02122;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/app.ts,0204c9af6bbe80ce5bb52e40ae4fa69f0f3dd8514c7211e24bf14ffc7d48ed86,55777,0o644,implementation,server_manager/www,ts,PR234-F02123;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/browser_main.ts,8287433f0a8d4b733913bb66a03dd6d02f18c5b401bcddb66e52f7dd53eaf642,2193,0o644,implementation,server_manager/www,ts,PR234-F02124;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/build.action.sh,2344539791a83493745611d8d1dcdbe46390535c04463a59bd8b73a6b97874ea,1081,0o644,deployment,server_manager/www,sh,PR234-F02125;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/build_install_script.action.sh,e678dee4a064a2a0e34ba030db67584f023dfbfe8996a9da05845dcf85670dee,1585,0o644,deployment,server_manager/www,sh,PR234-F02126;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/cloud_accounts.spec.ts,eae5a612b1faf050f1f624ebd2c94fb165eaa3572a7f4eace8362e8bb8ab30b3,4493,0o644,test,server_manager/www,ts,PR234-F02127;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/cloud_accounts.ts,7f9b54bae3e17de271d8ee3f44750a4891ca17006fd80a44743b2c4c40ede787,5521,0o644,implementation,server_manager/www,ts,PR234-F02128;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/data_formatting.spec.ts,ce6d63ddff28984c1fb2b1d5e3ce4cbb48027a6445296c7260194bc7cfffe0d9,3797,0o644,test,server_manager/www,ts,PR234-F02129;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/data_formatting.ts,d2404f3ce19911a98fd38e87f80813075b060a2a6822979bfd6f32d19293ceeb,5581,0o644,implementation,server_manager/www,ts,PR234-F02130;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/digitalocean_account.ts,21bacc4aa565e728e7b6588bb7d8102faaa67d8d64ce53f2b052b5d6cd83832e,6899,0o644,implementation,server_manager/www,ts,PR234-F02131;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/digitalocean_server.ts,b4bbd842cca9d2181a8f612172a9c26e1b0febeb6e9d00a291eb22be9f6539b6,11149,0o644,implementation,server_manager/www,ts,PR234-F02132;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/fetcher.spec.ts,3ed19387fda32d61c44b772ee7ede7e0ccdf73908f6bbe3108773f857195123f,938,0o644,test,server_manager/www,ts,PR234-F02133;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/fetcher.ts,639667e2e9839ed4e5302053197382c260982816b639b6c2620d96f8fb8c8ce9,1533,0o644,implementation,server_manager/www,ts,PR234-F02134;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/gcp_account.ts,4939308b988ff92ca74ef7de7d0bf99b78f7fd9b005a4890f06e5416bb8171ed,11370,0o644,implementation,server_manager/www,ts,PR234-F02135;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/gcp_server.ts,61ebb58463be8e8981b5948e60df14b18f205b3a478841535f3e137c2418e0a7,9758,0o644,implementation,server_manager/www,ts,PR234-F02136;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/karma.conf.js,a4eb1ec7e06bedaa242c1d159f4ac16c08789fc2b315519a7c3e13dea1e2b7fd,1731,0o644,implementation,server_manager/www,js,PR234-F02137;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/location_formatting.spec.ts,609e801b335d57972869e5bb73ce3a44b88697c962fafc7807292eeb3f654fe5,6424,0o644,test,server_manager/www,ts,PR234-F02138;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/location_formatting.ts,a529da4b35df1e310557829f2b21a71060e743f1bdf7caaa757a6e600370b3a4,4847,0o644,implementation,server_manager/www,ts,PR234-F02139;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/main.ts,6aa6f21477c0d18b0373885aa984aa2b9e4757de51107ed6c760f9aae3b7dbd5,6414,0o644,implementation,server_manager/www,ts,PR234-F02140;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/management_urls.spec.ts,f7d752c7f284ba5e259fb60d39a7d6b161cfbe7821569621998fcf023ee2df80,2606,0o644,test,server_manager/www,ts,PR234-F02141;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/management_urls.ts,dd05742282405e97bf82548d2c8536756c119b922afdf67cfd98913ca4526eb2,1502,0o644,implementation,server_manager/www,ts,PR234-F02142;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/manual_server.ts,d98c78a016b4a4e5656b4f838ff3c18282a959168d6c7dd33a9b568595af5d6b,3526,0o644,implementation,server_manager/www,ts,PR234-F02143;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/outline-gcp-create-server-app.ts,4e28002e98f6ce3c66bf51addfd863788b7c8ae45e2a95b34f9b27d2e9b9293c,14928,0o644,implementation,server_manager/www,ts,PR234-F02144;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/server_install.spec.ts,e8429490db1e24fe2f25af174d9bddf05e248ce86e960b9b763c3332d4e0bdb1,2519,0o644,test,server_manager/www,ts,PR234-F02145;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/server_install.ts,cab1285ade23b319c4e6a405398c5fd5ed2d820b6c538ccc71b06612a2a14ff0,1886,0o644,implementation,server_manager/www,ts,PR234-F02146;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/shadowbox_server.ts,cbe295802f22d3cf849df2f8ac977c976c2dc61c1c91026f0f092862dfa9849f,11741,0o644,implementation,server_manager/www,ts,PR234-F02147;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/start.action.sh,510e4498304a51e7970d3b719ae866a57d017dd8954553c60e4dbe27be6b34fb,801,0o644,deployment,server_manager/www,sh,PR234-F02148;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/survey.spec.ts,95ae12568ad5bd61b2aae85bb02960523578ff6b2d1b908b79436697da22fda4,3730,0o644,test,server_manager/www,ts,PR234-F02149;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/survey.ts,1cdb01e4f0d3ca7afab3a7d94ded0045a263d390eec27df52ee66feed2a834cd,2490,0o644,implementation,server_manager/www,ts,PR234-F02150;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/test.action.sh,ba437172cfb9d4c4cd1c9e0bf55863910fc6203010de8dd37da6fdebff11ff07,725,0o644,deployment,server_manager/www,sh,PR234-F02151;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/testing/models.ts,0a407b8da2b8d8f94f350f68e69cd594ff326ce84de0d1b54c70d8e17651252c,10401,0o644,implementation,server_manager/www,ts,PR234-F02152;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/app-root.ts,4f3ee0801eef7a012c3b8640cafa5c602f6c1d38ddeec37b3022ae9959b979c9,39705,0o644,implementation,server_manager/www,ts,PR234-F02153;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/cloud-assets.ts,6e4cddc529fb5a83a00ad70da8ae43167d68139f271decb10a6c58d6ca90c875,1133,0o644,implementation,server_manager/www,ts,PR234-F02154;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/cloud-install-styles.ts,aec8c1dd289f615a632457a1efd876c1cac30bc780c81d68fca23f25e0dec0c7,6045,0o644,implementation,server_manager/www,ts,PR234-F02155;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/if_messages.ts,af63b4d3e6d7af0860001b25fe6df79a3bf32146b541718836be08f3786ce3ec,1299,0o644,implementation,server_manager/www,ts,PR234-F02156;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/licenses/README.md,2923c4210e41572717b609133cd7e343f980f52b7f49c1b719e8b27b01c03955,1129,0o644,documentation,server_manager/www,md,PR234-F02157;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/licenses/db-ip_license.txt,66dc1a8cda93171ec5e6c32e5ce9e2f107d415d5445caec99c31376014247ce2,188,0o644,data,server_manager/www,txt,PR234-F02158;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/licenses/licenses.txt,a71033422927bbb600fee6cbc4778fdd8993aae45d06521cffa2eddfbc5631d1,435257,0o644,data,server_manager/www,txt,PR234-F02159;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-about-dialog.ts,18c5bf56b266c6bffb36fc29840d3036569d49211219e993ac6fefa86f5fb503,2394,0o644,implementation,server_manager/www,ts,PR234-F02160;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-cloud-instructions-view.ts,c87af08be7eae86ee725c240b8a599218ab5c44621e4ea7223535a1920c6b8c7,2813,0o644,implementation,server_manager/www,ts,PR234-F02161;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-do-oauth-step.ts,02986e863267685c3c81ead66977e3e14f75fa492551dde9d4298cf24f0e0ae8,5615,0o644,implementation,server_manager/www,ts,PR234-F02162;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-feedback-dialog.ts,0d6c585ddb089b47e5f7f9f35161e280b14f41b76e13fa40fa96c0e18d6ef0a8,9660,0o644,implementation,server_manager/www,ts,PR234-F02163;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-gcp-oauth-step.ts,ad3a95fd605da1aec846c9aba202a53f6dc2ac3f18339286b62d8b9815dfcfd7,3403,0o644,implementation,server_manager/www,ts,PR234-F02164;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-help-bubble.ts,2efc6223121397a5ece007d018d7f61436318a24d51c3ab77e71dd70984ea0b0,5533,0o644,implementation,server_manager/www,ts,PR234-F02165;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-iconset.ts,af31c2a08b68a0ab2838bfbbd7693e2b6c23bd88149fba31842834e1145b2bcb,2276,0o644,implementation,server_manager/www,ts,PR234-F02166;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-intro-step.ts,3b4a4286478d8be1e46e36cab5ece1390744a3f6ac0ce13a3ea15ef36d846236,13289,0o644,implementation,server_manager/www,ts,PR234-F02167;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-language-picker.ts,84dd9ec06f72122998fff6d451e59bf2c7ab34c42dc46ccb9981b1faffd5fb8c,3368,0o644,implementation,server_manager/www,ts,PR234-F02168;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-manual-server-entry.ts,556c7496a1d1120d95ec0d9313ccc380dc649bf2edbc5ee99e70b9e3f5c83107,17522,0o644,implementation,server_manager/www,ts,PR234-F02169;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-metrics-option-dialog.ts,458898389fe8018204c7c643989679670251519c8b755f12699020fe2dcca168,2232,0o644,implementation,server_manager/www,ts,PR234-F02170;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-modal-dialog.ts,58e1ac6bcde4ed58a46f00a876108cac824b4bb18da51841a9d35906043cce31,2250,0o644,implementation,server_manager/www,ts,PR234-F02171;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-per-key-data-limit-dialog.ts,801cdcf0a136f21271b906d9583f1c283f0249893f1217fe15677e5aa17e1138,12296,0o644,implementation,server_manager/www,ts,PR234-F02172;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-progress-spinner.ts,b0a38e4fbcebc2b032425c9076cabf1e2dde00a58473fbd2cbca3e3096248d3b,2212,0o644,implementation,server_manager/www,ts,PR234-F02173;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-region-picker-step.ts,bab3128e22d9b56e67522cfb58352c0d274866ab07ca638ed4c6b6178cdbde3a,10741,0o644,implementation,server_manager/www,ts,PR234-F02174;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-server-list.ts,12a0a08ca7ba5183a25e9abd01e216a14fed56682b49d414cf9473d1b4df8926,2636,0o644,implementation,server_manager/www,ts,PR234-F02175;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-server-progress-step.ts,2e4ee914258e4392483b4baf38d76e91088f0578476da1515d506678597ee704,3178,0o644,implementation,server_manager/www,ts,PR234-F02176;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-server-settings-styles.ts,1144e1b1be262d297a348d12e43ca5e6cdbc56d88c14e79e9e9fda919998aa3f,2293,0o644,implementation,server_manager/www,ts,PR234-F02177;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-server-settings.ts,d6a155c5d20f65f95435f3534155d61ee8f68d5fb6d3e64b1513d2221ecd9716,18615,0o644,implementation,server_manager/www,ts,PR234-F02178;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-server-view.ts,72de097cf7fbe53c306e758c755ec5bc4efc913c384df81ceff37e1c4de48cf8,29311,0o644,implementation,server_manager/www,ts,PR234-F02179;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-share-dialog.ts,24fd175ef37109f30e9cf797b8e5adcbec575f905a2e06a4742fd24117ae6bd3,5322,0o644,implementation,server_manager/www,ts,PR234-F02180;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-sort-span.ts,a76aaae5406bf11f029fb731e22364c80d700a366b23617a6dbbc6ee4452e313,1449,0o644,implementation,server_manager/www,ts,PR234-F02181;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-step-view.ts,f8411f233d6f85af92f5b375d1bb8bbf8d207037b2ffb95dc8c1d68515a8b4d9,2237,0o644,implementation,server_manager/www,ts,PR234-F02182;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-survey-dialog.ts,89a537993b9007ff71d60c53425e10004755e85dc9a5fe0ffc7f00144b339e92,3837,0o644,implementation,server_manager/www,ts,PR234-F02183;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-tos-view.ts,c4ed79983bad46f220afca532220e37c1b0fdb6d90d5a2deea261e48e9b22cc7,2070,0o644,implementation,server_manager/www,ts,PR234-F02184;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/outline-validated-input.ts,7e583b13225777de6a16c64661511a80155973fb09916bbf9b104b39206b383a,6775,0o644,implementation,server_manager/www,ts,PR234-F02185;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/ui_components/style.css,b051777de5b84ae129126b378e35fe953cba4b39432e6e6661e3fe1066f6aa93,2456,0o644,ui-or-product,server_manager/www,css,PR234-F02186;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/views/server_view/access_key_data_table/access_key_controls/index.ts,a0d48844a20620bb97931b7b6ef0ae90de63d979af48d3b2437e1a8b611ffde4,4514,0o644,ui-or-product,server_manager/www,ts,PR234-F02187;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/views/server_view/access_key_data_table/access_key_controls/stories.ts,a8958ff46aaf82692e6ca0ebad4cc656368b4f5075209f109506b20035f3b3b3,1130,0o644,ui-or-product,server_manager/www,ts,PR234-F02188;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
outline_apps,server_manager/www/views/server_view/access_key_data_table/access_key_status/index.ts,05fe96047f5ea31754e3f2d506f441655f4a3183dc856c3e0e83207442b16421,3098,0o644,ui-or-product,server_manager/www,ts,PR234-F02189;PR234-M0466,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
