donor,path,symbol,line,snippet,sha256,semantic_record_ids
coredns-master(1).zip,coredns-master/plugin/forward/health_test.go,TestHealthMaxFails,202,func TestHealthMaxFails(t *testing.T) {,c0d4493404df35ba7cb3994cc1fa80dcbd1be90812b693e242ccd2ec466afc28,PR222-S003
coredns-master(1).zip,coredns-master/plugin/forward/health_test.go,TestHealthNoMaxFails,235,func TestHealthNoMaxFails(t *testing.T) {,c0d4493404df35ba7cb3994cc1fa80dcbd1be90812b693e242ccd2ec466afc28,PR222-S003
coredns-master(1).zip,coredns-master/plugin/forward/health_test.go,TestHealthDomain,272,func TestHealthDomain(t *testing.T) {,c0d4493404df35ba7cb3994cc1fa80dcbd1be90812b693e242ccd2ec466afc28,PR222-S003
coredns-master(1).zip,coredns-master/plugin/forward/health_test.go,TestAllUpstreamsDown,313,func TestAllUpstreamsDown(t *testing.T) {,c0d4493404df35ba7cb3994cc1fa80dcbd1be90812b693e242ccd2ec466afc28,PR222-S003
coredns-master(1).zip,coredns-master/plugin/forward/log_test.go,init,5,func init() { clog.Discard() },b80715b8aacb807ca30474fa7f6f3d0339d56195fb2dca6135bdd9e842b53be7,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/zones.go,lookupZone,8,"func (s *Secondary) lookupZone(qname string) (string, *file.Zone, bool) {",16628aa7313396a1e1efbaa1be1dbe27f92cb975405614f7e916e16e938a4c17,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/zones.go,zoneName,23,func (s *Secondary) zoneName(z *file.Zone) string {,16628aa7313396a1e1efbaa1be1dbe27f92cb975405614f7e916e16e938a4c17,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/zones.go,stopDynamicZones,30,func (s *Secondary) stopDynamicZones() {,16628aa7313396a1e1efbaa1be1dbe27f92cb975405614f7e916e16e938a4c17,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/zones.go,removeZoneName,39,"func removeZoneName(names []string, name string) []string {",16628aa7313396a1e1efbaa1be1dbe27f92cb975405614f7e916e16e938a4c17,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,transferIn,12,"func (s *Secondary) transferIn(origin string, z *file.Zone, t *transfer.Transfer) error {",b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,dynamicZoneStart,44,type dynamicZoneStart struct {,b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,applyCatalog,50,"func (s *Secondary) applyCatalog(origin string, cat *catalog.Catalog, catalogZone *file.Zone, t *transfer.Transfer) {",b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,catalogMemberAllowed,121,"func (s *Secondary) catalogMemberAllowed(origin, member string) bool {",b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,catalogMember,126,"func catalogMember(cat *catalog.Catalog, zone string) (catalog.Member, bool) {",b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,migrateCatalogMemberLocked,140,"func (s *Secondary) migrateCatalogMemberLocked(existing *file.Zone, dyn *dynamicZone, source, target catalog.Member, targetOrigin string, targetZone *file.Zone) (dynamicZoneStart, bool) {",b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,replaceDynamicZoneLocked,152,"func (s *Secondary) replaceDynamicZoneLocked(member catalog.Member, origin string, catalogZone, preserveFrom *file.Zone) dynamicZoneStart {",b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,preserveDynamicZoneState,180,"func preserveDynamicZoneState(target, source *file.Zone) {",b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,logCatalogMigration,190,"func (s *Secondary) logCatalogMigration(zone, source, target, sourceID, targetID string, preserved bool) {",b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,removeDynamicZoneLocked,200,"func (s *Secondary) removeDynamicZoneLocked(zone, catalog string) bool {",b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog.go,ensureZoneStateLocked,215,func (s *Secondary) ensureZoneStateLocked() {,b8c1900f6439d0258da659981d0335e6b79547da5bb9f44e837a6cbe0eccb4ea,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/setup.go,init,22,"func init() { plugin.Register(""secondary"", setup) }",15dc0adc802079cfbf40b7d24e0341c40f0ae798e4a068d316c822c49bf1d7c8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/setup.go,setup,24,func setup(c *caddy.Controller) error {,15dc0adc802079cfbf40b7d24e0341c40f0ae798e4a068d316c822c49bf1d7c8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/setup.go,newSecondary,75,"func newSecondary(zones file.Zones, fall fall.F, catalogZones map[string]plugin.Zones) *Secondary {",15dc0adc802079cfbf40b7d24e0341c40f0ae798e4a068d316c822c49bf1d7c8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/setup.go,transferAndUpdate,94,"func (s *Secondary) transferAndUpdate(origin string, z *file.Zone, x *transfer.Transfer, updateShutdown chan bool) {",15dc0adc802079cfbf40b7d24e0341c40f0ae798e4a068d316c822c49bf1d7c8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/setup.go,waitForTransferRetry,121,"func waitForTransferRetry(updateShutdown <-chan bool, dur time.Duration) bool {",15dc0adc802079cfbf40b7d24e0341c40f0ae798e4a068d316c822c49bf1d7c8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/setup.go,secondaryParse,132,"func secondaryParse(c *caddy.Controller) (file.Zones, fall.F, map[string]plugin.Zones, error) {",15dc0adc802079cfbf40b7d24e0341c40f0ae798e4a068d316c822c49bf1d7c8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/setup.go,catalogMemberZonesFromArgs,187,"func catalogMemberZonesFromArgs(args []string) (plugin.Zones, error) {",15dc0adc802079cfbf40b7d24e0341c40f0ae798e4a068d316c822c49bf1d7c8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/setup.go,mergeCatalogMemberZones,199,"func mergeCatalogMemberZones(config map[string]plugin.Zones, origin string, zones plugin.Zones) plugin.Zones {",15dc0adc802079cfbf40b7d24e0341c40f0ae798e4a068d316c822c49bf1d7c8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/setup_test.go,TestSecondaryParse,12,func TestSecondaryParse(t *testing.T) {,ab36ab45838b655cf8064e2d144a72d581d8b8ad93af70e1c0a14d4cc17e0782,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/secondary.go,Secondary,14,type Secondary struct {,49f986dd0692c9a56cd0c0939f508a9821d10a5ce666b2ae33b8e655c5aece3c,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/secondary.go,dynamicZone,27,type dynamicZone struct {,49f986dd0692c9a56cd0c0939f508a9821d10a5ce666b2ae33b8e655c5aece3c,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/secondary.go,Name,35,"func (s *Secondary) Name() string { return ""secondary"" }",49f986dd0692c9a56cd0c0939f508a9821d10a5ce666b2ae33b8e655c5aece3c,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalog,20,func TestTransferInCatalog(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalogRestrictsMemberZones,71,func TestTransferInCatalogRestrictsMemberZones(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalogRemovesMemberZone,116,func TestTransferInCatalogRemovesMemberZone(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalogResetsMemberZoneOnIDChange,145,func TestTransferInCatalogResetsMemberZoneOnIDChange(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalogMigratesMemberZoneWithSameID,222,func TestTransferInCatalogMigratesMemberZoneWithSameID(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalogRejectsOwnershipMigrationOutsideMemberZones,260,func TestTransferInCatalogRejectsOwnershipMigrationOutsideMemberZones(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalogWaitsForTargetUpdateAfterSourceAddsCOO,297,func TestTransferInCatalogWaitsForTargetUpdateAfterSourceAddsCOO(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalogRejectsUncoordinatedMigration,354,func TestTransferInCatalogRejectsUncoordinatedMigration(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalogMigrationResetsStateForDifferentID,395,func TestTransferInCatalogMigrationResetsStateForDifferentID(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInCatalogRejectsInvalidCatalog,433,func TestTransferInCatalogRejectsInvalidCatalog(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,TestTransferInSkipsCatalogParseForRegularZone,459,func TestTransferInSkipsCatalogParseForRegularZone(t *testing.T) {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,testTransferZones,481,type testTransferZones struct {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,newTestTransferZones,487,func newTestTransferZones(records map[string][]dns.RR) *testTransferZones {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,set,491,"func (z *testTransferZones) set(zone string, rrs []dns.RR) {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,blockAXFR,497,"func (z *testTransferZones) blockAXFR(zone string, gate <-chan struct{}) {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,handler,506,func (z *testTransferZones) handler() dns.HandlerFunc {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,catalogMigrationFixture,536,type catalogMigrationFixture struct {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,newCatalogMigrationFixture,548,"func newCatalogMigrationFixture(t *testing.T, oldID, newID, coo string, blockTarget bool) *catalogMigrationFixture {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,releaseTarget,602,func (f *catalogMigrationFixture) releaseTarget() {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,newTestSecondary,606,"func newTestSecondary(origin string, z *file.Zone, catalog bool) *Secondary {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,waitForAnswer,614,"func waitForAnswer(t *testing.T, s *Secondary, name string, qtype uint16) *dns.Msg {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,waitForAddress,632,"func waitForAddress(t *testing.T, s *Secondary, zone, address string) {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,catalogZoneRecords,648,"func catalogZoneRecords(t *testing.T, includeVersion bool) []dns.RR {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,catalogZoneRecordsWithMemberID,663,"func catalogZoneRecordsWithMemberID(t *testing.T, id string, serial int) []dns.RR {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,catalogZoneRecordsFor,668,"func catalogZoneRecordsFor(t *testing.T, origin, id, member, coo string, serial int) []dns.RR {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,catalogRecordMember,673,type catalogRecordMember struct {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,catalogZoneRecordsForMembers,679,"func catalogZoneRecordsForMembers(t *testing.T, origin string, members []catalogRecordMember, serial int) []dns.RR {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,catalogZoneRecordsWithoutMembers,700,func catalogZoneRecordsWithoutMembers(t *testing.T) []dns.RR {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,memberZoneRecords,712,func memberZoneRecords(t *testing.T) []dns.RR {,089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,memberZoneRecordsWithAddress,717,"func memberZoneRecordsWithAddress(t *testing.T, serial int, address string) []dns.RR {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,memberZoneRecordsFor,722,"func memberZoneRecordsFor(t *testing.T, origin string, serial int, address string) []dns.RR {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/catalog_test.go,mustRR,734,"func mustRR(t *testing.T, s string) dns.RR {",089cbc0a04634f65cf03b83c64de54bd578e7bffae57720837474a00d3abb928,PR222-S003
coredns-master(1).zip,coredns-master/plugin/secondary/log_test.go,init,5,func init() { clog.Discard() },ee4b02572f0bc3454a69dcf92857aa5112de08b7977ac29d49612ade5c00252a,PR222-S003
coredns-master(1).zip,coredns-master/plugin/root/root.go,init,14,"func init() { plugin.Register(""root"", setup) }",9407d1d6848f905bc33497f05834efe5dc6289a0d14a0d34feb662de5d5b0de8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/root/root.go,setup,16,func setup(c *caddy.Controller) error {,9407d1d6848f905bc33497f05834efe5dc6289a0d14a0d34feb662de5d5b0de8,PR222-S003
coredns-master(1).zip,coredns-master/plugin/root/root_test.go,TestRoot,14,func TestRoot(t *testing.T) {,1080ee9e59a7bda830a3e66930d58acde36c2c032291ea083f9a98ab7f138557,PR222-S003
coredns-master(1).zip,coredns-master/plugin/root/root_test.go,getTempDirPath,91,"func getTempDirPath() (string, error) {",1080ee9e59a7bda830a3e66930d58acde36c2c032291ea083f9a98ab7f138557,PR222-S003
coredns-master(1).zip,coredns-master/plugin/root/root_test.go,getInaccessiblePath,100,func getInaccessiblePath(_file string) string {,1080ee9e59a7bda830a3e66930d58acde36c2c032291ea083f9a98ab7f138557,PR222-S003
coredns-master(1).zip,coredns-master/plugin/root/log_test.go,init,5,func init() { clog.Discard() },dc64eba76d7f16630cb41afde81a90eb69842a0f7c22240542e6d95f1e1513a9,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/nsec.go,names,13,"func names(_origin string, z *file.Zone) []string {",77c70104568eaddea2f06488318968cc6f6053bbc0c6e9dcf511f13b1c2b64ee,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/nsec.go,NSEC,28,"func NSEC(name, next string, ttl uint32, bitmap []uint16) *dns.NSEC {",77c70104568eaddea2f06488318968cc6f6053bbc0c6e9dcf511f13b1c2b64ee,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/sign.go,Sign,10,type Sign struct {,b315daad53acc7691d9ecc54eead3427073c53d03a2638a8de37cd949559bd52,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/sign.go,OnStartup,15,func (s *Sign) OnStartup() error {,b315daad53acc7691d9ecc54eead3427073c53d03a2638a8de37cd949559bd52,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/dnssec.go,signRRs,7,"func (p Pair) signRRs(rrs []dns.RR, signerName string, ttl, incep, expir uint32) (*dns.RRSIG, error) {",aac2e66e3481f2d49aac027ca25e8737518a0539daea1b96affc0948898f1603,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer_test.go,TestSign,13,func TestSign(t *testing.T) {,3ec2914b189641a1a7b857572eb63fb2ba51fa8ae224729defe23bf5984c9fb9,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer_test.go,TestSignApexZone,46,func TestSignApexZone(t *testing.T) {,3ec2914b189641a1a7b857572eb63fb2ba51fa8ae224729defe23bf5984c9fb9,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer_test.go,TestSignGlue,104,func TestSignGlue(t *testing.T) {,3ec2914b189641a1a7b857572eb63fb2ba51fa8ae224729defe23bf5984c9fb9,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer_test.go,TestSignDS,129,func TestSignDS(t *testing.T) {,3ec2914b189641a1a7b857572eb63fb2ba51fa8ae224729defe23bf5984c9fb9,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/file_test.go,TestFileParse,11,func TestFileParse(t *testing.T) {,35b4055600ce0679086e6b3e7561a7b7a613fe8d216f7b38ce17c88ff1b4fc99,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/file_test.go,TestParseSyntaxErrorBeforeSOA,46,func TestParseSyntaxErrorBeforeSOA(t *testing.T) {,35b4055600ce0679086e6b3e7561a7b7a613fe8d216f7b38ce17c88ff1b4fc99,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/file_test.go,TestParseNoSOA,68,func TestParseNoSOA(t *testing.T) {,35b4055600ce0679086e6b3e7561a7b7a613fe8d216f7b38ce17c88ff1b4fc99,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/keys.go,Pair,22,type Pair struct {,8799b78eb731652ec41fbf7283d257811cffecd3527d0769549c48e1dc77c33f,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/keys.go,keyParse,29,"func keyParse(c *caddy.Controller) ([]Pair, error) {",8799b78eb731652ec41fbf7283d257811cffecd3527d0769549c48e1dc77c33f,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/keys.go,readKeyPair,68,"func readKeyPair(public, private string) (Pair, error) {",8799b78eb731652ec41fbf7283d257811cffecd3527d0769549c48e1dc77c33f,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/keys.go,keyTag,110,func keyTag(ps []Pair) string {,8799b78eb731652ec41fbf7283d257811cffecd3527d0769549c48e1dc77c33f,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/nsec_test.go,TestNames,10,func TestNames(t *testing.T) {,3c120b5645a5cd8d8414fe8825d60cc3ca38792f796d4e0d73327e92b6add171,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer.go,Signer,20,type Signer struct {,762b56ed080586d39ca2fdf5866c2152c2bce835caeea18419fa2447c5b4c4eb,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer.go,Sign,33,"func (s *Signer) Sign(now time.Time) (*file.Zone, error) {",762b56ed080586d39ca2fdf5866c2152c2bce835caeea18419fa2447c5b4c4eb,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer.go,resign,112,func (s *Signer) resign() error {,762b56ed080586d39ca2fdf5866c2152c2bce835caeea18419fa2447c5b4c4eb,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer.go,resign,130,"func resign(rd io.Reader, now time.Time) (why error) {",762b56ed080586d39ca2fdf5866c2152c2bce835caeea18419fa2447c5b4c4eb,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer.go,signAndLog,167,"func signAndLog(s *Signer, why error) {",762b56ed080586d39ca2fdf5866c2152c2bce835caeea18419fa2447c5b4c4eb,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer.go,refresh,184,func (s *Signer) refresh(val time.Duration) {,762b56ed080586d39ca2fdf5866c2152c2bce835caeea18419fa2447c5b4c4eb,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/signer.go,lifetime,201,"func lifetime(now time.Time, jitterInception, jitterExpiration time.Duration) (uint32, uint32) {",762b56ed080586d39ca2fdf5866c2152c2bce835caeea18419fa2447c5b4c4eb,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/resign_test.go,TestResignInception,9,func TestResignInception(t *testing.T) {,768d5b25bdb7a3313a6ce425ac419c59be6697b0b7e04f91671fc603aab248fe,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/resign_test.go,TestResignExpire,23,func TestResignExpire(t *testing.T) {,768d5b25bdb7a3313a6ce425ac419c59be6697b0b7e04f91671fc603aab248fe,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/setup.go,init,15,"func init() { plugin.Register(""sign"", setup) }",42aa898ab461f85615e88408e68965ed5ffdcde9d56dd4edd7622a39264e6a41,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/setup.go,setup,17,func setup(c *caddy.Controller) error {,42aa898ab461f85615e88408e68965ed5ffdcde9d56dd4edd7622a39264e6a41,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/setup.go,parse,41,"func parse(c *caddy.Controller) (*Sign, error) {",42aa898ab461f85615e88408e68965ed5ffdcde9d56dd4edd7622a39264e6a41,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/file.go,write,16,func (s *Signer) write(z *file.Zone) error {,fac45181d9ed34731df5a15b80f2b5555b7f304ad1131a1f8d2f478e13926388,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/file.go,write,31,"func write(w io.Writer, z *file.Zone) error {",fac45181d9ed34731df5a15b80f2b5555b7f304ad1131a1f8d2f478e13926388,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/file.go,Parse,62,"func Parse(f io.Reader, origin, fileName string) (*file.Zone, error) {",fac45181d9ed34731df5a15b80f2b5555b7f304ad1131a1f8d2f478e13926388,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/setup_test.go,TestParse,9,func TestParse(t *testing.T) {,fb89e36641214908c0f2b2f98befb8acf5ed0d6103e7186c23e3d16a986278ed,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/setup_test.go,TestParseRejectsInvalidDbfileToken,78,func TestParseRejectsInvalidDbfileToken(t *testing.T) {,fb89e36641214908c0f2b2f98befb8acf5ed0d6103e7186c23e3d16a986278ed,PR222-S003
coredns-master(1).zip,coredns-master/plugin/sign/log_test.go,init,5,func init() { clog.Discard() },911a02e6b28a0c7f0243a8fa39813b24ba1b8de118b643285378c3efe2dcae02,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/tls.go,init,18,func init() {,4099dcb97af67cbd278692061d5e5215a1aca04e7dd8e3d2b6763c63cbe515af,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/tls.go,setup,23,func setup(c *caddy.Controller) error {,4099dcb97af67cbd278692061d5e5215a1aca04e7dd8e3d2b6763c63cbe515af,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/tls.go,parseTLS,31,func parseTLS(c *caddy.Controller) error {,4099dcb97af67cbd278692061d5e5215a1aca04e7dd8e3d2b6763c63cbe515af,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/tls.go,parseManualTLS,55,"func parseManualTLS(c *caddy.Controller, config *dnsserver.Config, args []string) error {",4099dcb97af67cbd278692061d5e5215a1aca04e7dd8e3d2b6763c63cbe515af,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/tls.go,parseACMETLS,129,"func parseACMETLS(c *caddy.Controller, config *dnsserver.Config) (*ctls.Config, error) {",4099dcb97af67cbd278692061d5e5215a1aca04e7dd8e3d2b6763c63cbe515af,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/tls.go,resolveACMEPath,196,"func resolveACMEPath(root, path string) (string, error) {",4099dcb97af67cbd278692061d5e5215a1aca04e7dd8e3d2b6763c63cbe515af,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/acme_test.go,TestParseACMETLS,22,func TestParseACMETLS(t *testing.T) {,b7174dd9a2e8357b8cea5de49aa443cad016480d08ccc9e92bdd165acdfaa7c5,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/acme_test.go,TestACMEDirectiveOrder,75,func TestACMEDirectiveOrder(t *testing.T) {,b7174dd9a2e8357b8cea5de49aa443cad016480d08ccc9e92bdd165acdfaa7c5,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/acme_test.go,TestParseACMETLSErrors,85,func TestParseACMETLSErrors(t *testing.T) {,b7174dd9a2e8357b8cea5de49aa443cad016480d08ccc9e92bdd165acdfaa7c5,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/acme_test.go,TestACMEDNS01ChallengeHandler,113,func TestACMEDNS01ChallengeHandler(t *testing.T) {,b7174dd9a2e8357b8cea5de49aa443cad016480d08ccc9e92bdd165acdfaa7c5,PR222-S003
coredns-master(1).zip,coredns-master/plugin/tls/acme_test.go,fakeCertificateManager,168,type fakeCertificateManager struct {,b7174dd9a2e8357b8cea5de49aa443cad016480d08ccc9e92bdd165acdfaa7c5,PR222-S003
