record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR232-F00407,PR232-M0119,CG232-outline-client-dbd7e4a107,outline-client,file-accountability,src/www/messages/pt-BR.json file-level review,file,configuration,file-level,src/www/messages/pt-BR.json,d7b5d58431a72c54eeef82c53a69b3d933bab03f48d1bf68fe546fc87e81dbf7,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0119,high,reviewed
PR232-F00408,PR232-M0120,CG232-outline-client-53f551f285,outline-client,file-accountability,src/www/messages/pt-PT.json file-level review,file,configuration,file-level,src/www/messages/pt-PT.json,231747b139dcaaa488789c216cd6eb1e36176e5eafb32ef783d78ff59ffd574c,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0120,high,reviewed
PR232-F00409,PR232-M0121,CG232-outline-client-fd17dc76c6,outline-client,file-accountability,src/www/messages/ro.json file-level review,file,configuration,file-level,src/www/messages/ro.json,e4803400040cdc15aaa9ce14be0875c3e311a9fa42d1f78bf5af994bcc16b9a3,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0121,high,reviewed
PR232-F00410,PR232-M0122,CG232-outline-client-dbcc6e607d,outline-client,file-accountability,src/www/messages/ru.json file-level review,file,configuration,file-level,src/www/messages/ru.json,73b199b15005e627ba56335a3d5cf65b9f39e796407e1e1ca2c96fbb75e9f559,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0122,high,reviewed
PR232-F00411,PR232-M0123,CG232-outline-client-9810439f24,outline-client,file-accountability,src/www/messages/si.json file-level review,file,configuration,file-level,src/www/messages/si.json,830f81a718445b623b276a48939e3f1ae7345e50fd92fe4a1e3a6658524a0580,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0123,high,reviewed
PR232-F00412,PR232-M0124,CG232-outline-client-1eb4d97d3d,outline-client,file-accountability,src/www/messages/sk.json file-level review,file,configuration,file-level,src/www/messages/sk.json,afadece24acc07eaedb9bfce0141bc04b900e53db23edaa423fbe79e27b4ac65,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0124,high,reviewed
PR232-F00413,PR232-M0125,CG232-outline-client-dc72c07bf0,outline-client,file-accountability,src/www/messages/sl.json file-level review,file,configuration,file-level,src/www/messages/sl.json,9765db3ae6acebd127b66ebef2df9a709775b21c07337a37a10dd76367908185,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0125,high,reviewed
PR232-F00414,PR232-M0126,CG232-outline-client-718a1542c4,outline-client,file-accountability,src/www/messages/sq.json file-level review,file,configuration,file-level,src/www/messages/sq.json,10825a330ba85a152c6e37e0fa4b023de1fb2be32612590010435586e7b7c217,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0126,high,reviewed
PR232-F00415,PR232-M0127,CG232-outline-client-b3acefe4bd,outline-client,file-accountability,src/www/messages/sr-Latn.json file-level review,file,configuration,file-level,src/www/messages/sr-Latn.json,328e9f7f00ae45662d96b9683d6483006f4f644f38f22b63750f75d123d7d18e,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0127,high,reviewed
PR232-F00416,PR232-M0128,CG232-outline-client-60c833f446,outline-client,file-accountability,src/www/messages/sr.json file-level review,file,configuration,file-level,src/www/messages/sr.json,620f6cd025d996c3bcc4a317dbb40243f0bba7a7473fa88717fbd413dd82a921,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0128,high,reviewed
PR232-F00417,PR232-M0129,CG232-outline-client-28182ea0ec,outline-client,file-accountability,src/www/messages/sv.json file-level review,file,configuration,file-level,src/www/messages/sv.json,49d600d6380badc5fac9d66a14241fe91879154d585a8f7731c717657e68958c,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0129,high,reviewed
PR232-F00418,PR232-M0130,CG232-outline-client-a890a8a240,outline-client,file-accountability,src/www/messages/sw.json file-level review,file,configuration,file-level,src/www/messages/sw.json,f2b4f47b04b8ee805205f2ddf07f7ae0ac30ebe8ab167a3a6eaea364b7ea3297,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0130,high,reviewed
PR232-F00419,PR232-M0131,CG232-outline-client-a5207e0654,outline-client,file-accountability,src/www/messages/ta.json file-level review,file,configuration,file-level,src/www/messages/ta.json,b8bb7f3417a8d3aef08669433d3fb942042210265b93c2e7d3a0d9a7e90c8b29,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0131,high,reviewed
PR232-F00420,PR232-M0132,CG232-outline-client-bb5cd7395d,outline-client,file-accountability,src/www/messages/th.json file-level review,file,configuration,file-level,src/www/messages/th.json,3f06afc89f8c9c6404068b3c6c90decf46dd3e884122dfd3ff508b9f940fbd2a,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0132,high,reviewed
PR232-F00421,PR232-M0133,CG232-outline-client-132c3e9da1,outline-client,file-accountability,src/www/messages/tr.json file-level review,file,configuration,file-level,src/www/messages/tr.json,9a0bf0467d03e6504181c23f718b35d613cbdecc1b8091f8ef1f0c50a61fb28d,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0133,high,reviewed
PR232-F00422,PR232-M0134,CG232-outline-client-e8dd7d111a,outline-client,file-accountability,src/www/messages/uk.json file-level review,file,configuration,file-level,src/www/messages/uk.json,ec644bea8ba075830619a3737e63f1c54d0d519737b0dd501119f218432fdb97,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0134,high,reviewed
PR232-F00423,PR232-M0135,CG232-outline-client-b546f0be69,outline-client,file-accountability,src/www/messages/ur.json file-level review,file,configuration,file-level,src/www/messages/ur.json,cdff009e1d401cd3ffd8a3df76927c59b2fcb16be874d50f516fb0dd216a44f2,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0135,high,reviewed
PR232-F00424,PR232-M0136,CG232-outline-client-4dcfd8747a,outline-client,file-accountability,src/www/messages/vi.json file-level review,file,configuration,file-level,src/www/messages/vi.json,d9bfe945db79f5ff7b57dabcfb17433ea6f4eae5cd3d7c95dc5427aaa722ecf1,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0136,high,reviewed
PR232-F00425,PR232-M0137,CG232-outline-client-a10ea5dea1,outline-client,file-accountability,src/www/messages/zh-CN.json file-level review,file,configuration,file-level,src/www/messages/zh-CN.json,a8761798c420864b4fbf282d310401c877c0a71042a876c9ab016de7ad221a67,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0137,high,reviewed
PR232-F00426,PR232-M0138,CG232-outline-client-fc2f6c850c,outline-client,file-accountability,src/www/messages/zh-TW.json file-level review,file,configuration,file-level,src/www/messages/zh-TW.json,184fc2ff4201813219d08ec50c6278b7a2d03484d34cc3108d485641fc9ff734,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0138,high,reviewed
PR232-F00427,PR232-M0139,CG232-outline-client-9124289df1,outline-client,file-accountability,src/www/model/errors.ts file-level review,file,ui-or-product,file-level,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0139,high,reviewed
PR232-F00428,PR232-M0140,CG232-outline-client-40b9e3cc1d,outline-client,file-accountability,src/www/model/events.spec.ts file-level review,file,test,file-level,src/www/model/events.spec.ts,569312a5bb157bd8616966146d959eecd34c02d07a15f062b04ee3f9555f638d,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0140,high,reviewed
PR232-F00429,PR232-M0141,CG232-outline-client-faad5fa41f,outline-client,file-accountability,src/www/model/events.ts file-level review,file,ui-or-product,file-level,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0141,high,reviewed
PR232-F00430,PR232-M0142,CG232-outline-client-3bbab97a15,outline-client,file-accountability,src/www/model/server.ts file-level review,file,ui-or-product,file-level,src/www/model/server.ts,ff938974f21f932276c8c943daa63ea50d5330d9a591a1bb5110e37ff4e435ba,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0142,high,reviewed
PR232-F00431,PR232-M0143,CG232-outline-client-55ec35f630,outline-client,file-accountability,src/www/start.action.mjs file-level review,file,operational,file-level,src/www/start.action.mjs,56c005d746337cacc1814862d0aa4857e9d4664f28ee4a7392cccb3a213ef3ce,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0143,high,reviewed
PR232-F00432,PR232-M0144,CG232-outline-client-13e0d4bc4d,outline-client,file-accountability,src/www/storybook.action.mjs file-level review,file,operational,file-level,src/www/storybook.action.mjs,27af8ae37b630180cc4a36ee9576359b68f1a08fb58a71f1a447ea5428713ce3,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0144,high,reviewed
PR232-F00433,PR232-M0145,CG232-outline-client-2d0878da0c,outline-client,file-accountability,src/www/style.css file-level review,file,operational,file-level,src/www/style.css,ce4642aa52c2d88f724be66489dff53636f7cab63dfda9310434a25f6d2df68a,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0145,high,reviewed
PR232-F00434,PR232-M0146,CG232-outline-client-f5c25254bc,outline-client,file-accountability,src/www/test.action.mjs file-level review,file,operational,file-level,src/www/test.action.mjs,2f6e921b881ac59abf21f5964b06c180858533c48cfad39c04c7093193f19891,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0146,high,reviewed
PR232-F00435,PR232-M0147,CG232-outline-client-901dee7559,outline-client,file-accountability,src/www/tsconfig.json file-level review,file,configuration,file-level,src/www/tsconfig.json,7e71006668e278fe22f3015ae96f0c2349ffe4ab62f7552ddc70584ef5b93c42,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0147,high,reviewed
PR232-F00436,PR232-M0148,CG232-outline-client-1795563734,outline-client,file-accountability,src/www/types/clipboard.d.ts file-level review,file,ui-or-product,file-level,src/www/types/clipboard.d.ts,4b04603437dc487caaf58353d245a17339b0d4ef353d10443d362f3322840c32,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0148,high,reviewed
PR232-F00437,PR232-M0149,CG232-outline-client-43019de2cf,outline-client,file-accountability,src/www/types/shims.d.ts file-level review,file,ui-or-product,file-level,src/www/types/shims.d.ts,a893c8837d7b81eef2b98c364756dd26411a0f3e4f3fd2ed7dcc8ca491ddd928,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0149,high,reviewed
PR232-F00438,PR232-M0150,CG232-outline-client-8f60fd4f35,outline-client,file-accountability,src/www/types/webintents.d.ts file-level review,file,ui-or-product,file-level,src/www/types/webintents.d.ts,541b332da2367f57249293ad044e2335c9e5fbd2ab7f30c74772d3eed88d09eb,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0150,high,reviewed
PR232-F00439,PR232-M0151,CG232-outline-client-e484a9cfd7,outline-client,file-accountability,src/www/ui_components/about-view.js file-level review,file,ui-or-product,file-level,src/www/ui_components/about-view.js,c62adfe016c00c759267854749b9a88626972bc5943ab2ac33c315ffe918aa54,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0151,high,reviewed
PR232-F00440,PR232-M0152,CG232-outline-client-eedce10866,outline-client,file-accountability,src/www/ui_components/add-server-view.js file-level review,file,ui-or-product,file-level,src/www/ui_components/add-server-view.js,b57f5ebc0e55d242cbefd7c9b089d71522098f7f66ca3ef1cc6857f2e1c8b59c,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0152,high,reviewed
PR232-F00441,PR232-M0153,CG232-outline-client-33764163a1,outline-client,file-accountability,src/www/ui_components/app-root.js file-level review,file,ui-or-product,file-level,src/www/ui_components/app-root.js,fe2a349928a6a806ca18e8860ab94aee392964d295fdea7e49d4e1c9ff698222,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0153,high,reviewed
PR232-F00442,PR232-M0154,CG232-outline-client-2b5a3927d9,outline-client,file-accountability,src/www/ui_components/feedback-view.js file-level review,file,ui-or-product,file-level,src/www/ui_components/feedback-view.js,0add78f17489c0389f3f4c6bfd53a4ab02f7670ae9c30d0a1a93e0e9a9acc933,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0154,high,reviewed
PR232-F00443,PR232-M0155,CG232-outline-client-eb9ba51809,outline-client,file-accountability,src/www/ui_components/language-view.js file-level review,file,ui-or-product,file-level,src/www/ui_components/language-view.js,3dc06c210e09b463f8aa0c696dabd4ac23b882cbd005262958a0a54550106863,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0155,high,reviewed
PR232-F00444,PR232-M0157,CG232-outline-client-8fbff777ad,outline-client,file-accountability,src/www/ui_components/licenses-view.js file-level review,file,documentation,file-level,src/www/ui_components/licenses-view.js,3a7544d7e5bf4173a589c8031eec2d541a7825583f10adb0511f7a4033023b47,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0157,high,reviewed
PR232-F00445,PR232-M0156,CG232-outline-client-f758eb8136,outline-client,file-accountability,src/www/ui_components/licenses/README.md file-level review,file,documentation,file-level,src/www/ui_components/licenses/README.md,152808d88bbd514da03a538112d2cdbb6d31a9bfd42055ccee202b99a013544f,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0156,high,reviewed
PR232-F00446,PR232-M0156,CG232-outline-client-f758eb8136,outline-client,file-accountability,src/www/ui_components/licenses/licenses.txt file-level review,file,documentation,file-level,src/www/ui_components/licenses/licenses.txt,ca480ac3422ab4bbfd8363d057ab6456b2f13115a43dd13f4f022b4f977bd613,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0156,high,reviewed
PR232-F00447,PR232-M0156,CG232-outline-client-f758eb8136,outline-client,file-accountability,src/www/ui_components/licenses/third_party.sh file-level review,file,script,file-level,src/www/ui_components/licenses/third_party.sh,59c307b267c3f40233d7286abacce14ec719a686ff7a17246d636e5c9d0cc30c,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0156,high,reviewed
PR232-F00448,PR232-M0158,CG232-outline-client-97444c8fdd,outline-client,file-accountability,src/www/ui_components/outline-icons.js file-level review,file,ui-or-product,file-level,src/www/ui_components/outline-icons.js,09f4e34ab484958fa92d13f9c3378476a717e4bdea0b352b7e34bf429f33cea2,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0158,high,reviewed
PR232-F00449,PR232-M0159,CG232-outline-client-36a6fa17f7,outline-client,file-accountability,src/www/ui_components/privacy-view.js file-level review,file,ui-or-product,file-level,src/www/ui_components/privacy-view.js,8d87fb486d4af4ed8c4b42d9785b75992f6685423c2956172458e614cc3d785a,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0159,high,reviewed
